onetsoccode,year,m_fsG_pct_physical,m_fsG_pct_cognitive,m_fsG_pct_sensory,m_fsG_pct_psychomotor,m_fsG_zavg_degree_cognitive,m_fsG_zavg_degree_psychomotor,m_fsG_zavg_degree_sensory,m_fsG_zavg_degree_physical,m_fsY_pct_physical,m_fsY_pct_cognitive,m_fsY_pct_sensory,m_fsY_pct_psychomotor,m_fsY_zavg_degree_cognitive,m_fsY_zavg_degree_psychomotor,m_fsY_zavg_degree_sensory,m_fsY_zavg_degree_physical,m_fsY2_salary,m_fsG2_salary
"11-3051.02",2019,.046526045,.91236949,.76697582,.2542676,.87011075,.81627542,.50099999,.45088765,.02479722,.97933084,.71573645,.21572402,.74052089,.70585459,.050000001,.11891892,.96750903,.96675605
"11-3051.03",2019,.6105212,.7960273,.042321231,.24234781,.82100683,.89237624,.94526684,.88835871,.57724339,.93224877,.0427825,.20471291,.45788682,.88370597,1,.55959284,.96750903,.96675605
"11-3051.04",2019,.46735534,.69029033,.042321231,.48743054,.89243573,.74974442,.94526684,.86193824,.41223669,.87168062,.0427825,.44385698,.85022438,.53676641,1,.50099999,.96750903,.96675605
"11-3051.06",2019,.1246692,.57287443,.65206921,.55080998,.86437333,.76986903,.50099999,.73918492,.08001563,.78175521,.59790051,.50962663,.70857316,.58689469,.050000001,.31438917,.96750903,.96675605
"11-3061.00",2019,.03515384,.99675417,.99968255,.00047181986,.00024900766,.0001479591,.087534875,.00012429751,.017857583,.99970335,.99935293,.00029536069,1.6441668e-14,1.2834608e-08,1.1381234e-11,.000022857508,.97453463,.97392142
"11-3071.01",2019,.015382799,.99870348,.083962291,.088502862,.83785135,.80084246,.98883635,.99149191,.0068307579,.99990684,.081239432,.069443807,.55333167,.66620314,1,.94732016,.90109932,.89929622
"11-3071.02",2019,.97325802,8.4496123e-06,.99997878,.79935777,.00024764688,.65745556,.026038831,.85050547,.98058444,1.0020930e-06,.99994844,.77941924,1.6154511e-14,.33731607,6.1404899e-17,.47708431,.90109932,.89929622
"11-3071.03",2019,.099243119,.58495671,.99944443,.040294975,.00033887019,.046980057,.57691997,.054138642,.060832188,.79222369,.99890804,.03029722,4.4283957e-14,.00058674335,.50099999,.0096393265,.90109932,.89929622
"11-3111.00",2019,.11970434,.92670161,.9875859,.020200923,.00016919557,.015192932,.64864212,.054138642,.076189384,.98374403,.98020256,.014707577,4.7462919e-15,.000068645044,.94664723,.0096393265,.97891581,.97839582
"11-3121.00",2019,.11071949,.86730814,.99791169,.016486529,.00023497388,.049293909,.087534875,.054138642,.069362566,.96344155,.99623764,.011896726,1.3643991e-14,.00064409105,1.1381234e-11,.0096393265,.96155477,.96074528
"11-3131.00",2019,.032093812,.94590831,.99853158,.018221334,.00023497388,.015192932,.087534875,.00012429751,.016055787,.98913878,.9972921,.013206084,1.3643991e-14,.000068645044,1.1381234e-11,.000022857508,.95784527,.95694202
"11-9013.01",2019,.39452329,.2801578,.50099999,.57588804,.84025478,.81025964,.50099999,.86193824,.33261874,.42968813,.45246086,.53604114,.56742501,.69043368,.050000001,.50099999,.72847301,.72543603
"11-9013.02",2019,.40807837,.22268912,.55080992,.60944217,.87564039,.81025964,.50099999,.86193824,.34715089,.33867803,.50099999,.57170933,.77010262,.69043368,.050000001,.50099999,.72847301,.72543603
"11-9013.03",2019,.96427691,.000010875788,.99994534,.87083155,.00047660866,.32365653,.026038831,.85050547,.97285366,1.3773471e-06,.99987513,.85919422,1.3261951e-13,.037639402,6.1404899e-17,.47708431,.72847301,.72543603
"11-9021.00",2019,.51703954,.044971567,.99976522,.079634324,.00033887019,.13951218,.66781396,.52812523,.46846265,.050000001,.9995119,.062095109,4.4283957e-14,.0052678119,.97552305,.15486389,.90210831,.90029508
"11-9031.00",2019,.61905056,.9698509,.016490053,.061711032,.78428841,.80653435,.93653101,.88835871,.58730066,.99493176,.017735897,.047433756,.28582367,.6808573,1,.55959284,.74522442,.74319381
"11-9032.00",2019,.64488119,.98548198,.02098011,.024611881,.83331728,.85673386,.93653101,.88835871,.61783326,.998016,.022209566,.018078754,.52698511,.80599934,1,.55959284,.74522442,.74319381
"11-9033.00",2019,.033539262,.99999207,.050000001,.00043061547,.82214129,.16507781,.99616963,.10743087,.01690316,.99999982,.050000001,.00026861421,.46406823,.0075826454,1,.01987141,.74522442,.74319381
"11-9039.01",2019,.0083848387,.97248155,.99929947,.022467529,.00019245628,.015192932,.087534875,1,.0033874675,.99549538,.99864382,.016435698,7.1815739e-15,.000068645044,1.1381234e-11,1,.74522442,.74319381
"11-9039.02",2019,.97825199,.00022269944,.97533613,.84298384,.00047660866,.52617544,.57691997,.85050547,.98471189,.000061860745,.96261901,.82808292,1.3261951e-13,.15628313,.50099999,.47708431,.74522442,.74319381
"11-9041.00",2019,.016209269,.99857014,.080017693,.094538249,.89291686,.82567883,.93653101,.99149191,.007257625,.99989462,.077654786,.074478164,.85226852,.72978973,1,.94732016,.9961645,.99604154
"11-9041.01",2019,.5345313,.67267138,.029335337,.49334988,.88989598,.77333087,.93653101,.86193824,.48856026,.8597967,.030376071,.44993746,.83918566,.59566474,1,.50099999,.9961645,.99604154
"11-9051.00",2019,.56870657,.60864747,.010457672,.6593622,.82440269,.81025964,.93653101,.88835871,.52820325,.81190985,.011590528,.62542099,.47651425,.69043368,1,.55959284,.35660028,.35339496
"11-9061.00",2019,.46735534,.42095143,.74565923,.24234781,.86834466,.8772552,.50099999,.86193824,.41223669,.62344182,.69321376,.20471291,.73080945,.85240084,.050000001,.50099999,1,1
"11-9071.00",2019,.6105212,.87234157,.11199545,.097140089,.84996092,.90833819,.7617588,.88835871,.57724339,.96536428,.10648788,.076656513,.62475389,.91351527,.99969369,.55959284,.84652877,.84421366
"11-9081.00",2019,.57694364,.20716181,.65206921,.41913855,.87091041,.73448533,.50099999,.88835871,.53782278,.31320295,.59790051,.37468079,.74487877,.50099999,.050000001,.55959284,.45834875,.45515543
"11-9111.00",2019,.10664901,.71585929,.99706334,.050000001,.00023497388,.050896131,.087534875,.054138642,.066312164,.8879835,.99482799,.038006108,1.3643991e-14,.00068540318,1.1381234e-11,.0096393265,.94972456,.94866705
"11-9121.00",2019,.02961861,.9995814,.050000001,.022467529,.86864322,.88734716,.93653101,.10743087,.014620858,.99997759,.050000001,.016435698,.73245931,.87360215,1,.01987141,.97325015,.97266442
"11-9121.01",2019,.017249495,.99995261,.234236,.0018567019,.85007876,.58839673,.93653101,.99149191,.0078000552,.99999857,.21440983,.0012259682,.62545019,.2280082,1,.94732016,.97325015,.97266442
"11-9121.02",2019,.0083848387,.99031782,.99952525,.0066351173,.00018635718,.036881853,.087534875,1,.0033874675,.99881554,.99905729,.0046089529,6.4751870e-15,.00036806182,1.1381234e-11,1,.97325015,.97266442
"11-9131.00",2019,.6105212,.87234157,.015248213,.24234781,.89146835,.8835116,.93653101,.88835871,.57724339,.96536428,.016485145,.20471291,.84606868,.86568516,1,.55959284,.81906086,.81576151
"11-9141.00",2019,.032093812,.98494065,.99853158,.005119097,.00033887019,.036881853,.087534875,.00012429751,.016055787,.99792105,.9972921,.0035187711,4.4283957e-14,.00036806182,1.1381234e-11,.000022857508,.41864678,.41573331
"11-9151.00",2019,.091176145,.99735647,.031981152,.054489095,.83618081,.76256168,.93653101,.59660864,.054969184,.99977112,.032928299,.041604608,.54358321,.56851017,1,.19438426,.56402558,.55996984
"11-9161.00",2019,.074901074,.0011187036,.99999744,.7797913,.00033887019,.5338006,.026038831,.037972037,.043498177,.00047318774,.99999285,.75766259,4.4283957e-14,.16388577,6.1404899e-17,.0066986633,.78343362,.7810201
"11-9199.01",2019,.11970434,.97972399,.99897951,.0015171175,.00023497388,.0083449194,.087534875,.054138642,.076189384,.99695843,.99807256,.00099385134,1.3643991e-14,.000022404436,1.1381234e-11,.0096393265,.89474553,.89322388
"11-9199.02",2019,.028301412,.99735647,.031981152,.1554362,.86700732,.8438828,.93653101,.10743087,.013865868,.99977112,.032928299,.12662441,.72337991,.77514625,1,.01987141,.89474553,.89322388
"11-9199.03",2019,.0083848387,.99999285,.54616439,.00028863587,.83735806,.12835795,.93653101,1,.0033874675,.99999988,.4956142,.00017728275,.5504486,.004413798,1,1,.89474553,.89322388
"11-9199.04",2019,.034323718,.99756151,.99952525,.00045039834,.00024764688,.0001479591,.087534875,.00012429751,.017365849,.99979329,.99905729,.00028144373,1.6154511e-14,1.2834608e-08,1.1381234e-11,.000022857508,.89474553,.89322388
"11-9199.07",2019,.97825199,9.9768849e-06,.99998915,.66235089,.00018635718,.60130638,.026038831,.85050547,.98471189,1.2354734e-06,.9999724,.62865973,6.4751870e-15,.24589516,6.1404899e-17,.47708431,.89474553,.89322388
"11-9199.08",2019,.98612642,.00037622993,.93521029,.7797913,.00024764688,.59024888,.087534875,.85050547,.99090219,.00011979422,.90936947,.75766259,1.6154511e-14,.23050635,1.1381234e-11,.47708431,.89474553,.89322388
"11-9199.09",2019,.55244875,.19682442,.57637632,.49900028,.90854549,.76986903,.50099999,.88835871,.509287,.29608491,.52429003,.45575383,.91014636,.58689469,.050000001,.55959284,.89474553,.89322388
"11-9199.10",2019,.030191496,.99971944,.060191609,.013615736,.85556394,.87434673,.93653101,.10743087,.01495112,.99998647,.05947632,.0097446442,.65774024,.84607685,1,.01987141,.89474553,.89322388
"11-9199.11",2019,.0083848387,.98494065,.99987555,.005119097,.00033887019,.036881853,.57691997,1,.0033874675,.99792105,.99973041,.0035187711,4.4283957e-14,.00036806182,.50099999,1,.89474553,.89322388
"13-1011.00",2019,.031426851,.99689585,.088116184,.10021625,.78370816,.78301704,.93653101,.10743087,.015667103,.99971962,.085004583,.079238117,.2835806,.620368,1,.01987141,.64152378,.63895768
"13-1021.00",2019,.50099999,.98548198,.02098011,.042310875,.84305775,.78301704,.93653101,.86193824,.44902807,.998016,.022209566,.031890094,.5839389,.620368,1,.50099999,.44145301,.43767664
"13-1022.00",2019,.29056466,.98052144,.0548345,.075296342,.88600421,.86600971,.93653101,.78406256,.22628224,.9971109,.054508425,.058522552,.82148361,.82746637,1,.36933443,.44145301,.43767664
"13-1023.00",2019,.034323718,.99031782,.99367636,.0066351173,.00019245628,.010716688,.64864212,.00012429751,.017365849,.99881554,.98942673,.0046089529,7.1815739e-15,.000035723224,.94664723,.000022857508,.44145301,.43767664
"13-1031.01",2019,.016380353,.99986476,.09709546,.0092449272,.89506108,.47011372,.93653101,.99149191,.007346448,.99999464,.093112782,.0065098018,.86119318,.10901255,1,.94732016,.52915257,.52506644
"13-1031.02",2019,.029072899,.99938285,.12001823,.02039442,.86437333,.68530238,.98883635,.10743087,.014307325,.99996346,.11365514,.014854742,.70857316,.3912645,1,.01987141,.52915257,.52506644
"13-1032.00",2019,.50846177,.15273061,.84165621,.43847916,.87819892,.73159504,.50099999,.86737424,.45866069,.22218868,.79764712,.39408603,.78331566,.4931789,.050000001,.51146412,.52915257,.52506644
"13-1041.01",2019,.92747259,.000023191807,.99997878,.79935777,.00033887019,.58839673,.026038831,.80429882,.93827075,3.5764688e-06,.99994844,.77941924,4.4283957e-14,.2280082,6.1404899e-17,.39824799,.49974364,.49585497
"13-1041.02",2019,.63623619,.07471177,.80652809,.541619,.85581148,.89909214,.50099999,.88835871,.60760421,.094067425,.75848609,.50099999,.6591894,.89668202,.050000001,.55959284,.49974364,.49585497
"13-1041.03",2019,.033539262,.99993867,.050000001,.0031367934,.80986208,.68530238,.99616963,.10743087,.01690316,.99999803,.050000001,.002114444,.39964277,.3912645,1,.01987141,.49974364,.49585497
"13-1041.04",2019,.58524781,.40003055,.67650503,.2097688,.85152555,.88041878,.50099999,.88835871,.54754287,.59754008,.62227929,.17497751,.63399327,.85917389,.050000001,.55959284,.49974364,.49585497
"13-1041.06",2019,.92747259,.000063653344,.99997878,.5987677,.00047660866,.60130638,.026038831,.80429882,.93827075,.00001276433,.99994844,.56032288,1.3261951e-13,.24589516,6.1404899e-17,.39824799,.49974364,.49585497
"13-1041.07",2019,.034323718,.99756151,.99952525,.00045039834,.00023497388,.0001479591,.087534875,.00012429751,.017365849,.99979329,.99905729,.00028144373,1.3643991e-14,1.2834608e-08,1.1381234e-11,.000022857508,.49974364,.49585497
"13-1051.00",2019,.033539262,.99281168,.99929947,.001619156,.00023497388,.0083449194,.087534875,.00012429751,.01690316,.99918842,.99864382,.0010634003,1.3643991e-14,.000022404436,1.1381234e-11,.000022857508,.51506352,.51101965
"13-1071.00",2019,.035587199,.99909109,.083962291,.02974843,.76564962,.55543417,.99616963,.10743087,.018115142,.99994051,.081239432,.022043772,.22106366,.18718277,1,.01987141,.42653242,.42303216
"13-1074.00",2019,.58942389,.43132943,.94558758,.071237214,.73808789,.83658183,.50099999,.86193824,.55243874,.63591099,.92269415,.055193242,.1499794,.75714886,.050000001,.50099999,.42653242,.42303216
"13-1075.00",2019,.036966793,.99407601,.9998641,.00052035024,.00011745675,.95483196,.087534875,.00012429751,.01893891,.99936491,.99970728,.00032697894,1.4680420e-15,.97717935,1.1381234e-11,.000022857508,.42653242,.42303216
"13-1081.00",2019,.11970434,.97972399,.99897951,.0015171175,.00023497388,.0083449194,.087534875,.054138642,.076189384,.99695843,.99807256,.00099385134,1.3643991e-14,.000022404436,1.1381234e-11,.0096393265,.66404438,.66023713
"13-1081.01",2019,.0083848387,.97972399,.99897951,.020200923,.00027798244,.0033786946,.087534875,1,.0033874675,.99695843,.99807256,.014707577,2.3423808e-14,4.1773442e-06,1.1381234e-11,1,.66404438,.66023713
"13-1081.02",2019,.0083848387,.9995814,.9999131,.00012907512,.00013252605,4.5760785e-08,.087534875,1,.0033874675,.99997759,.99980736,.000076851917,2.1641014e-15,4.2117049e-15,1.1381234e-11,1,.66404438,.66023713
"13-1111.00",2019,.033539262,.99281168,.99929947,.001619156,.00023497388,.0083449194,.087534875,.00012429751,.01690316,.99918842,.99864382,.0010634003,1.3643991e-14,.000022404436,1.1381234e-11,.000022857508,.79211903,.78921449
"13-1121.00",2019,.42935628,.82125586,.074333817,.28500402,.80239803,.720433,.98891771,.86193824,.37023661,.94414079,.072472483,.24443203,.36343274,.46730593,1,.50099999,.18976328,.18779232
"13-1131.00",2019,.0083848387,.96236837,.99952525,.025071839,.00011617496,.059671834,.087534875,1,.0033874675,.99324417,.99905729,.018432163,1.4171567e-15,.00093523157,1.1381234e-11,1,.35294238,.34968165
"13-1141.00",2019,.032093812,.94590831,.99853158,.018221334,.00023497388,.015192932,.087534875,.00012429751,.016055787,.98913878,.9972921,.013206084,1.3643991e-14,.000068645044,1.1381234e-11,.000022857508,.44827974,.44461438
"13-1151.00",2019,.03515384,.99675417,.99968255,.00047181986,.00023599611,.0001479591,.087534875,.00012429751,.017857583,.99970335,.99935293,.00029536069,1.3835762e-14,1.2834608e-08,1.1381234e-11,.000022857508,.39001441,.38661519
"13-1161.00",2019,.034323718,.99756151,.99952525,.00045039834,.00023497388,.0001479591,.087534875,.00012429751,.017365849,.99979329,.99905729,.00028144373,1.3643991e-14,1.2834608e-08,1.1381234e-11,.000022857508,.3860153,.38261572
"13-1199.01",2019,.96427691,.000010875788,.99994534,.87083155,.00047660866,.061889481,.026038831,.85050547,.97285366,1.3773471e-06,.99987513,.85919422,1.3261951e-13,.0010047553,6.1404899e-17,.47708431,.60594308,.60196459
"13-1199.02",2019,.0083848387,.77872193,.99961114,.13758501,.00033887019,.00028321304,.57691997,1,.0033874675,.92354012,.99921769,.11109941,4.4283957e-14,4.2600238e-08,.50099999,1,.60594308,.60196459
"13-1199.03",2019,.036033448,.99563724,.99979073,.00049506617,.00016871173,.0001479591,.087534875,.00012429751,.018380968,.99956882,.99956173,.00031049096,4.7027926e-15,1.2834608e-08,1.1381234e-11,.000022857508,.60594308,.60196459
"13-1199.04",2019,.03515384,.99675417,.99968255,.00047181986,.00024900766,.0001479591,.087534875,.00012429751,.017857583,.99970335,.99935293,.00029536069,1.6441668e-14,1.2834608e-08,1.1381234e-11,.000022857508,.60594308,.60196459
"13-1199.05",2019,.0083848387,.99895751,.99979073,.00049506617,.00018635718,.0001479591,.087534875,1,.0033874675,.99992925,.99956173,.00031049096,6.4751870e-15,1.2834608e-08,1.1381234e-11,1,.60594308,.60196459
"13-1199.06",2019,.032440703,.9998309,.11806978,.0053360164,.86122888,.7720989,.93653101,.10743087,.016258528,.99999285,.11191643,.0036740107,.69063139,.59253973,1,.01987141,.60594308,.60196459
"13-2011.01",2019,.035587199,.99815083,.25763601,.02974843,.79915631,.55543417,.93653101,.10743087,.018115142,.99985421,.23496746,.022043772,.34845963,.18718277,1,.01987141,.60453457,.60043806
"13-2011.02",2019,.0083848387,.99920565,.99968255,.00047181986,.00023497388,.0001479591,.087534875,1,.0033874675,.99994981,.99935293,.00029536069,1.3643991e-14,1.2834608e-08,1.1381234e-11,1,.60453457,.60043806
"13-2021.01",2019,.50099999,.27571246,.82466072,.29339141,.88501275,.86733025,.50099999,.86193824,.44902807,.42286196,.77854806,.25234306,.816827,.83045971,.050000001,.50099999,.42332932,.42006767
"13-2021.02",2019,.077044129,.0022667584,.99999827,.58595169,.00033887019,.45476916,.026038831,.054138642,.044980038,.0011529741,.99999505,.54670042,4.4283957e-14,.098419391,6.1404899e-17,.0096393265,.42332932,.42006767
"13-2031.00",2019,.035587199,.99989229,.083962291,.0038352208,.77008641,.73001784,.94817656,.10743087,.018115142,.99999595,.081239432,.0026059672,.23514897,.48947728,1,.01987141,.67376882,.66995466
"13-2041.00",2019,.0083848387,.97248155,.99929947,.022467529,.00018239921,.030339601,.087534875,1,.0033874675,.99549538,.99864382,.016435698,6.0433374e-15,.00025343825,1.1381234e-11,1,.64143968,.63793123
"13-2051.00",2019,.017143996,.99998951,.21271458,.00046089326,.82797706,.1192305,.93653101,.00012429751,.0077447873,.99999976,.1955092,.00028825886,.49650121,.0037804875,1,.000022857508,.79906648,.79681039
"13-2052.00",2019,.0083848387,.99920565,.99968255,.00047181986,.00023497388,.0001479591,.087534875,1,.0033874675,.99994981,.99935293,.00029536069,1.3643991e-14,1.2834608e-08,1.1381234e-11,1,.79906648,.79681039
"13-2053.00",2019,.032796998,.92670161,.99897951,.020200923,.00023599611,.015192932,.087534875,.00012429751,.016467171,.98374403,.99807256,.014707577,1.3835762e-14,.000068645044,1.1381234e-11,.000022857508,.79906648,.79681039
"13-2061.00",2019,.0083848387,.99967897,.99791169,.00052035024,.00016919557,.0001479591,.64864212,1,.0033874675,.99998397,.99623764,.00032697894,4.7462919e-15,1.2834608e-08,.94664723,1,.72790128,.72482514
"13-2071.00",2019,.0083848387,.99990815,.95454842,.00078058842,.000071682385,.0001479591,.63203281,1,.0033874675,.99999666,.93441892,.00049828744,3.0009689e-16,1.2834608e-08,.899459,1,.51776582,.51440489
"13-2071.01",2019,.069098279,.99965405,.0053009288,.026519248,.8069033,.51777363,.97262216,.42044017,.039531551,.99998242,.0061434247,.019546453,.38500512,.14825465,1,.10668959,.51776582,.51440489
"13-2072.00",2019,.016841622,.9995262,.15862221,.022467529,.82253784,.62848055,.93653101,.99149191,.0075866971,.99997383,.14790016,.016435698,.4662388,.28729552,1,.94732016,.51776582,.51440489
"13-2081.00",2019,.016651051,.99962944,.13026692,.020200923,.86818337,.62848055,.93653101,.99149191,.007487305,.99998081,.12278176,.014707577,.72991687,.28729552,1,.94732016,.325569,.32301643
"13-2082.00",2019,.0083848387,.99895751,.95686841,.0080060922,.00016919557,.0064946138,.63203281,1,.0033874675,.99992925,.93749154,.0056041256,4.7462919e-15,.000014051258,.899459,1,.325569,.32301643
"13-2099.01",2019,.034323718,.615188,.99952525,.090091683,.00010838436,.050896131,.087534875,.00012429751,.017365849,.81715256,.99905729,.070766546,1.1337075e-15,.00068540318,1.1381234e-11,.000022857508,.67688322,.67331141
"13-2099.02",2019,.033539262,.99281168,.99929947,.001619156,.00024764688,.0070609828,.087534875,.00012429751,.01690316,.99918842,.99864382,.0010634003,1.6154511e-14,.000016415534,1.1381234e-11,.000022857508,.67688322,.67331141
"13-2099.04",2019,.03515384,.94818902,.99968255,.0072768838,.00011484967,.036881853,.087534875,.00012429751,.017857583,.98973763,.99935293,.0050738044,1.3658363e-15,.00036806182,1.1381234e-11,.000022857508,.67688322,.67331141
"15-1111.00",2019,.02880967,.99899018,.03812632,.060545087,.81670082,.74820656,.93653101,.10743087,.014156464,.99993205,.038805626,.046489451,.43482932,.53300697,1,.01987141,1,1
"15-1121.00",2019,.031755969,.99815083,.09709546,.059218425,.89490056,.0070609828,.93653101,.10743087,.015858719,.99985421,.093112782,.045416467,.8605358,.000016415534,1,.01987141,1,1
"15-1121.01",2019,.029072899,.66285956,.99233544,.28821892,.00047660866,.0007167788,.087534875,.00012429751,.014307325,.85294282,.98735386,.24746048,1.3261951e-13,2.3701391e-07,1.1381234e-11,.000022857508,1,1
"15-1122.00",2019,.09425851,.9795258,.03812632,.27400458,.9057005,.084822819,.93653101,.59660864,.05719607,.99692023,.038805626,.23410709,.90086448,.0018812277,1,.19438426,1,1
"15-1131.00",2019,.032796998,.9992758,.13026692,.020200923,.86185884,.58021796,.93653101,.10743087,.016467171,.9999553,.12278176,.014707577,.69424671,.21724384,1,.01987141,1,1
"15-1132.00",2019,.017357484,.99955344,.25763601,.015121292,.77702647,.0024422673,.93653101,.00012429751,.0078566857,.99997574,.23496746,.01087088,.25882328,2.2895106e-06,1,.000022857508,1,1
"15-1133.00",2019,.017040903,.99992359,.06133081,.0066351173,.87276161,.28365067,.99616963,.99149191,.0076908343,.99999738,.06052928,.0046089529,.75486666,.026824428,1,.94732016,1,1
"15-1134.00",2019,.02961861,.82953334,.994376,.12289711,.00047660866,.10832459,.087534875,.00012429751,.014620858,.94783783,.99052066,.09846957,1.3261951e-13,.0030974736,1.1381234e-11,.000022857508,1,1
"15-1141.00",2019,.031426851,.99689585,.088116184,.10021625,.85463202,.091859788,.93653101,.10743087,.015667103,.99971962,.085004583,.079238117,.65227693,.0022102206,1,.01987141,1,1
"15-1142.00",2019,.04938326,.90042073,.024757972,.82194459,.90206236,.28794602,.93653101,.3615298,.026595864,.9754107,.025924278,.80459386,.88817573,.027858188,1,.08551918,1,1
"15-1143.00",2019,.092694499,.19682442,.98965645,.53144974,.00034237336,.053676382,.087534875,.037972037,.056064047,.29608491,.98328865,.48938319,4.5773013e-14,.00076022127,1.1381234e-11,.0066986633,1,1
"15-1143.01",2019,.97858018,.0030219802,.98617429,.23517314,.00019889658,.028888427,.087534875,.80429882,.9849782,.0016572219,.97812188,.19811879,7.9832821e-15,.00023086493,1.1381234e-11,.39824799,1,1
"15-1151.00",2019,.54343867,.22606216,.031981152,.8570295,.83721489,.28794602,.93653101,.86193824,.49884748,.3441695,.032928299,.84377468,.54961246,.027858188,1,.50099999,1,1
"15-1152.00",2019,.055578478,.93524182,.0548345,.62896097,.86883289,.14840153,.93653101,.96756345,.03056518,.98621863,.054508425,.59262192,.73350573,.0060144407,1,.82405633,1,1
"15-1199.01",2019,.029072899,.66285956,.99233544,.28821892,.00047660866,.0007167788,.087534875,.00012429751,.014307325,.85294282,.98735386,.24746048,1.3261951e-13,2.3701391e-07,1.1381234e-11,.000022857508,1,1
"15-1199.02",2019,.029072899,.3671158,.99233544,.57030267,.00033887019,.00032455407,.087534875,.00012429751,.014307325,.55471313,.98735386,.53013968,4.4283957e-14,5.4797940e-08,1.1381234e-11,.000022857508,1,1
"15-1199.03",2019,.02961861,.58495671,.994376,.31861275,.00033887019,.0007167788,.087534875,.00012429751,.014620858,.79222369,.99052066,.27632618,4.4283957e-14,2.3701391e-07,1.1381234e-11,.000022857508,1,1
"15-1199.04",2019,.030793527,.90042073,.99706334,.050000001,.00033540186,.046980057,.087534875,.00012429751,.015299398,.9754107,.99482799,.038006108,4.2842937e-14,.00058674335,1.1381234e-11,.000022857508,1,1
"15-1199.05",2019,.032093812,.99789065,.10704726,.062743582,.80167681,.75305504,.93653101,.10743087,.016055787,.99982786,.10205597,.048271034,.36006159,.5448972,1,.01987141,1,1
"15-1199.06",2019,.11970434,.46396485,.99897951,.070586413,.00011484967,.050896131,.087534875,.054138642,.076189384,.67349559,.99807256,.0546607,1.3658363e-15,.00068540318,1.1381234e-11,.0096393265,1,1
"15-1199.07",2019,.13568985,.99675417,.99968255,.0001197736,.00024900766,.96455514,.087534875,.054138642,.088641457,.99970335,.99935293,.000071108108,1.6441668e-14,.98556501,1.1381234e-11,.0096393265,1,1
"15-1199.08",2019,.0083848387,.99815083,.9999131,.00054791622,.00012423626,.0001479591,.087534875,1,.0033874675,.99985421,.99980736,.00034499052,1.7582805e-15,1.2834608e-08,1.1381234e-11,1,1,1
