onetsoccode,year,m_fsG_pct_physical,m_fsG_pct_cognitive,m_fsG_pct_sensory,m_fsG_pct_psychomotor,m_fsG_zavg_degree_cognitive,m_fsG_zavg_degree_psychomotor,m_fsG_zavg_degree_sensory,m_fsG_zavg_degree_physical,m_fsY_pct_physical,m_fsY_pct_cognitive,m_fsY_pct_sensory,m_fsY_pct_psychomotor,m_fsY_zavg_degree_cognitive,m_fsY_zavg_degree_psychomotor,m_fsY_zavg_degree_sensory,m_fsY_zavg_degree_physical,m_fsY2_salary,m_fsG2_salary
"11-3051.02",2015,.046526045,.91236949,.76697582,.2542676,.028125733,.94690835,.005091493,.99510056,.063721873,.89171523,.92400515,.2792578,.063937597,.99915904,.050000001,.0025950931,.94366074,.93155867
"11-3051.04",2015,.46735534,.69029033,.042321231,.48743054,.074933194,.55279863,.31498531,.99936873,.49263784,.63691044,.035587456,.50099999,.34969559,.0014769649,.77401721,.50099999,.94366074,.93155867
"11-3061.00",2015,.0083848387,.99980599,.99968255,.0001197736,1.2486061e-08,1.4216006e-13,.059143599,1,.013389354,.99975955,.99999195,.00024830006,1.1866172e-14,0,.35067713,1,.95612377,.94668204
"11-3071.01",2015,.015382799,.99870348,.083962291,.088502862,.034849394,.99152464,.36165607,.98844659,.023314817,.99838382,.089617126,.1082003,.096202917,.99999994,.8061049,.0002122716,.87995732,.8596651
"11-3071.02",2015,.93339294,.000042503976,.99998474,.63073051,1.1182211e-08,.99152464,.00024327607,.99958378,.92549229,.000032301443,.99999988,.63212979,9.5123816e-15,.99999994,.0031039128,.7699787,.87995732,.8596651
"11-3071.03",2015,.041340418,.99901342,.99961114,.0001403045,1.2695520e-07,1.4216006e-13,.042504601,.8647638,.057265751,.99877119,.99998939,.00028739811,1.2402486e-12,0,.28110209,1.1536667e-07,.87995732,.8596651
"11-3111.00",2015,.0083848387,.99967897,.99791169,.00052035024,1.2016156e-08,7.3725842e-06,.38114512,1,.013389354,.99960154,.99989831,.00096500886,1.0987840e-14,3.6109516e-30,.81793243,1,.96500236,.95810479
"11-3121.00",2015,.0083848387,.9986186,.9998641,.00052035024,3.6421319e-08,7.3725842e-06,.059143599,1,.013389354,.99827772,.99999744,.00096500886,1.0147585e-13,3.6109516e-30,.35067713,1,.94161659,.93040305
"11-3131.00",2015,.031426851,.95990348,.99791169,.016486529,1.2486061e-08,.00032607291,.059143599,.8647638,.044669542,.94996446,.99989831,.023362286,1.1866172e-14,8.7339357e-22,.35067713,1.1536667e-07,.93906188,.92854226
"11-9013.01",2015,.39452329,.2801578,.50099999,.57588804,.043913949,.81626385,.005091493,.99936873,.42477736,.2334742,.71007776,.58158273,.1470729,.50099999,.050000001,.50099999,.60808128,.58019739
"11-9013.02",2015,.40807837,.22268912,.55080992,.60944217,.11381815,.81626385,.005091493,.99936873,.43750653,.18299772,.76315612,.61249542,.57534504,.50099999,.050000001,.50099999,.60808128,.58019739
"11-9013.03",2015,.82934988,.000015291635,.99998474,.92579377,4.3265587e-08,.0051752143,.00024327607,.99950933,.82422614,.0000115828,.99999988,.91524935,1.4331418e-13,1.1686468e-15,.0031039128,.67499846,.60808128,.58019739
"11-9021.00",2015,.51703954,.044971567,.99976522,.079634324,1.2486061e-08,.46401578,.0064395694,.99929672,.53831595,.03531035,.99999464,.098339275,1.1866172e-14,.00024097883,.061506376,.42232355,.86909389,.84831893
"11-9031.00",2015,.58005011,.98523211,.045634884,.021398647,.023223486,.98556817,.65787643,.99936873,.59578991,.98151016,.039412014,.02967586,.044032093,.99999911,.92819488,.50099999,.74159652,.72149605
"11-9032.00",2015,.67095387,.97854185,.026935883,.028345359,.037233654,.99712169,.65787643,.99936873,.67836773,.97314763,.01929052,.038389336,.10885213,1,.92819488,.50099999,.74159652,.72149605
"11-9033.00",2015,.016745282,.99989164,.14374733,.0058095939,.068574823,.99697655,.65787643,.98844659,.025191568,.99986595,.18177567,.0089496523,.30749199,1,.92819488,.0002122716,.74159652,.72149605
"11-9039.01",2015,.0083848387,.97248155,.99929947,.022467529,4.0696712e-08,.00032607291,.059143599,1,.013389354,.96559012,.99997663,.031031547,1.2676439e-13,8.7339357e-22,.35067713,1,.74159652,.72149605
"11-9039.02",2015,.97825199,.00022269944,.97533613,.84298384,8.4323091e-09,.55536497,.020012354,.99958378,.97320163,.00017015573,.99710494,.83202225,5.4019323e-15,.0015570902,.15978928,.7699787,.74159652,.72149605
"11-9041.00",2015,.016209269,.99857014,.080017693,.094538249,.099496402,.99072385,.65787643,.98844659,.024455018,.99821717,.084029317,.1148496,.50048959,.99999988,.92819488,.0002122716,.99278826,.99059129
"11-9041.01",2015,.5345313,.67267138,.029335337,.49334988,.52916062,.48980176,.65787643,.99936873,.55431151,.61787385,.021656182,.50547367,.99054873,.00040796472,.92819488,.50099999,.99278826,.99059129
"11-9051.00",2015,.43670267,.69821715,.011255844,.67572564,.037989788,.81626385,.65787643,.99936873,.46422943,.64552939,.0059184008,.67374587,.11298151,.50099999,.92819488,.50099999,.29019937,.26613855
"11-9061.00",2015,.46735534,.42095143,.74565923,.24234781,.049391657,.99925417,.005091493,.99936873,.49263784,.36309072,.9123292,.26753047,.18085375,1,.050000001,.50099999,.7489301,.71998036
"11-9071.00",2015,.6105212,.87234157,.11199545,.097140089,.051415589,.99849737,.094721362,.99936873,.62347984,.84368861,.13135388,.11770168,.19375515,1,.46428943,.50099999,.73327541,.7028085
"11-9081.00",2015,.44417608,.66651118,.033162773,.56834894,.077710502,.7256,.36165607,.99936873,.47117418,.61125702,.025572946,.57463926,.36786398,.066433884,.8061049,.50099999,.34517959,.31984961
"11-9111.00",2015,.0083848387,.99938917,.99952525,.00045039834,1.2486061e-08,7.3725842e-06,.059143599,1,.013389354,.99924034,.99998617,.0008444945,1.1866172e-14,3.6109516e-30,.35067713,1,.93111444,.91767889
"11-9121.00",2015,.02961861,.9995814,.050000001,.022467529,.08813531,.99948007,.65787643,.95899916,.042330496,.99948001,.044597942,.031031547,.43382949,1,.92819488,4.9491773e-06,.97649664,.97116113
"11-9121.01",2015,.017249495,.99995261,.234236,.0018567019,.14829807,.97758144,.65787643,.98844659,.025882386,.99994153,.3323833,.0031247016,.7137655,.99999112,.92819488,.0002122716,.97649664,.97116113
"11-9121.02",2015,.0083848387,.99031782,.99952525,.0066351173,1.4445580e-08,.3618972,.059143599,1,.013389354,.98787832,.99998617,.010115073,1.5893814e-14,.000027951573,.35067713,1,.97649664,.97116113
"11-9131.00",2015,.11071949,.99915057,.088116184,.0088377828,.14209406,.99845731,.65787643,.99743229,.13874951,.99894249,.095586151,.013170437,.69285947,1,.92819488,.016756102,.74809068,.7122975
"11-9141.00",2015,.032093812,.98494065,.99853158,.005119097,1.2486061e-08,.3618972,.059143599,.8647638,.045528769,.98114544,.9999367,.0079645468,1.1866172e-14,.000027951573,.35067713,1.1536667e-07,.4268463,.40073931
"11-9151.00",2015,.54343867,.99520802,.01068996,.017725533,.068923175,.97282255,.67207873,.99936873,.56244332,.99400681,.0055196835,.024968777,.30981961,.9999758,.93204093,.50099999,.53192627,.49701357
"11-9161.00",2015,.97325802,.000023191807,.99985945,.79935777,1.2486061e-08,.99649584,.00012812154,.99958378,.9676227,.000017590475,.99999732,.78989077,1.1866172e-14,1,.0017138086,.7699787,.73747182,.71186054
"11-9199.01",2015,.0083848387,.9995814,.9999131,.00012907512,2.0225531e-08,.99739146,.059143599,1,.013389354,.99948001,.99999857,.00026607167,3.1206649e-14,1,.35067713,1,.88855797,.87275499
"11-9199.02",2015,.11970434,.99461412,.13026692,.038064402,.28795993,.93799448,.65787643,.99743229,.14872992,.99326247,.16005553,.050258521,.93106174,.99805665,.92819488,.016756102,.88855797,.87275499
"11-9199.03",2015,.0083848387,.99999285,.54616439,.00028863587,.61673176,.17450415,.65787643,1,.013389354,.99999124,.75856555,.0005597822,.99537504,1.8330977e-07,.92819488,1,.88855797,.87275499
"11-9199.04",2015,.0083848387,.99815083,.9999131,.00054791622,9.5057375e-09,7.3725842e-06,.059143599,1,.013389354,.99769264,.99999857,.0010121512,6.8686770e-15,3.6109516e-30,.35067713,1,.88855797,.87275499
"11-9199.07",2015,.97825199,9.9768849e-06,.99998915,.66235089,1.4445580e-08,.99152464,.00024327607,.99958378,.97320163,7.5466946e-06,.99999994,.66135412,1.5893814e-14,.99999994,.0031039128,.7699787,.88855797,.87275499
"11-9199.08",2015,.98913604,.00049964426,.95980561,.62116432,8.1251565e-09,.96167344,.059143599,.99958378,.9858098,.00038277794,.99431026,.62330371,5.0146849e-15,.99985212,.35067713,.7699787,.88855797,.87275499
"11-9199.11",2015,.0083848387,.98494065,.99987555,.005119097,1.2486061e-08,.3618972,.020012354,1,.013389354,.98114544,.99999774,.0079645468,1.1866172e-14,.000027951573,.15978928,1,.88855797,.87275499
"13-1011.00",2015,.031426851,.99689585,.088116184,.10021625,.13072409,.98544985,.65787643,.95899916,.044669542,.99612147,.095586151,.12106293,.65020341,.99999905,.92819488,4.9491773e-06,.64026606,.61287051
"13-1021.00",2015,.50099999,.98548198,.02098011,.042310875,.059219774,.98544985,.65787643,.99936873,.52269465,.98182285,.013748812,.055349294,.24491179,.99999905,.92819488,.50099999,.39905295,.36819008
"13-1022.00",2015,.29056466,.98052144,.0548345,.075296342,.50822634,.99460876,.65787643,.99883598,.32512623,.97562003,.050524771,.093473658,.9888376,1,.92819488,.14491956,.39905295,.36819008
"13-1023.00",2015,.0083848387,.99675417,.99557066,.0072768838,1.2875167e-08,9.9129093e-06,.042504601,1,.013389354,.99594402,.99971956,.011012851,1.2619098e-14,1.6315430e-29,.28110209,1,.39905295,.36819008
"13-1031.01",2015,.016380353,.99986476,.09709546,.0092449272,.083031736,.66439039,.65787643,.98844659,.024690356,.99983257,.1087634,.013727806,.4020299,.0160255,.92819488,.0002122716,.48392874,.44861057
"13-1031.02",2015,.01646865,.9998489,.033698324,.018221334,.17840177,.85832006,.67207873,.98844659,.024811722,.9998129,.026134351,.025608838,.79517102,.82919723,.93204093,.0002122716,.48392874,.44861057
"13-1032.00",2015,.016651051,.99461412,.86604351,.038064402,.34261888,.99057037,.0023973598,.98844659,.025062246,.99326247,.96789324,.050258521,.95737058,.99999988,.025428295,.0002122716,.48392874,.44861057
"13-1041.01",2015,.92747259,.000023191807,.99997878,.79935777,1.2486061e-08,.48158482,.00024327607,.99958378,.91947502,.000017590475,.99999976,.78989077,1.1866172e-14,.00034504669,.0031039128,.7699787,.47851744,.4454082
"13-1041.02",2015,.63623619,.07471177,.80652809,.541619,.21309604,.99962139,.005091493,.99936873,.64682949,.059153147,.94352692,.55001551,.85804218,1,.050000001,.50099999,.47851744,.4454082
"13-1041.03",2015,.033539262,.99993867,.050000001,.0031367934,.025941286,.99567413,.94383287,.95899916,.04738465,.99992424,.044597942,.0050699203,.054662984,1,.98976439,4.9491773e-06,.47851744,.4454082
"13-1041.04",2015,.48343349,.48253104,.78728539,.17313504,.33369446,.9990018,.005091493,.99936873,.50746441,.42257586,.93437082,.19799504,.95398599,1,.050000001,.50099999,.47851744,.4454082
"13-1041.06",2015,.92747259,.000063653344,.99997878,.5987677,8.4323091e-09,.99152464,.00024327607,.99958378,.91947502,.000048437378,.99999976,.60265815,5.4019323e-15,.99999994,.0031039128,.7699787,.47851744,.4454082
"13-1041.07",2015,.0083848387,.99815083,.9999131,.00054791622,1.7347947e-08,7.3725842e-06,.059143599,1,.013389354,.99769264,.99999857,.0010121512,2.2941889e-14,3.6109516e-30,.35067713,1,.47851744,.4454082
"13-1051.00",2015,.0083848387,.9986186,.9998641,.00052035024,1.2633798e-08,7.3725842e-06,.059143599,1,.013389354,.99827772,.99999744,.00096500886,1.2149311e-14,3.6109516e-30,.35067713,1,.44938049,.41587591
"13-1071.00",2015,.017468048,.9998787,.093392335,.0080060922,.23938067,.99697655,.94383287,.98844659,.026181227,.99984992,.10328556,.012025123,.89094228,1,.98976439,.0002122716,.38781929,.35915118
"13-1074.00",2015,.58942389,.43132943,.94558758,.071237214,.14107381,.99801403,.005091493,.99936873,.60431254,.37299299,.99130231,.088893898,.68926662,1,.050000001,.50099999,.38781929,.35915118
"13-1075.00",2015,.036966793,.99407601,.9998641,.00052035024,3.2189578e-09,.99999964,.059143599,.8647638,.051752925,.9925881,.99999744,.00096500886,7.8363740e-16,1,.35067713,1.1536667e-07,.38781929,.35915118
"13-1081.00",2015,.01781613,.99999559,.03594064,.00053383136,.63961577,.43264359,.95824659,.98844659,.026656449,.99999464,.028518928,.00098808703,.99619681,.00012627761,.99231637,.0002122716,.66266638,.62740338
"13-1081.01",2015,.0083848387,.97972399,.99897951,.020200923,2.6357755e-08,3.2132373e-15,.059143599,1,.013389354,.97462386,.99996126,.028149519,5.3064757e-14,0,.35067713,1,.66266638,.62740338
"13-1081.02",2015,.0083848387,.9995814,.9999131,.00012907512,1.9755159e-08,1.4216006e-13,.059143599,1,.013389354,.99948001,.99999857,.00026607167,2.9768715e-14,0,.35067713,1,.66266638,.62740338
"13-1111.00",2015,.035587199,.99997401,.0063527934,.0038352208,.35370213,.99283439,.97462273,.95899916,.050000001,.99996799,.002732713,.0061028874,.96119231,1,.99522173,4.9491773e-06,.76733547,.73895937
"13-1121.00",2015,.54343867,.34666947,.89824563,.1554362,.07251928,.99871653,.005091493,.99936873,.56244332,.29362747,.9786467,.17973641,.33375612,1,.050000001,.50099999,.19235185,.17545174
"13-1131.00",2015,.0083848387,.96236837,.99952525,.025071839,3.3830891e-09,.67602319,.059143599,1,.013389354,.95301992,.99998617,.034310888,8.6579144e-16,.020850427,.35067713,1,.31795621,.29126832
"13-1141.00",2015,.0083848387,.97248155,.99929947,.022467529,1.2875167e-08,.00032607291,.059143599,1,.013389354,.96559012,.99997663,.031031547,1.2619098e-14,8.7339357e-22,.35067713,1,.42742094,.39528432
"13-1151.00",2015,.03515384,.99675417,.99968255,.00047181986,1.4781889e-08,7.3725842e-06,.059143599,.8647638,.049447909,.99594402,.99999195,.00088154228,1.6644286e-14,3.6109516e-30,.35067713,1.1536667e-07,.36880535,.3402586
"13-1161.00",2015,.0083848387,.99895751,.99979073,.00049506617,1.2875167e-08,7.3725842e-06,.059143599,1,.013389354,.99870133,.99999541,.00092160114,1.2619098e-14,3.6109516e-30,.35067713,1,.41814226,.38737553
"13-1199.01",2015,.93339294,.000015291635,.99998474,.82194459,1.4673730e-08,.99649584,.00024327607,.99958378,.92549229,.0000115828,.99999988,.81159759,1.6401038e-14,1,.0031039128,.7699787,.5356676,.50062847
"13-1199.02",2015,.0083848387,.77872193,.99961114,.13758501,1.2486061e-08,.00025732495,.020012354,1,.013389354,.73501301,.99998939,.16107656,1.1866172e-14,2.6136378e-22,.15978928,1,.5356676,.50062847
"13-1199.03",2015,.0083848387,.99815083,.9999131,.00054791622,9.5057375e-09,7.3725842e-06,.059143599,1,.013389354,.99769264,.99999857,.0010121512,6.8686770e-15,3.6109516e-30,.35067713,1,.5356676,.50062847
"13-1199.04",2015,.0083848387,.99815083,.9999131,.00054791622,5.7779339e-08,7.3725842e-06,.059143599,1,.013389354,.99769264,.99999857,.0010121512,2.5594183e-13,3.6109516e-30,.35067713,1,.5356676,.50062847
"13-1199.05",2015,.0083848387,.99895751,.99979073,.00049506617,1.4445580e-08,7.3725842e-06,.059143599,1,.013389354,.99870133,.99999541,.00092160114,1.5893814e-14,3.6109516e-30,.35067713,1,.5356676,.50062847
"13-1199.06",2015,.032440703,.9998309,.11806978,.0053360164,.35284698,.99152464,.65787643,.95899916,.045974936,.99979055,.14078678,.0082751093,.96091139,.99999994,.92819488,4.9491773e-06,.5356676,.50062847
"13-2011.01",2015,.017697275,.99933398,.33939204,.017816011,.75275195,.66439039,.65787643,.98844659,.02649428,.99917144,.50099999,.025085697,.99870759,.0160255,.92819488,.0002122716,.5737381,.53728658
"13-2011.02",2015,.0083848387,.99749827,.99994534,.00057804596,2.4175094e-08,7.3725842e-06,.059143599,1,.013389354,.99687588,.99999923,.0010634713,4.4621970e-14,3.6109516e-30,.35067713,1,.5737381,.53728658
"13-2021.01",2015,.48343349,.62200123,.56103641,.17313504,.20533873,.99931037,.010710808,.99936873,.50746441,.56404048,.7730788,.19799504,.84620208,1,.095450178,.50099999,.37202755,.34608543
"13-2021.02",2015,.077044129,.0022667584,.99999827,.58595169,1.2486061e-08,.98290151,.00024327607,.99510056,.10033689,.0017457608,1,.59085178,1.1866172e-14,.99999785,.0031039128,.0025950931,.37202755,.34608543
"13-2031.00",2015,.0083848387,.99999517,.14374733,.00054791622,.56555903,.5795837,.29204848,1,.013389354,.9999941,.18177567,.0010121512,.99294376,.0025715949,.75590867,1,.62718767,.5917688
"13-2041.00",2015,.0083848387,.97248155,.99929947,.022467529,1.2875167e-08,.0017090946,.059143599,1,.013389354,.96559012,.99997663,.031031547,1.2619098e-14,4.0647378e-18,.35067713,1,.61509174,.58236825
"13-2051.00",2015,.0083848387,.99999082,.03594064,.002233882,.20464729,.99152464,.79448032,1,.013389354,.99998873,.028518928,.0037064021,.84509188,.99999994,.96111584,1,.78206187,.75883168
"13-2052.00",2015,.0083848387,.99920565,.99968255,.00047181986,5.4459002e-09,7.3725842e-06,.059143599,1,.013389354,.99901128,.99999195,.00088154228,2.2485390e-15,3.6109516e-30,.35067713,1,.78206187,.75883168
"13-2053.00",2015,.0083848387,.97248155,.99929947,.022467529,1.4781889e-08,.00032607291,.059143599,1,.013389354,.96559012,.99997663,.031031547,1.6644286e-14,8.7339357e-22,.35067713,1,.78206187,.75883168
"13-2061.00",2015,.0083848387,.99967897,.99791169,.00052035024,7.2418929e-09,7.3725842e-06,.38114512,1,.013389354,.99960154,.99989831,.00096500886,3.9815186e-15,3.6109516e-30,.81793243,1,.78320944,.7576924
"13-2071.00",2015,.0083848387,.99990815,.95454842,.00078058842,3.8066798e-08,7.3725842e-06,.34261188,1,.013389354,.99988645,.99324483,.0014036404,1.1087524e-13,3.6109516e-30,.79370284,1,.52602726,.49678612
"13-2071.01",2015,.0083848387,.99815083,.40309352,.079634324,.40711048,.999282,.65787643,1,.013389354,.99769264,.59091139,.098339275,.97502017,1,.92819488,1,.52602726,.49678612
"13-2072.00",2015,.016841622,.9995262,.15862221,.022467529,.1065815,.87211961,.65787643,.98844659,.025323711,.99941117,.20613942,.031031547,.5388453,.89872932,.92819488,.0002122716,.52602726,.49678612
"13-2081.00",2015,.016651051,.99962944,.13026692,.020200923,.16015893,.85832006,.65787643,.98844659,.025062246,.99953979,.16005553,.028149519,.74952954,.82919723,.92819488,.0002122716,.29617769,.27513209
"13-2082.00",2015,.0083848387,.99895751,.95686841,.0080060922,7.2418929e-09,9.9129093e-06,.36441457,1,.013389354,.99870133,.99372196,.012025123,3.9815186e-15,1.6315430e-29,.80782986,1,.29617769,.27513209
"13-2099.02",2015,.0083848387,.99926656,.99996626,.00013631373,2.4175094e-08,1.4216006e-13,.059143599,1,.013389354,.99908733,.99999958,.00027983435,4.4621970e-14,0,.35067713,1,.50805259,.47471845
"13-2099.04",2015,.034323718,.86475521,.99952525,.025071839,9.5057375e-09,.67602319,.059143599,.8647638,.048388362,.8346926,.99998617,.034310888,6.8686770e-15,.020850427,.35067713,1.1536667e-07,.50805259,.47471845
"15-1111.00",2015,.030793527,.99873894,.072715007,.050000001,.25838768,.98863757,.65787643,.95899916,.043851916,.99842817,.073907003,.064443976,.90923309,.99999976,.92819488,4.9491773e-06,.95765096,.94848305
"15-1121.00",2015,.016380353,.99815083,.09709546,.10629348,.65247011,.98669994,.65787643,.98844659,.024690356,.99769264,.1087634,.12767038,.99660081,.9999994,.92819488,.0002122716,.78191715,.75397718
"15-1121.01",2015,.0083848387,.9252882,.99591476,.13758501,8.4323091e-09,.01315982,.059143599,1,.013389354,.9074167,.99974859,.16107656,5.4019323e-15,1.4130195e-13,.35067713,1,.78191715,.75397718
"15-1122.00",2015,.016209269,.99924856,.080017693,.052863762,.42222521,.98478216,.65787643,.98844659,.024455018,.9990648,.084029317,.067794666,.97788721,.99999881,.92819488,.0002122716,.78191715,.75397718
"15-1131.00",2015,.017143996,.99965405,.21271458,.013615736,.59243566,.79262972,.65787643,.98844659,.025738003,.99957049,.29643548,.019597899,.99433553,.31733561,.92819488,.0002122716,.71519256,.68870741
"15-1132.00",2015,.0083848387,.99994081,.2829605,.0040009413,.78029448,.15884785,.65787643,1,.013389354,.99992692,.41221148,.0063456907,.99905062,1.0319754e-07,.92819488,1,.71519256,.68870741
"15-1133.00",2015,.017040903,.99992359,.06133081,.0066351173,.68548691,.32845631,.94383287,.98844659,.025596831,.99990559,.058768563,.010115073,.99747729,.000013149956,.98976439,.0002122716,.71519256,.68870741
"15-1134.00",2015,.031426851,.64088029,.99791169,.17313504,7.2418929e-09,.18277766,.059143599,.8647638,.044669542,.58394116,.99989831,.19799504,3.9815186e-15,2.4431142e-07,.35067713,1.1536667e-07,.71519256,.68870741
"15-1141.00",2015,.016940137,.9994626,.17500354,.023723923,.77548122,.92497665,.65787643,.98844659,.025458768,.99933189,.23330811,.032617666,.99899614,.99451059,.92819488,.0002122716,.72940338,.69986206
"15-1142.00",2015,.032440703,.66948098,.11806978,.92634714,.18339379,.7256,.65787643,.9986558,.045974936,.61444443,.14078678,.91582716,.80595297,.066433884,.92819488,.1004108,.72940338,.69986206
"15-1143.00",2015,.016380353,.99903792,.09709546,.059218425,.62600642,.00023314742,.65787643,.98844659,.024690356,.99880183,.1087634,.075166091,.99572498,1.5809390e-22,.92819488,.0002122716,.72940338,.69986206
"15-1143.01",2015,.97858018,.0030219802,.98617429,.23517314,1.2633798e-08,9.4309458e-09,.059143599,.99958378,.97357202,.0023299628,.9986884,.26044044,1.2149311e-14,0,.35067713,.7699787,.72940338,.69986206
"15-1151.00",2015,.47533259,.52167916,.016490053,.75364989,.43909365,.7256,.65787643,.99936873,.50099999,.4613204,.0099222148,.74651742,.98068124,.066433884,.92819488,.50099999,.28726092,.26464325
"15-1152.00",2015,.055578478,.93524182,.0548345,.62896097,.59726757,.10578282,.65787643,.99912715,.074808873,.91958088,.050524771,.63049668,.99455744,9.5265786e-09,.92819488,.28095558,.28726092,.26464325
"15-1199.01",2015,.0083848387,.96501279,.99859595,.040294975,1.5275994e-08,.022650132,.047903888,1,.013389354,.95630169,.99994045,.052939069,1.7778354e-14,2.3591506e-12,.30518153,1,.72464275,.69488084
"15-1199.02",2015,.0083848387,.82380617,.99853158,.1945004,3.7981277e-08,4.7815057e-10,.059143599,1,.013389354,.78671539,.9999367,.21975265,1.1037643e-13,0,.35067713,1,.72464275,.69488084
"15-1199.03",2015,.0083848387,.98193312,.99979073,.0080060922,1.1249672e-08,9.9129093e-06,.059143599,1,.013389354,.97738415,.99999541,.012025123,9.6277763e-15,1.6315430e-29,.35067713,1,.72464275,.69488084
"15-1199.04",2015,.0083848387,.98193312,.99979073,.0080060922,1.7347947e-08,9.9129093e-06,.059143599,1,.013389354,.97738415,.99999541,.012025123,2.2941889e-14,1.6315430e-29,.35067713,1,.72464275,.69488084
"15-1199.05",2015,.032093812,.99789065,.10704726,.062743582,.23540658,.97758144,.65787643,.95899916,.045528769,.99736702,.12376051,.079220034,.88659215,.99999112,.92819488,4.9491773e-06,.72464275,.69488084
"15-1199.06",2015,.11970434,.46396485,.99897951,.070586413,9.5057375e-09,.015985468,.059143599,.99510056,.14872992,.40445545,.99996126,.088157102,6.8686770e-15,3.8618438e-13,.35067713,.0025950931,.72464275,.69488084
"15-1199.08",2015,.0083848387,.99815083,.9999131,.00054791622,1.7347947e-08,7.3725842e-06,.059143599,1,.013389354,.99769264,.99999857,.0010121512,2.2941889e-14,3.6109516e-30,.35067713,1,.72464275,.69488084
"15-1199.09",2015,.0083848387,.99944878,.99906999,.00057804596,9.5057375e-09,7.3725842e-06,.047903888,1,.013389354,.99931467,.99996579,.0010634713,6.8686770e-15,3.6109516e-30,.30518153,1,.72464275,.69488084
"15-1199.10",2015,.0083848387,.90042073,.9998641,.035587676,2.2865464e-08,.00032607291,.059143599,1,.013389354,.87728,.99999744,.04726439,3.9907856e-14,8.7339357e-22,.35067713,1,.72464275,.69488084
"15-1199.11",2015,.0083848387,.98193312,.99979073,.0080060922,9.5057375e-09,9.9129093e-06,.059143599,1,.013389354,.97738415,.99999541,.012025123,6.8686770e-15,1.6315430e-29,.35067713,1,.72464275,.69488084
"15-1199.12",2015,.0083848387,.97497064,.9998641,.0088377828,2.4175094e-08,9.9129093e-06,.059143599,1,.013389354,.968692,.99999744,.013170437,4.4621970e-14,1.6315430e-29,.35067713,1,.72464275,.69488084
