onetsoccode,year,m_fsG_pct_physical,m_fsG_pct_cognitive,m_fsG_pct_sensory,m_fsG_pct_psychomotor,m_fsG_zavg_degree_cognitive,m_fsG_zavg_degree_psychomotor,m_fsG_zavg_degree_sensory,m_fsG_zavg_degree_physical,m_fsY_pct_physical,m_fsY_pct_cognitive,m_fsY_pct_sensory,m_fsY_pct_psychomotor,m_fsY_zavg_degree_cognitive,m_fsY_zavg_degree_psychomotor,m_fsY_zavg_degree_sensory,m_fsY_zavg_degree_physical,m_fsY2_salary,m_fsG2_salary
"11-3031.02",2018,.01758128,.99993366,.10395391,.004176917,.55108571,.40580335,.98472607,.9874329,.014829505,.99993604,.10076196,.0033924209,.46617219,.090757869,.99998772,.99770755,.96513247,.97060543
"11-3051.00",2018,.31736174,.7496419,.013075978,.70779002,.76468587,.78906363,.90217686,.24860062,.29828483,.75183165,.013881985,.70952523,.94657093,.74699438,.997688,.32422104,.95527095,.96326232
"11-3051.01",2018,.49165654,.71403831,.019342497,.541619,.70060915,.75796521,.90217686,.37374702,.4739826,.71631485,.020178029,.53761506,.86521012,.67451143,.997688,.50099999,.95527095,.96326232
"11-3051.02",2018,.046526045,.91236949,.76697582,.2542676,.63343012,.79284471,.24544387,.0012953103,.040410653,.9135859,.73292649,.24332164,.71537632,.75550497,.050000001,.00048361858,.95527095,.96326232
"11-3051.03",2018,.6105212,.7960273,.042321231,.24234781,.5701139,.86788183,.81388223,.53772914,.59654486,.79804444,.042633716,.23136726,.52581733,.90061527,.98298967,.69654185,.95527095,.96326232
"11-3051.04",2018,.46735534,.69029033,.042321231,.48743054,.67802233,.71641356,.81388223,.37374702,.4491646,.69260448,.042633716,.48155242,.82245111,.57464397,.98298967,.50099999,.95527095,.96326232
"11-3051.06",2018,.1246692,.57287443,.65206921,.55080998,.62381423,.7395339,.24544387,.059046105,.11216599,.57516712,.61564648,.54713297,.68874913,.63029027,.050000001,.057096146,.95527095,.96326232
"11-3061.00",2018,.03515384,.99675417,.99968255,.00047181986,.000039876657,.000097380893,.065803215,7.4874520e-13,.030264964,.9968344,.99948531,.00035541027,1.1569072e-14,2.1856641e-09,.0008523576,1.5229876e-15,.96493417,.97093385
"11-3071.01",2018,.015382799,.99870348,.083962291,.088502862,.57832414,.75937027,.9828701,.9874329,.012926104,.99873894,.082105733,.080650799,.5516144,.67785794,.99998319,.99770755,.88319206,.8996954
"11-3071.02",2018,.97325802,8.4496123e-06,.99997878,.79935777,.00002984429,.64207387,.0087095154,.40723673,.97382885,8.2385232e-06,.9999612,.80340111,4.7220964e-15,.40587503,3.1280370e-06,.54370421,.88319206,.8996954
"11-3071.03",2018,.099243119,.58495671,.99944443,.040294975,.000043060529,.050000001,.50701219,4.3676710e-06,.088498503,.58726609,.99912119,.035553284,1.4670794e-14,.0006052847,.53917938,4.0386092e-07,.88319206,.8996954
"11-3111.00",2018,.11970434,.92670161,.9875859,.020200923,.00001970558,.013547135,.30329823,4.3676710e-06,.10752395,.92777252,.98295379,.017360609,1.3083429e-15,.000041699099,.10346954,4.0386092e-07,.97262603,.97753292
"11-3121.00",2018,.11071949,.86730814,.99791169,.016486529,.000028908984,.020237224,.065803215,4.3676710e-06,.099148177,.8689068,.9968859,.014062556,4.2793345e-15,.000094002928,.0008523576,4.0386092e-07,.94628382,.95491064
"11-3131.00",2018,.032093812,.94590831,.99853158,.018221334,.000028908984,.013547135,.065803215,7.4874520e-13,.027553547,.94676208,.99777544,.015599649,4.2793345e-15,.000041699099,.0008523576,1.5229876e-15,.9424597,.95115227
"11-9013.01",2018,.39452329,.2801578,.50099999,.57588804,.58051497,.78906363,.24544387,.37374702,.37537068,.28132769,.46768856,.57310939,.55847937,.74699438,.050000001,.50099999,.75138515,.77698034
"11-9013.02",2018,.40807837,.22268912,.55080992,.60944217,.67681682,.78906363,.24544387,.37374702,.38903373,.22353956,.51638234,.60786611,.81994665,.74699438,.050000001,.50099999,.75138515,.77698034
"11-9013.03",2018,.96427691,.000010875788,.99994534,.87083155,.000063104446,.31444904,.0087095154,.40723673,.9647733,.000010611842,.99990427,.87563241,4.7828986e-14,.043222465,3.1280370e-06,.54370421,.75138515,.77698034
"11-9021.00",2018,.51703954,.044971567,.99976522,.079634324,.000043060529,.13716634,.35741922,.011454249,.50099999,.044957731,.99961424,.072242118,1.4670794e-14,.0054449067,.18257649,.0073374715,.87282848,.89032167
"11-9031.00",2018,.61905056,.9698509,.016490053,.061711032,.47899064,.76596576,.90217686,.53772914,.60540283,.97038943,.017325686,.055389307,.26317081,.69349718,.997688,.69654185,.7113955,.72995061
"11-9032.00",2018,.64488119,.98548198,.02098011,.024611881,.56080735,.76487541,.90217686,.53772914,.63227022,.98577577,.021806898,.02130821,.4965618,.69092053,.997688,.69654185,.7113955,.72995061
"11-9033.00",2018,.033539262,.99999207,.050000001,.00043061547,.56623477,.087127939,.98472607,7.6700726e-06,.028833257,.99999237,.050000001,.00032335758,.51361537,.0019779087,.99998772,8.1413515e-07,.7113955,.72995061
"11-9039.01",2018,.0083848387,.97248155,.99929947,.022467529,.000021962733,.013547135,.065803215,1,.0069286856,.97298151,.99890321,.019385241,1.8295683e-15,.000041699099,.0008523576,1,.7113955,.72995061
"11-9039.02",2018,.97825199,.00022269944,.97533613,.84298384,.000063104446,.47604901,.50701219,.40723673,.97883129,.00021920371,.96727586,.84763783,4.7828986e-14,.14983808,.53917938,.54370421,.7113955,.72995061
"11-9041.00",2018,.016209269,.99857014,.080017693,.094538249,.72262418,.78593659,.90217686,.9874329,.013640729,.99860889,.078407228,.086396955,.89944512,.73989612,.997688,.99770755,.99236995,.99399525
"11-9041.01",2018,.5345313,.67267138,.029335337,.49334988,.74059027,.73014539,.90217686,.37374702,.51798189,.67500371,.03003771,.48767045,.92230332,.60766089,.997688,.50099999,.99236995,.99399525
"11-9051.00",2018,.56870657,.60864747,.010457672,.6593622,.54960841,.78906363,.90217686,.53772914,.55323023,.61098051,.011213762,.65952945,.46158165,.74699438,.997688,.69654185,.30719972,.33307087
"11-9061.00",2018,.46735534,.42095143,.74565923,.24234781,.67511719,.85349941,.24544387,.37374702,.4491646,.42280573,.71072108,.23136726,.81637728,.87707263,.050000001,.50099999,.82736361,.84792709
"11-9071.00",2018,.6105212,.87234157,.11199545,.097140089,.60429412,.84970677,.46447992,.53772914,.59654486,.87390256,.10823163,.088879742,.63171029,.87048143,.42506969,.69654185,.81716484,.84130877
"11-9081.00",2018,.57694364,.20716181,.65206921,.41913855,.63574278,.69976604,.24544387,.53772914,.56174731,.20792492,.61564648,.41113499,.72161323,.53503841,.050000001,.69654185,.39416298,.4211387
"11-9111.00",2018,.10664901,.71585929,.99706334,.050000001,.000028908984,.046112034,.065803215,4.3676710e-06,.095364511,.71813232,.99568766,.044495869,4.2793345e-15,.00051103433,.0008523576,4.0386092e-07,.93753266,.94785726
"11-9121.00",2018,.02961861,.9995814,.050000001,.022467529,.66260803,.84970677,.90217686,7.6700726e-06,.0253668,.99959421,.050000001,.019385241,.7887398,.87048143,.997688,8.1413515e-07,.969109,.97469819
"11-9121.01",2018,.017249495,.99995261,.234236,.0018567019,.63434082,.44437477,.90217686,.9874329,.01454176,.99995434,.22064647,.0014660904,.71784025,.1202671,.997688,.99770755,.969109,.97469819
"11-9121.02",2018,.0083848387,.99031782,.99952525,.0066351173,.000020803551,.077503279,.065803215,1,.0069286856,.99052584,.9992438,.0054773344,1.5471561e-15,.0015348893,.0008523576,1,.969109,.97469819
"11-9131.00",2018,.6105212,.87234157,.015248213,.24234781,.69164723,.86788183,.90217686,.53772914,.59654486,.87390256,.016077166,.23136726,.84918863,.90061527,.997688,.69654185,.77331221,.80421507
"11-9141.00",2018,.032093812,.98494065,.99853158,.005119097,.000043060529,.077503279,.065803215,7.4874520e-13,.027553547,.98524362,.99777544,.0041873911,1.4670794e-14,.0015348893,.0008523576,1.5229876e-15,.40029097,.42566749
"11-9151.00",2018,.091176145,.99735647,.031981152,.054489095,.6195085,.71262151,.90217686,.013786608,.08104717,.99742335,.032620944,.048659284,.67648679,.56556994,.997688,.0092511615,.50600272,.54021108
"11-9161.00",2018,.074901074,.0011187036,.99999744,.7797913,.000043060529,.5040521,.0087095154,3.6202082e-06,.066108033,.0011063146,.99999487,.78344029,1.4670794e-14,.18054856,3.1280370e-06,3.1970097e-07,.75787568,.77860767
"11-9199.01",2018,.0083848387,.9995814,.9999131,.00012907512,.000026256657,.30605105,.065803215,1,.0069286856,.99959421,.99985087,.000093009156,3.1779554e-15,.040103029,.0008523576,1,.86786705,.88222915
"11-9199.02",2018,.11970434,.99461412,.13026692,.038064402,.56131989,.69097543,.90217686,.016585922,.10752395,.99473929,.12514645,.033510372,.49817052,.51442832,.997688,.0116581,.86786705,.88222915
"11-9199.03",2018,.0083848387,.99999285,.54616439,.00028863587,.67272311,.054197002,.90217686,1,.0069286856,.99999315,.51190245,.00021379243,.81127363,.00071690092,.997688,1,.86786705,.88222915
"11-9199.04",2018,.034323718,.99756151,.99952525,.00045039834,.00002984429,.000097380893,.065803215,7.4874520e-13,.029528571,.9976238,.9992438,.00033873401,4.7220964e-15,2.1856641e-09,.0008523576,1.5229876e-15,.86786705,.88222915
"11-9199.07",2018,.97825199,9.9768849e-06,.99998915,.66235089,.000020803551,.58440346,.0087095154,.40723673,.97883129,9.7323236e-06,.99997956,.66261923,1.5471561e-15,.29608497,3.1280370e-06,.54370421,.86786705,.88222915
"11-9199.08",2018,.98913604,.00049964426,.95980561,.62116432,.000019282763,.49941444,.065803215,.40723673,.98961586,.00049295538,.94804889,.62000477,1.2234736e-15,.17514656,.0008523576,.54370421,.86786705,.88222915
"11-9199.09",2018,.55244875,.19682442,.57637632,.49900028,.7441327,.7395339,.24544387,.53772914,.53644359,.19752949,.54114532,.49351212,.92630923,.63029027,.050000001,.69654185,.86786705,.88222915
"11-9199.10",2018,.030191496,.99971944,.060191609,.013615736,.59973377,.84307438,.90217686,7.6700726e-06,.025872389,.99972832,.059705362,.011532979,.61791503,.85858756,.997688,8.1413515e-07,.86786705,.88222915
"11-9199.11",2018,.0083848387,.98494065,.99987555,.005119097,.000043060529,.077503279,.50701219,1,.0069286856,.98524362,.99978971,.0041873911,1.4670794e-14,.0015348893,.53917938,1,.86786705,.88222915
"13-1011.00",2018,.031426851,.99689585,.088116184,.10021625,.48753086,.73611784,.90217686,7.6700726e-06,.026963726,.99697298,.085993707,.091819383,.28418285,.62205732,.997688,8.1413515e-07,.60617721,.6325525
"13-1021.00",2018,.50099999,.98548198,.02098011,.042310875,.61566669,.73611784,.90217686,.37374702,.48252425,.98577577,.021806898,.037403774,.66538292,.62205732,.997688,.50099999,.3876023,.41884866
"13-1022.00",2018,.29056466,.98052144,.0548345,.075296342,.69147331,.79246521,.90217686,.13094361,.2718125,.98089743,.054613035,.068145119,.84886545,.75465447,.997688,.15268524,.3876023,.41884866
"13-1023.00",2018,.0083848387,.99675417,.99557066,.0072768838,.000021259682,.0057358798,.046650726,1,.0069286856,.9968344,.99361634,.0060267905,1.6544709e-15,7.4121049e-06,.00031959757,1,.3876023,.41884866
"13-1031.01",2018,.016380353,.99986476,.09709546,.0092449272,.68043512,.3826018,.90217686,.9874329,.013788801,.99986935,.094376668,.0077222763,.82739609,.076001287,.997688,.99770755,.46692255,.50133115
"13-1031.02",2018,.01646865,.9998489,.033698324,.018221334,.76103652,.55026257,.92244059,.9874329,.01386524,.99985397,.034292441,.015599649,.94332701,.24174446,.99883348,.99770755,.46692255,.50133115
"13-1032.00",2018,.50846177,.15273061,.84165621,.43847916,.6656056,.69536018,.24544387,.43007389,.49119744,.15319249,.81271416,.43104142,.79558027,.5246774,.050000001,.57251203,.46692255,.50133115
"13-1041.01",2018,.92747259,.000023191807,.99997878,.79935777,.000043060529,.55026257,.0087095154,.22910945,.9271602,.000022678645,.9999612,.80340111,1.4670794e-14,.24174446,3.1280370e-06,.29567584,.4493992,.48174158
"13-1041.02",2018,.63623619,.07471177,.80652809,.541619,.59289783,.88088357,.24544387,.53772914,.62327158,.074797489,.77476722,.53761506,.59698111,.91982865,.050000001,.69654185,.4493992,.48174158
"13-1041.03",2018,.033539262,.99993867,.050000001,.0031367934,.51159245,.5682261,.98472607,7.6700726e-06,.028833257,.99994087,.050000001,.0025223263,.34838256,.26933944,.99998772,8.1413515e-07,.4493992,.48174158
"13-1041.04",2018,.58524781,.40003055,.67650503,.2097688,.59637111,.85721207,.24544387,.53772914,.57034177,.40179649,.64012378,.19885819,.6076526,.88337272,.050000001,.69654185,.4493992,.48174158
"13-1041.06",2018,.92747259,.000063653344,.99997878,.5987677,.000063104446,.58440346,.0087095154,.22910945,.9271602,.000062427192,.9999612,.59681016,4.7828986e-14,.29608497,3.1280370e-06,.29567584,.4493992,.48174158
"13-1041.07",2018,.0083848387,.99815083,.9999131,.00054791622,.000017952634,.000097380893,.065803215,1,.0069286856,.99819952,.99985087,.00041485342,9.8087580e-16,2.1856641e-09,.0008523576,1,.4493992,.48174158
"13-1051.00",2018,.033539262,.99281168,.99929947,.001619156,.000028908984,.0062417621,.065803215,7.4874520e-13,.028833257,.99297255,.99890321,.0012724877,4.2793345e-15,8.7798862e-06,.0008523576,1.5229876e-15,.44474578,.4781839
"13-1071.00",2018,.017468048,.9998787,.093392335,.0080060922,.55627596,.68475217,.98472607,.9874329,.014731284,.99988288,.09092284,.0066532572,.48236328,.50099999,.99998772,.99770755,.37493873,.40344977
"13-1074.00",2018,.58942389,.43132943,.94558758,.071237214,.42194149,.81116331,.24544387,.37374702,.57466674,.43322545,.93087983,.064321592,.14893962,.79544795,.050000001,.50099999,.37493873,.40344977
"13-1075.00",2018,.036966793,.99407601,.9998641,.00052035024,.000012210043,.97119474,.065803215,7.4874520e-13,.031875331,.99421203,.99977124,.00039328501,2.9783309e-16,.99577135,.0008523576,1.5229876e-15,.37493873,.40344977
"13-1081.00",2018,.11970434,.97972399,.99897951,.0015171175,.000028908984,.0062417621,.065803215,4.3676710e-06,.10752395,.98011273,.99842876,.0011896206,4.2793345e-15,8.7798862e-06,.0008523576,4.0386092e-07,.6227994,.6561923
"13-1081.01",2018,.0083848387,.97972399,.99897951,.020200923,.00003318601,.0016086715,.065803215,1,.0069286856,.98011273,.99842876,.017360609,6.5563306e-15,5.8439582e-07,.0008523576,1,.6227994,.6561923
"13-1081.02",2018,.0083848387,.9995814,.9999131,.00012907512,.000013957855,2.1506303e-08,.065803215,1,.0069286856,.99959421,.99985087,.000093009156,4.5042724e-16,1.1434425e-16,.0008523576,1,.6227994,.6561923
"13-1111.00",2018,.033539262,.99281168,.99929947,.001619156,.000028908984,.0062417621,.065803215,7.4874520e-13,.028833257,.99297255,.99890321,.0012724877,4.2793345e-15,8.7798862e-06,.0008523576,1.5229876e-15,.74277604,.76945567
"13-1121.00",2018,.42935628,.82125586,.074333817,.28500402,.51077741,.68322033,.9615882,.37374702,.41054848,.82314777,.073066033,.27428058,.34609666,.49647143,.99984282,.50099999,.16697843,.18261899
"13-1131.00",2018,.0083848387,.96236837,.99952525,.025071839,.000012493231,.10478612,.065803215,1,.0069286856,.96301174,.9992438,.021721581,3.1971436e-16,.0029668419,.0008523576,1,.30058822,.32683283
"13-1141.00",2018,.032093812,.94590831,.99853158,.018221334,.000028908984,.013547135,.065803215,7.4874520e-13,.027553547,.94676208,.99777544,.015599649,4.2793345e-15,.000041699099,.0008523576,1.5229876e-15,.39986122,.43067053
"13-1151.00",2018,.03515384,.99675417,.99968255,.00047181986,.000038600243,.000097380893,.065803215,7.4874520e-13,.030264964,.9968344,.99948531,.00035541027,1.0461911e-14,2.1856641e-09,.0008523576,1.5229876e-15,.3448509,.37264964
"13-1161.00",2018,.034323718,.99756151,.99952525,.00045039834,.000028908984,.000097380893,.065803215,7.4874520e-13,.029528571,.9976238,.9992438,.00033873401,4.2793345e-15,2.1856641e-09,.0008523576,1.5229876e-15,.35370409,.38247156
"13-1199.01",2018,.96427691,.000010875788,.99994534,.87083155,.000063104446,.058364116,.0087095154,.40723673,.9647733,.000010611842,.99990427,.87563241,4.7828986e-14,.00083810504,3.1280370e-06,.54370421,.51864511,.5527336
"13-1199.02",2018,.0083848387,.77872193,.99961114,.13758501,.000043060529,.00037492011,.50701219,1,.0069286856,.78081179,.9993751,.12785988,1.4670794e-14,3.2052668e-08,.53917938,1,.51864511,.5527336
"13-1199.03",2018,.036033448,.99563724,.99979073,.00049506617,.000026256657,.000097380893,.065803215,7.4874520e-13,.031045927,.99574131,.99965441,.00037353655,3.1779554e-15,2.1856641e-09,.0008523576,1.5229876e-15,.51864511,.5527336
"13-1199.04",2018,.03515384,.99675417,.99968255,.00047181986,.000039876657,.000097380893,.065803215,7.4874520e-13,.030264964,.9968344,.99948531,.00035541027,1.1569072e-14,2.1856641e-09,.0008523576,1.5229876e-15,.51864511,.5527336
"13-1199.05",2018,.0083848387,.99895751,.99979073,.00049506617,.000020803551,.000097380893,.065803215,1,.0069286856,.99898666,.99965441,.00037353655,1.5471561e-15,2.1856641e-09,.0008523576,1,.51864511,.5527336
"13-1199.06",2018,.032440703,.9998309,.11806978,.0053360164,.62995374,.65659332,.90217686,7.6700726e-06,.027860487,.9998365,.11386309,.0043712016,.70587629,.43683144,.997688,8.1413515e-07,.51864511,.5527336
"13-2011.01",2018,.035587199,.99815083,.25763601,.02974843,.5471428,.47392812,.90217686,7.6700726e-06,.03064964,.99819952,.24210016,.025941141,.45394105,.14769308,.997688,8.1413515e-07,.54776406,.58328873
"13-2011.02",2018,.0083848387,.99920565,.99968255,.00047181986,.000028908984,.000097380893,.065803215,1,.0069286856,.99922854,.99948531,.00035541027,4.2793345e-15,2.1856641e-09,.0008523576,1,.54776406,.58328873
"13-2021.01",2018,.48343349,.62200123,.56103641,.17313504,.58809382,.88606608,.32102337,.37374702,.46557447,.62434214,.5262652,.16262831,.5821178,.92691904,.12600103,.50099999,.36057177,.38603422
"13-2021.02",2018,.077044129,.0022667584,.99999827,.58595169,.000043060529,.42349166,.0087095154,5.2694668e-06,.068067603,.0022462697,.99999648,.58353448,1.4670794e-14,.10346966,3.1280370e-06,5.1017628e-07,.36057177,.38603422
"13-2031.00",2018,.035587199,.99989229,.083962291,.0038352208,.47590679,.62087673,.93038052,7.6700726e-06,.03064964,.99989599,.082105733,.0031056243,.25582707,.36297044,.99914765,8.1413515e-07,.62315077,.65709835
"13-2041.00",2018,.0083848387,.97248155,.99929947,.022467529,.000021259682,.033259287,.065803215,1,.0069286856,.97298151,.99890321,.019385241,1.6544709e-15,.000259636,.0008523576,1,.58402437,.61629909
"13-2051.00",2018,.017143996,.99998951,.21271458,.00046089326,.58004892,.077503279,.90217686,7.4874520e-13,.0144503,.99998993,.2009218,.00034690081,.55702007,.0015348893,.997688,1.5229876e-15,.77570403,.79837596
"13-2052.00",2018,.0083848387,.99920565,.99968255,.00047181986,.000028908984,.000097380893,.065803215,1,.0069286856,.99922854,.99948531,.00035541027,4.2793345e-15,2.1856641e-09,.0008523576,1,.77570403,.79837596
"13-2053.00",2018,.032796998,.92670161,.99897951,.020200923,.000038600243,.013547135,.065803215,7.4874520e-13,.028175861,.92777252,.99842876,.017360609,1.0461911e-14,.000041699099,.0008523576,1.5229876e-15,.77570403,.79837596
"13-2061.00",2018,.0083848387,.99967897,.99791169,.00052035024,.00001970558,.000097380893,.30329823,1,.0069286856,.99968904,.9968859,.00039328501,1.3083429e-15,2.1856641e-09,.10346954,1,.72751069,.75389886
"13-2071.00",2018,.0083848387,.99990815,.95454842,.00078058842,.000017333094,.000097380893,.24996915,1,.0069286856,.99991137,.94165885,.00059824402,8.7994166e-16,2.1856641e-09,.053201076,1,.47987637,.50820392
"13-2071.01",2018,.069098279,.99965405,.0053009288,.026519248,.49537483,.46122822,.88919669,.001143129,.060814295,.99966478,.0058590393,.023024367,.30433008,.135355,.99664044,.00041387987,.47987637,.50820392
"13-2072.00",2018,.016841622,.9995262,.15862221,.022467529,.59088552,.56285363,.90217686,.9874329,.01418826,.99954051,.15127958,.019385241,.59076858,.26085576,.997688,.99770755,.47987637,.50820392
"13-2081.00",2018,.016651051,.99962944,.13026692,.020200923,.61513025,.55026257,.90217686,.9874329,.014023185,.99964088,.12514645,.017360609,.66382068,.24174446,.997688,.99770755,.2911284,.31194139
"13-2082.00",2018,.0083848387,.99895751,.95686841,.0080060922,.00001970558,.0057358798,.27135491,1,.0069286856,.99898666,.94447237,.0066532572,1.3083429e-15,7.4121049e-06,.070443951,1,.2911284,.31194139
"13-2099.01",2018,.034323718,.615188,.99952525,.090091683,.000027803237,.046112034,.065803215,7.4874520e-13,.029528571,.61752534,.9992438,.082161672,3.7931863e-15,.00051103433,.0008523576,1.5229876e-15,.50246799,.53303605
"13-2099.02",2018,.033539262,.99281168,.99929947,.001619156,.00002984429,.0073903091,.065803215,7.4874520e-13,.028833257,.99297255,.99890321,.0012724877,4.7220964e-15,.000012319296,.0008523576,1.5229876e-15,.50246799,.53303605
"13-2099.04",2018,.03515384,.94818902,.99968255,.0072768838,.000016582917,.077503279,.065803215,7.4874520e-13,.030264964,.94901514,.99948531,.0060267905,7.6743165e-16,.0015348893,.0008523576,1.5229876e-15,.50246799,.53303605
"15-1111.00",2018,.030793527,.99873894,.072715007,.050000001,.59587008,.77243513,.90217686,7.6700726e-06,.026404049,.99877352,.071542054,.044495869,.60611737,.70870477,.997688,8.1413515e-07,.94864029,.95691991
"15-1121.00",2018,.031755969,.99815083,.09709546,.059218425,.74031472,.0067919763,.90217686,7.6700726e-06,.027254729,.99819952,.094376668,.053062208,.92198509,.00001040013,.997688,8.1413515e-07,.77607721,.80216926
"15-1121.01",2018,.0083848387,.9252882,.99591476,.13758501,.000063104446,.00016820653,.065803215,1,.0069286856,.92637408,.9940905,.12785988,4.7828986e-14,6.4923302e-09,.0008523576,1,.77607721,.80216926
"15-1122.00",2018,.09425851,.9795258,.03812632,.27400458,.7386145,.077503279,.90217686,.012567107,.083890818,.97991771,.03858602,.26318043,.9199996,.0015348893,.997688,.0082393885,.77607721,.80216926
"15-1131.00",2018,.032796998,.9992758,.13026692,.020200923,.63700777,.49941444,.90217686,7.6700726e-06,.028175861,.99929678,.12514645,.017360609,.72499591,.17514656,.997688,8.1413515e-07,.72309726,.74682522
"15-1132.00",2018,.017357484,.99955344,.25763601,.015121292,.48495927,.0025294144,.90217686,7.4874520e-13,.014635395,.99956703,.24210016,.012857279,.27775273,1.4420108e-06,.997688,1.5229876e-15,.72309726,.74682522
"15-1133.00",2018,.017040903,.99992359,.06133081,.0066351173,.66223216,.24277672,.98472607,.9874329,.014360943,.99992627,.060785837,.0054773344,.78787249,.021658728,.99998772,.99770755,.72309726,.74682522
"15-1134.00",2018,.02961861,.82953334,.994376,.12289711,.000063104446,.1132785,.065803215,7.4874520e-13,.0253668,.83137894,.99198323,.11362556,4.7828986e-14,.0035293822,.0008523576,1.5229876e-15,.72309726,.74682522
"15-1141.00",2018,.031426851,.99689585,.088116184,.10021625,.59366429,.078207679,.90217686,7.6700726e-06,.026963726,.99697298,.085993707,.091819383,.59934169,.00156513,.997688,8.1413515e-07,.73473686,.76193106
"15-1142.00",2018,.04938326,.90042073,.024757972,.82194459,.7055676,.25700465,.90217686,.0010088087,.042975135,.90174896,.02554368,.82635528,.87354779,.025105471,.997688,.00035419402,.73473686,.76193106
"15-1143.00",2018,.092694499,.19682442,.98965645,.53144974,.000042174768,.060311195,.065803215,3.6202082e-06,.082447387,.19752949,.9856717,.5270862,1.3757583e-14,.00089835434,.0008523576,3.1970097e-07,.73473686,.76193106
"15-1143.01",2018,.97858018,.0030219802,.98617429,.23517314,.000021269949,.025965119,.065803215,.22910945,.97915912,.0029971795,.98111463,.22418675,1.6569425e-15,.00015622869,.0008523576,.29567584,.73473686,.76193106
"15-1151.00",2018,.54343867,.22606216,.031981152,.8570295,.59007335,.25700465,.90217686,.37374702,.52715462,.22693157,.032620944,.86178488,.58825547,.025105471,.997688,.50099999,.26775539,.2904394
"15-1152.00",2018,.055578478,.93524182,.0548345,.62896097,.65087098,.13059406,.90217686,.96223319,.048554793,.93621951,.054613035,.62807649,.76066911,.0048664161,.997688,.99074888,.26775539,.2904394
"15-1199.01",2018,.029072899,.66285956,.99233544,.28821892,.000063104446,.00074899878,.065803215,7.4874520e-13,.024885504,.66519845,.98923093,.27752912,4.7828986e-14,1.2728076e-07,.0008523576,1.5229876e-15,.69288045,.72281754
"15-1199.02",2018,.029072899,.3671158,.99233544,.57030267,.000043060529,.00036889873,.065803215,7.4874520e-13,.024885504,.36873186,.98923093,.56732351,1.4670794e-14,3.1035199e-08,.0008523576,1.5229876e-15,.69288045,.72281754
"15-1199.03",2018,.02961861,.58495671,.994376,.31861275,.000043060529,.00074899878,.065803215,7.4874520e-13,.0253668,.58726609,.99198323,.3083297,1.4670794e-14,1.2728076e-07,.0008523576,1.5229876e-15,.69288045,.72281754
"15-1199.04",2018,.030793527,.90042073,.99706334,.050000001,.000043060529,.050000001,.065803215,7.4874520e-13,.026404049,.90174896,.99568766,.044495869,1.4670794e-14,.0006052847,.0008523576,1.5229876e-15,.69288045,.72281754
