onetsoccode,year,m_fsG_pct_physical,m_fsG_pct_cognitive,m_fsG_pct_sensory,m_fsG_pct_psychomotor,m_fsG_zavg_degree_cognitive,m_fsG_zavg_degree_psychomotor,m_fsG_zavg_degree_sensory,m_fsG_zavg_degree_physical,m_fsY_pct_physical,m_fsY_pct_cognitive,m_fsY_pct_sensory,m_fsY_pct_psychomotor,m_fsY_zavg_degree_cognitive,m_fsY_zavg_degree_psychomotor,m_fsY_zavg_degree_sensory,m_fsY_zavg_degree_physical,m_fsY2_salary,m_fsG2_salary
"11-3071.02",2015,.93339294,.000042503976,.99998474,.63073051,.000055670309,.76126742,.00042514966,.94396532,.92549229,.000032301443,.99999988,.63212979,7.6592285e-15,.80095571,.00017456389,.45122638,.87995732,.8596651
"11-3071.03",2015,.041340418,.99901342,.99961114,.0001403045,.00001840446,5.9444658e-09,.0069960644,.88752025,.057265751,.99877119,.99998939,.00028739811,2.3053505e-16,3.7381423e-13,.0086644143,.30533764,.87995732,.8596651
"11-3111.00",2015,.0083848387,.99967897,.99791169,.00052035024,.000047191352,.00083545735,.1429929,1,.013389354,.99960154,.99989831,.00096500886,4.5399619e-15,.000018121267,.41865429,1,.96500236,.95810479
"11-3121.00",2015,.0083848387,.9986186,.9998641,.00052035024,.000019953068,.00083545735,.011285259,1,.013389354,.99827772,.99999744,.00096500886,2.9770535e-16,.000018121267,.016835758,1,.94161659,.93040305
"11-3131.00",2015,.031426851,.95990348,.99791169,.016486529,.000051725889,.059671834,.011285259,.88752025,.044669542,.94996446,.99989831,.023362286,6.0697089e-15,.011483473,.016835758,.30533764,.93906188,.92854226
"11-9013.01",2015,.39452329,.2801578,.50099999,.57588804,.64804423,.55651259,.024906298,.95526099,.42477736,.2334742,.71007776,.58158273,.60662383,.50099999,.050000001,.50099999,.60808128,.58019739
"11-9013.02",2015,.40807837,.22268912,.55080992,.60944217,.69511253,.55651259,.024906298,.95526099,.43750653,.18299772,.76315612,.61249542,.75202149,.50099999,.050000001,.50099999,.60808128,.58019739
"11-9013.03",2015,.82934988,.000015291635,.99998474,.92579377,.000078001794,.082527801,.00042514966,.94396532,.82422614,.0000115828,.99999988,.91524935,2.2275203e-14,.019181101,.00017456389,.45122638,.60808128,.58019739
"11-9021.00",2015,.51703954,.044971567,.99976522,.079634324,.000051725889,.33602455,.032407004,.94877416,.53831595,.03531035,.99999464,.098339275,6.0697089e-15,.20494908,.071312003,.47067606,.86909389,.84831893
"11-9031.00",2015,.58005011,.98523211,.045634884,.021398647,.45442,.84224617,.70799327,.95526099,.59578991,.98151016,.039412014,.02967586,.1112973,.89675665,.9677788,.50099999,.74159652,.72149605
"11-9032.00",2015,.67095387,.97854185,.026935883,.028345359,.63769972,.9032076,.70799327,.37644079,.67836773,.97314763,.01929052,.038389336,.57212633,.95235837,.9677788,.050000001,.74159652,.72149605
"11-9033.00",2015,.016745282,.99989164,.14374733,.0058095939,.64127958,.88049859,.70799327,.991166,.025191568,.99986595,.18177567,.0089496523,.58411217,.93355244,.9677788,.79738212,.74159652,.72149605
"11-9039.01",2015,.0083848387,.97248155,.99929947,.022467529,.00002445678,.059671834,.011285259,1,.013389354,.96559012,.99997663,.031031547,5.6694663e-16,.011483473,.016835758,1,.74159652,.72149605
"11-9039.02",2015,.97825199,.00022269944,.97533613,.84298384,.000079414043,.29754958,.16603181,.23906671,.97320163,.00017015573,.99710494,.83202225,2.3576930e-14,.16502909,.47949231,.029778266,.74159652,.72149605
"11-9041.00",2015,.016209269,.99857014,.080017693,.094538249,.73215383,.79541343,.70799327,.991166,.024455018,.99821717,.084029317,.1148496,.84339315,.8439886,.9677788,.79738212,.99278826,.99059129
"11-9041.01",2015,.5345313,.67267138,.029335337,.49334988,.7388435,.35732856,.70799327,.95526099,.55431151,.61787385,.021656182,.50547367,.85723746,.22878382,.9677788,.50099999,.99278826,.99059129
"11-9051.00",2015,.43670267,.69821715,.011255844,.67572564,.68971467,.55651259,.70799327,.95526099,.46422943,.64552939,.0059184008,.67374587,.73676193,.50099999,.9677788,.50099999,.29019937,.26613855
"11-9061.00",2015,.46735534,.42095143,.74565923,.24234781,.68910766,.90732348,.024906298,.95526099,.49263784,.36309072,.9123292,.26753047,.73501819,.95550627,.050000001,.50099999,.7489301,.71998036
"11-9071.00",2015,.6105212,.87234157,.11199545,.097140089,.66905671,.91656709,.063181363,.37644079,.62347984,.84368861,.13135388,.11770168,.67457837,.96227157,.16924416,.050000001,.73327541,.7028085
"11-9081.00",2015,.44417608,.66651118,.033162773,.56834894,.66700625,.46783227,.94382781,.95526099,.47117418,.61125702,.025572946,.57463926,.66812181,.37022176,.99776417,.50099999,.34517959,.31984961
"11-9111.00",2015,.0083848387,.99938917,.99952525,.00045039834,.000051725889,.00083545735,.011285259,1,.013389354,.99924034,.99998617,.0008444945,6.0697089e-15,.000018121267,.016835758,1,.93111444,.91767889
"11-9121.00",2015,.02961861,.9995814,.050000001,.022467529,.68061948,.88111335,.70799327,.96748394,.042330496,.99948001,.044597942,.031031547,.71007609,.93409264,.9677788,.56807494,.97649664,.97116113
"11-9121.01",2015,.017249495,.99995261,.234236,.0018567019,.60771066,.67483711,.70799327,.991166,.025882386,.99994153,.3323833,.0031247016,.47162625,.67941803,.9677788,.79738212,.97649664,.97116113
"11-9121.02",2015,.0083848387,.99031782,.99952525,.0066351173,.00002315315,.029917872,.011285259,1,.013389354,.98787832,.99998617,.010115073,4.7670384e-16,.0039405613,.016835758,1,.97649664,.97116113
"11-9131.00",2015,.11071949,.99915057,.088116184,.0088377828,.71030825,.9302994,.70799327,.96436554,.13874951,.99894249,.095586151,.013170437,.7924366,.97151703,.9677788,.54877317,.74809068,.7122975
"11-9141.00",2015,.032093812,.98494065,.99853158,.005119097,.000051725889,.029917872,.011285259,.88752025,.045528769,.98114544,.9999367,.0079645468,6.0697089e-15,.0039405613,.016835758,.30533764,.4268463,.40073931
"11-9151.00",2015,.54343867,.99520802,.01068996,.017725533,.51300311,.80121577,.73798668,.95526099,.56244332,.99400681,.0055196835,.024968777,.20845516,.85094243,.97369391,.50099999,.53192627,.49701357
"11-9161.00",2015,.97325802,.000023191807,.99985945,.79935777,.000051725889,.77652699,.00024534223,.23906671,.9676227,.000017590475,.99999732,.78989077,6.0697089e-15,.82061446,.00008110542,.029778266,.73747182,.71186054
"11-9199.01",2015,.0083848387,.9995814,.9999131,.00012907512,.000019730885,.99156934,.011285259,1,.013389354,.99948001,.99999857,.00026607167,2.8733925e-16,.99886298,.016835758,1,.88855797,.87275499
"11-9199.02",2015,.11970434,.99461412,.13026692,.038064402,.55218583,.84224617,.70799327,.96436554,.14872992,.99326247,.16005553,.050258521,.30241206,.89675665,.9677788,.54877317,.88855797,.87275499
"11-9199.03",2015,.0083848387,.99999285,.54616439,.00028863587,.61369079,.041673362,.70799327,1,.013389354,.99999124,.75856555,.0005597822,.49149933,.0065642102,.9677788,1,.88855797,.87275499
"11-9199.04",2015,.0083848387,.99815083,.9999131,.00054791622,.000012252493,.00083545735,.011285259,1,.013389354,.99769264,.99999857,.0010121512,6.3604055e-17,.000018121267,.016835758,1,.88855797,.87275499
"11-9199.07",2015,.97825199,9.9768849e-06,.99998915,.66235089,.00002315315,.76126742,.00042514966,.23906671,.97320163,7.5466946e-06,.99999994,.66135412,4.7670384e-16,.80095571,.00017456389,.029778266,.88855797,.87275499
"11-9199.08",2015,.98913604,.00049964426,.95980561,.62116432,.000022900898,.68973148,.011285259,.23906671,.9858098,.00038277794,.99431026,.62330371,4.6045881e-16,.70133996,.016835758,.029778266,.88855797,.87275499
"11-9199.11",2015,.0083848387,.98494065,.99987555,.005119097,.000051725889,.029917872,.16603181,1,.013389354,.98114544,.99999774,.0079645468,6.0697089e-15,.0039405613,.47949231,1,.88855797,.87275499
"13-1011.00",2015,.031426851,.99689585,.088116184,.10021625,.51677942,.83690673,.70799327,.96748394,.044669542,.99612147,.095586151,.12106293,.21646073,.89114684,.9677788,.56807494,.64026606,.61287051
"13-1021.00",2015,.50099999,.98548198,.02098011,.042310875,.63445824,.83690673,.70799327,.95526099,.52269465,.98182285,.013748812,.055349294,.56124401,.89114684,.9677788,.50099999,.39905295,.36819008
"13-1022.00",2015,.29056466,.98052144,.0548345,.075296342,.7398051,.87572539,.70799327,.95028859,.32512623,.97562003,.050524771,.093473658,.85915917,.9293009,.9677788,.47718242,.39905295,.36819008
"13-1023.00",2015,.0083848387,.99675417,.99557066,.0072768838,.000023408182,.00957892,.0069960644,1,.013389354,.99594402,.99971956,.011012851,4.9352205e-16,.00070003979,.0086644143,1,.39905295,.36819008
"13-1031.01",2015,.016380353,.99986476,.09709546,.0092449272,.74081981,.62941569,.70799327,.991166,.024690356,.99983257,.1087634,.013727806,.86116844,.61108541,.9677788,.79738212,.48392874,.44861057
"13-1031.02",2015,.01646865,.9998489,.033698324,.018221334,.80564946,.75177467,.76011086,.991166,.024811722,.9998129,.026134351,.025608838,.95264661,.78840446,.97758698,.79738212,.48392874,.44861057
"13-1032.00",2015,.016651051,.99461412,.86604351,.038064402,.67578256,.74382234,.017642675,.991166,.025062246,.99326247,.96789324,.050258521,.69542551,.77771193,.031206554,.79738212,.48392874,.44861057
"13-1041.01",2015,.92747259,.000023191807,.99997878,.79935777,.000051725889,.3942461,.00042514966,.94396532,.91947502,.000017590475,.99999976,.78989077,6.0697089e-15,.27287287,.00017456389,.45122638,.47851744,.4454082
"13-1041.02",2015,.63623619,.07471177,.80652809,.541619,.68676567,.91942555,.024906298,.37644079,.64682949,.059153147,.94352692,.55001551,.728239,.96427667,.050000001,.050000001,.47851744,.4454082
"13-1041.03",2015,.033539262,.99993867,.050000001,.0031367934,.59419531,.71884829,.97254366,.96748394,.04738465,.99992424,.044597942,.0050699203,.42751336,.74317306,.99920827,.56807494,.47851744,.4454082
"13-1041.04",2015,.48343349,.48253104,.78728539,.17313504,.69681484,.91305292,.024906298,.95526099,.50746441,.42257586,.93437082,.19799504,.75673932,.95974976,.050000001,.50099999,.47851744,.4454082
"13-1041.06",2015,.92747259,.000063653344,.99997878,.5987677,.000079414043,.76126742,.00042514966,.94396532,.91947502,.000048437378,.99999976,.60265815,2.3576930e-14,.80095571,.00017456389,.45122638,.47851744,.4454082
"13-1041.07",2015,.0083848387,.99815083,.9999131,.00054791622,.000012393637,.00083545735,.011285259,1,.013389354,.99769264,.99999857,.0010121512,6.5952090e-17,.000018121267,.016835758,1,.47851744,.4454082
"13-1051.00",2015,.0083848387,.9986186,.9998641,.00052035024,.000024137369,.00083545735,.011285259,1,.013389354,.99827772,.99999744,.00096500886,5.4384094e-16,.000018121267,.016835758,1,.44938049,.41587591
"13-1071.00",2015,.017468048,.9998787,.093392335,.0080060922,.59409451,.79460585,.97254366,.991166,.026181227,.99984992,.10328556,.012025123,.42718959,.84301203,.99920827,.79738212,.38781929,.35915118
"13-1074.00",2015,.58942389,.43132943,.94558758,.071237214,.47060207,.85249794,.024906298,.95526099,.60431254,.37299299,.99130231,.088893898,.13336605,.90721279,.050000001,.50099999,.38781929,.35915118
"13-1075.00",2015,.036966793,.99407601,.9998641,.00052035024,.000014886206,.93736964,.011285259,.88752025,.051752925,.9925881,.99999744,.00096500886,1.1779204e-16,.97588545,.016835758,.30533764,.38781929,.35915118
"13-1081.00",2015,.01781613,.99999559,.03594064,.00053383136,.6888957,.21610858,.98256707,.991166,.026656449,.99999464,.028518928,.00098808703,.73440802,.094280533,.99958551,.79738212,.66266638,.62740338
"13-1081.01",2015,.0083848387,.97972399,.99897951,.020200923,.000038854225,5.9358199e-06,.011285259,1,.013389354,.97462386,.99996126,.028149519,2.4538153e-15,1.1228391e-08,.016835758,1,.66266638,.62740338
"13-1081.02",2015,.0083848387,.9995814,.9999131,.00012907512,.000015422282,5.9444658e-09,.011285259,1,.013389354,.99948001,.99999857,.00026607167,1.3174833e-16,3.7381423e-13,.016835758,1,.66266638,.62740338
"13-1111.00",2015,.035587199,.99997401,.0063527934,.0038352208,.75713915,.82168138,.99210197,.96748394,.050000001,.99996799,.002732713,.0061028874,.89088613,.87455666,.99986434,.56807494,.76733547,.73895937
"13-1121.00",2015,.54343867,.34666947,.89824563,.1554362,.35410255,.899387,.024906298,.95526099,.56244332,.29362747,.9786467,.17973641,.032257132,.94936323,.050000001,.50099999,.19235185,.17545174
"13-1131.00",2015,.0083848387,.96236837,.99952525,.025071839,.000014582455,.13827929,.011285259,1,.013389354,.95301992,.99998617,.034310888,1.1035156e-16,.044347242,.016835758,1,.31795621,.29126832
"13-1141.00",2015,.0083848387,.97248155,.99929947,.022467529,.000023408182,.059671834,.011285259,1,.013389354,.96559012,.99997663,.031031547,4.9352205e-16,.011483473,.016835758,1,.42742094,.39528432
"13-1151.00",2015,.03515384,.99675417,.99968255,.00047181986,.000029463277,.00083545735,.011285259,.88752025,.049447909,.99594402,.99999195,.00088154228,1.0222015e-15,.000018121267,.016835758,.30533764,.36880535,.3402586
"13-1161.00",2015,.0083848387,.99895751,.99979073,.00049506617,.000023408182,.00083545735,.011285259,1,.013389354,.99870133,.99999541,.00092160114,4.9352205e-16,.000018121267,.016835758,1,.41814226,.38737553
"13-1199.01",2015,.93339294,.000015291635,.99998474,.82194459,.000049190483,.77652699,.00042514966,.94396532,.92549229,.0000115828,.99999988,.81159759,5.1770603e-15,.82061446,.00017456389,.45122638,.5356676,.50062847
"13-1199.02",2015,.0083848387,.77872193,.99961114,.13758501,.000051725889,.000043976208,.16603181,1,.013389354,.73501301,.99998939,.16107656,6.0697089e-15,2.2322560e-07,.47949231,1,.5356676,.50062847
"13-1199.03",2015,.0083848387,.99815083,.9999131,.00054791622,.000012252493,.00083545735,.011285259,1,.013389354,.99769264,.99999857,.0010121512,6.3604055e-17,.000018121267,.016835758,1,.5356676,.50062847
"13-1199.04",2015,.0083848387,.99815083,.9999131,.00054791622,.000012974643,.00083545735,.011285259,1,.013389354,.99769264,.99999857,.0010121512,7.6243249e-17,.000018121267,.016835758,1,.5356676,.50062847
"13-1199.05",2015,.0083848387,.99895751,.99979073,.00049506617,.00002315315,.00083545735,.011285259,1,.013389354,.99870133,.99999541,.00092160114,4.7670384e-16,.000018121267,.016835758,1,.5356676,.50062847
"13-1199.06",2015,.032440703,.9998309,.11806978,.0053360164,.67130089,.78389144,.70799327,.96748394,.045974936,.99979055,.14078678,.0082751093,.6815924,.82985961,.9677788,.56807494,.5356676,.50062847
"13-2011.01",2015,.017697275,.99933398,.33939204,.017816011,.55979055,.62941569,.70799327,.991166,.02649428,.99917144,.50099999,.025085697,.32336751,.61108541,.9677788,.79738212,.5737381,.53728658
"13-2011.02",2015,.0083848387,.99749827,.99994534,.00057804596,7.9839174e-06,.00083545735,.011285259,1,.013389354,.99687588,.99999923,.0010634713,1.6397224e-17,.000018121267,.016835758,1,.5737381,.53728658
"13-2021.01",2015,.48343349,.62200123,.56103641,.17313504,.63552058,.9155764,.076054879,.95526099,.50746441,.56404048,.7730788,.19799504,.5648129,.96156698,.21195179,.50099999,.37202755,.34608543
"13-2021.02",2015,.077044129,.0022667584,.99999827,.58595169,.000051725889,.63208365,.00042514966,.94396532,.10033689,.0017457608,1,.59085178,6.0697089e-15,.61514187,.00017456389,.45122638,.37202755,.34608543
"13-2031.00",2015,.0083848387,.99999517,.14374733,.00054791622,.65593147,.23873261,.17434575,1,.013389354,.9999941,.18177567,.0010121512,.63254797,.11203704,.50099999,1,.62718767,.5917688
"13-2041.00",2015,.0083848387,.97248155,.99929947,.022467529,.000023408182,.044505872,.011285259,1,.013389354,.96559012,.99997663,.031031547,4.9352205e-16,.007268222,.016835758,1,.61509174,.58236825
"13-2051.00",2015,.0083848387,.99999082,.03594064,.002233882,.6146102,.72866166,.76011086,1,.013389354,.99998873,.028518928,.0037064021,.49456859,.75690901,.97758698,1,.78206187,.75883168
"13-2052.00",2015,.0083848387,.99920565,.99968255,.00047181986,.000034163411,.00083545735,.011285259,1,.013389354,.99901128,.99999195,.00088154228,1.6330030e-15,.000018121267,.016835758,1,.78206187,.75883168
"13-2053.00",2015,.0083848387,.97248155,.99929947,.022467529,.000029463277,.059671834,.011285259,1,.013389354,.96559012,.99997663,.031031547,1.0222015e-15,.011483473,.016835758,1,.78206187,.75883168
"13-2061.00",2015,.0083848387,.99967897,.99791169,.00052035024,.00002315315,.00083545735,.1429929,1,.013389354,.99960154,.99989831,.00096500886,4.7670384e-16,.000018121267,.41865429,1,.78320944,.7576924
"13-2071.00",2015,.0083848387,.99990815,.95454842,.00078058842,6.9922144e-06,.00083545735,.10127136,1,.013389354,.99988645,.99324483,.0014036404,1.0776140e-17,.000018121267,.29411784,1,.52602726,.49678612
"13-2071.01",2015,.0083848387,.99815083,.40309352,.079634324,.4332332,.86558259,.70799327,1,.013389354,.99769264,.59091139,.098339275,.087125309,.91993642,.9677788,1,.52602726,.49678612
"13-2072.00",2015,.016841622,.9995262,.15862221,.022467529,.58293951,.77050793,.70799327,.991166,.025323711,.99941117,.20613942,.031031547,.39194977,.81293905,.9677788,.79738212,.52602726,.49678612
"13-2081.00",2015,.016651051,.99962944,.13026692,.020200923,.69595468,.75177467,.70799327,.991166,.025062246,.99953979,.16005553,.028149519,.75436127,.78840446,.9677788,.79738212,.29617769,.27513209
"13-2082.00",2015,.0083848387,.99895751,.95686841,.0080060922,.00002315315,.00957892,.12358858,1,.013389354,.99870133,.99372196,.012025123,4.7670384e-16,.00070003979,.36289948,1,.29617769,.27513209
"13-2099.02",2015,.0083848387,.99926656,.99996626,.00013631373,7.9839174e-06,5.9444658e-09,.011285259,1,.013389354,.99908733,.99999958,.00027983435,1.6397224e-17,3.7381423e-13,.016835758,1,.50805259,.47471845
"13-2099.04",2015,.034323718,.86475521,.99952525,.025071839,.000012252493,.13827929,.011285259,.88752025,.048388362,.8346926,.99998617,.034310888,6.3604055e-17,.044347242,.016835758,.30533764,.50805259,.47471845
"15-1111.00",2015,.030793527,.99873894,.072715007,.050000001,.61140627,.80492085,.70799327,.96748394,.043851916,.99842817,.073907003,.064443976,.4838877,.85532439,.9677788,.56807494,.95765096,.94848305
"15-1121.00",2015,.016380353,.99815083,.09709546,.10629348,.72896343,.83142275,.70799327,.991166,.024690356,.99769264,.1087634,.12767038,.83649772,.88527119,.9677788,.79738212,.78191715,.75397718
"15-1121.01",2015,.0083848387,.9252882,.99591476,.13758501,.000079414043,.00046374099,.011285259,1,.013389354,.9074167,.99974859,.16107656,2.3576930e-14,7.5214630e-06,.016835758,1,.78191715,.75397718
"15-1122.00",2015,.016209269,.99924856,.080017693,.052863762,.66988134,.79107845,.70799327,.991166,.024455018,.9990648,.084029317,.067794666,.67716229,.83872193,.9677788,.79738212,.78191715,.75397718
"15-1131.00",2015,.017143996,.99965405,.21271458,.013615736,.63308489,.64267141,.70799327,.991166,.025738003,.99957049,.29643548,.019597899,.55662745,.63120013,.9677788,.79738212,.71519256,.68870741
"15-1132.00",2015,.0083848387,.99994081,.2829605,.0040009413,.66534609,.35264531,.70799327,1,.013389354,.99992692,.41221148,.0063456907,.66286218,.22344089,.9677788,1,.71519256,.68870741
"15-1133.00",2015,.017040903,.99992359,.06133081,.0066351173,.69975388,.51610017,.97254366,.991166,.025596831,.99990559,.058768563,.010115073,.76477462,.43961215,.99920827,.79738212,.71519256,.68870741
"15-1134.00",2015,.031426851,.64088029,.99791169,.17313504,.00002315315,.23210615,.011285259,.88752025,.044669542,.58394116,.99989831,.19799504,4.7670384e-16,.10668468,.016835758,.30533764,.71519256,.68870741
"15-1141.00",2015,.016940137,.9994626,.17500354,.023723923,.69000751,.72181517,.70799327,.991166,.025458768,.99933189,.23330811,.032617666,.73760128,.74734706,.9677788,.79738212,.72940338,.69986206
"15-1142.00",2015,.032440703,.66948098,.11806978,.92634714,.45711723,.46783227,.70799327,.97751564,.045974936,.61444443,.14078678,.91582716,.11474719,.37022176,.9677788,.64271021,.72940338,.69986206
"15-1143.00",2015,.016380353,.99903792,.09709546,.059218425,.74267608,.067866676,.70799327,.991166,.024690356,.99880183,.1087634,.075166091,.86479491,.014061967,.9677788,.79738212,.72940338,.69986206
"15-1143.01",2015,.97858018,.0030219802,.98617429,.23517314,.000025527428,.0012292162,.011285259,.94396532,.97357202,.0023299628,.9986884,.26044044,6.4928670e-16,.000032269912,.016835758,.45122638,.72940338,.69986206
"15-1151.00",2015,.47533259,.52167916,.016490053,.75364989,.79457009,.10172883,.70799327,.95526099,.50099999,.4613204,.0099222148,.74651742,.94171238,.026841011,.9677788,.50099999,.28726092,.26464325
"15-1152.00",2015,.055578478,.93524182,.0548345,.62896097,.70718676,.034364659,.70799327,.9654358,.074808873,.91958088,.050524771,.63049668,.78445435,.0048749712,.9677788,.55522668,.28726092,.26464325
"15-1199.01",2015,.0083848387,.96501279,.99859595,.040294975,5.0974086e-06,.065725073,.0087095154,1,.013389354,.95630169,.99994045,.052939069,3.9629797e-18,.013368255,.011750402,1,.72464275,.69488084
"15-1199.02",2015,.0083848387,.82380617,.99853158,.1945004,.000049305294,.00029818833,.011285259,1,.013389354,.78671539,.9999367,.21975265,5.2154025e-15,3.8894414e-06,.016835758,1,.72464275,.69488084
"15-1199.03",2015,.0083848387,.98193312,.99979073,.0080060922,.000010318423,.00957892,.011285259,1,.013389354,.97738415,.99999541,.012025123,3.6926752e-17,.00070003979,.016835758,1,.72464275,.69488084
"15-1199.04",2015,.0083848387,.98193312,.99979073,.0080060922,.000012393637,.00957892,.011285259,1,.013389354,.97738415,.99999541,.012025123,6.5952090e-17,.00070003979,.016835758,1,.72464275,.69488084
"15-1199.05",2015,.032093812,.99789065,.10704726,.062743582,.53964704,.8243624,.70799327,.96748394,.045528769,.99736702,.12376051,.079220034,.26974118,.87754035,.9677788,.56807494,.72464275,.69488084
"15-1199.06",2015,.11970434,.46396485,.99897951,.070586413,.000012252493,.12644824,.011285259,.92018688,.14872992,.40445545,.99996126,.088157102,6.3604055e-17,.038264137,.016835758,.37546027,.72464275,.69488084
"15-1199.08",2015,.0083848387,.99815083,.9999131,.00054791622,.000012393637,.00083545735,.011285259,1,.013389354,.99769264,.99999857,.0010121512,6.5952090e-17,.000018121267,.016835758,1,.72464275,.69488084
"15-1199.09",2015,.0083848387,.99944878,.99906999,.00057804596,.000012252493,.00083545735,.0087095154,1,.013389354,.99931467,.99996579,.0010634713,6.3604055e-17,.000018121267,.011750402,1,.72464275,.69488084
"15-1199.10",2015,.0083848387,.90042073,.9998641,.035587676,7.7577215e-06,.059671834,.011285259,1,.013389354,.87728,.99999744,.04726439,1.4971503e-17,.011483473,.016835758,1,.72464275,.69488084
"15-1199.11",2015,.0083848387,.98193312,.99979073,.0080060922,.000012252493,.00957892,.011285259,1,.013389354,.97738415,.99999541,.012025123,6.3604055e-17,.00070003979,.016835758,1,.72464275,.69488084
"15-1199.12",2015,.0083848387,.97497064,.9998641,.0088377828,7.9839174e-06,.00957892,.011285259,1,.013389354,.968692,.99999744,.013170437,1.6397224e-17,.00070003979,.016835758,1,.72464275,.69488084
"15-2011.00",2015,.0083848387,.99657738,.99996626,.00061106449,.000020750678,.00083545735,.011285259,1,.013389354,.99572253,.99999958,.0011194778,3.3702620e-16,.000018121267,.016835758,1,.95313919,.94265932
"15-2021.00",2015,.0083848387,.99920565,.99968255,.00047181986,.000034163411,.00083545735,.011285259,1,.013389354,.99901128,.99999195,.00088154228,1.6330030e-15,.000018121267,.016835758,1,.85730183,.84769225
"15-2031.00",2015,.0083848387,.99994081,.95686841,.00049506617,.000051725889,.00083545735,.1429929,1,.013389354,.99992692,.99372196,.00092160114,6.0697089e-15,.000018121267,.41865429,1,.72011572,.69091797
