onetsoccode,year,m_fsG_pct_physical,m_fsG_pct_cognitive,m_fsG_pct_sensory,m_fsG_pct_psychomotor,m_fsG_zavg_degree_cognitive,m_fsG_zavg_degree_psychomotor,m_fsG_zavg_degree_sensory,m_fsG_zavg_degree_physical,m_fsY_pct_physical,m_fsY_pct_cognitive,m_fsY_pct_sensory,m_fsY_pct_psychomotor,m_fsY_zavg_degree_cognitive,m_fsY_zavg_degree_psychomotor,m_fsY_zavg_degree_sensory,m_fsY_zavg_degree_physical,m_fsY2_salary,m_fsG2_salary
"11-9071.00",2016,.6105212,.87234157,.11199545,.097140089,.31981453,.99579525,.20134269,.50099999,.61669081,.85233349,.11158342,.10158711,.26843762,.99999613,.6908499,.50099999,.72502971,.7161119
"11-9081.00",2016,.44417608,.66651118,.033162773,.56834894,.29864395,.59810442,.59438699,.50099999,.46366173,.63206786,.028806595,.57408953,.22741967,.21127613,.95447445,.50099999,.3550851,.34662411
"11-9111.00",2016,.10664901,.71585929,.99706334,.050000001,3.3101038e-08,.00018698986,.1181493,4.0648825e-12,.13029099,.68338621,.99874538,.052787889,4.6303360e-17,6.7257385e-12,.50099999,0,.9366436,.93279177
"11-9121.00",2016,.02961861,.9995814,.050000001,.022467529,.36669078,.99983776,.8098492,7.0737762e-13,.040864825,.99946153,.045505986,.023961,.36823514,1,.98787141,0,.9748069,.97308987
"11-9121.01",2016,.017249495,.99995261,.234236,.0018567019,.61346954,.99544734,.8098492,.99780643,.024944201,.99993712,.25112164,.0020357624,.84575218,.99999517,.98787141,1,.9748069,.97308987
"11-9121.02",2016,.0083848387,.99031782,.99952525,.0066351173,8.5068741e-08,.37739703,.1181493,1,.01287927,.98811501,.99983382,.0071755219,3.7742745e-16,.022797717,.50099999,1,.9748069,.97308987
"11-9131.00",2016,.6105212,.87234157,.015248213,.24234781,.35958207,.99799353,.8098492,.50099999,.61669081,.85233349,.012134738,.24944486,.35248733,.99999946,.98787141,.50099999,.74821132,.73686975
"11-9141.00",2016,.032093812,.98494065,.99853158,.005119097,7.6312809e-08,.37739703,.1181493,1.1000509e-27,.043964468,.98165196,.99941862,.0055518006,2.9646577e-16,.022797717,.50099999,0,.42703497,.418805
"11-9151.00",2016,.54343867,.99520802,.01068996,.017725533,.39107078,.85301673,.82694966,.50099999,.55520147,.99405205,.0081767049,.018957006,.42324984,.91536009,.9895063,.50099999,.5264523,.51521647
"11-9161.00",2016,.97325802,.000023191807,.99985945,.79935777,7.6312809e-08,.96743846,.00034780422,.2943629,.9669112,.000023424287,.99995691,.80124819,2.9646577e-16,.99890804,.00051398878,.050000001,.72185695,.71393925
"11-9199.01",2016,.0083848387,.9995814,.9999131,.00012907512,6.6160709e-08,.99907452,.1181493,1,.01287927,.99946153,.99997473,.00014556183,2.1585503e-16,.99999994,.50099999,1,.88924295,.88461286
"11-9199.02",2016,.11970434,.99461412,.13026692,.038064402,.66021794,.70837241,.8098492,.000053502063,.14450701,.9933269,.13191733,.040330559,.8958047,.5035218,.98787141,4.1117054e-15,.88924295,.88461286
"11-9199.03",2016,.0083848387,.99999285,.54616439,.00028863587,.90240222,.35425001,.8098492,1,.01287927,.99999022,.60482109,.00032276171,.99638492,.017477114,.98787141,1,.88924295,.88461286
"11-9199.04",2016,.0083848387,.99815083,.9999131,.00054791622,3.2038749e-08,.000056464149,.1181493,1,.01287927,.99767184,.99997473,.0006085753,4.3064859e-17,2.5964617e-13,.50099999,1,.88924295,.88461286
"11-9199.07",2016,.97825199,9.9768849e-06,.99998915,.66235089,8.5068741e-08,.90910965,.0006273145,.2943629,.97262067,.000010198291,.9999975,.66664422,3.7742745e-16,.97937006,.0010881339,.050000001,.88924295,.88461286
"11-9199.08",2016,.98913604,.00049964426,.95980561,.62116432,2.7833400e-08,.62652373,.1181493,.2943629,.98551846,.0004831359,.97673684,.62612563,3.1498115e-17,.27055487,.50099999,.050000001,.88924295,.88461286
"11-9199.09",2016,.55244875,.19682442,.57637632,.49900028,.38529617,.59810442,.013062233,.50099999,.56346714,.17831323,.63682979,.50559127,.41011366,.21127613,.050000001,.50099999,.88924295,.88461286
"11-9199.10",2016,.030191496,.99971944,.060191609,.013615736,.45638302,.99986368,.8098492,7.0737762e-13,.041584413,.99963707,.055947948,.014606302,.5710324,1,.98787141,0,.88924295,.88461286
"11-9199.11",2016,.0083848387,.98494065,.99987555,.005119097,7.6312809e-08,.37739703,.050000001,1,.01287927,.98165196,.99996233,.0055518006,2.9646577e-16,.022797717,.23352484,1,.88924295,.88461286
"13-1011.00",2016,.031426851,.99689585,.088116184,.10021625,.52064395,.94935364,.8098492,7.0737762e-13,.04313162,.99612159,.085498378,.10475374,.70235431,.99619263,.98787141,0,.59091282,.58290732
"13-1021.00",2016,.50099999,.98548198,.02098011,.042310875,.35058454,.94935364,.8098492,.50099999,.51527399,.98230028,.017305169,.044768631,.3328183,.99619263,.98787141,.50099999,.40343478,.39343619
"13-1022.00",2016,.29056466,.98052144,.0548345,.075296342,.83990598,.98264515,.8098492,.038950972,.31824702,.97637683,.050432097,.079043098,.98737484,.99981052,.98787141,.000020475189,.40343478,.39343619
"13-1023.00",2016,.0083848387,.99675417,.99557066,.0072768838,7.2278830e-08,9.5732258e-09,.091243692,1,.01287927,.9959473,.99801964,.007861536,2.6275145e-16,1.4707403e-23,.40928221,1,.40343478,.39343619
"13-1031.01",2016,.016380353,.99986476,.09709546,.0092449272,.38484427,.15910266,.8098492,.99780643,.023791859,.99982321,.095232725,.0099611189,.40908781,.00098488573,.98787141,1,.49049908,.47902074
"13-1031.02",2016,.01646865,.9998489,.033698324,.018221334,.56991208,.47964692,.82694966,.99780643,.023909176,.99980277,.029325033,.019480942,.78593546,.067925714,.9895063,1,.49049908,.47902074
"13-1032.00",2016,.50846177,.15273061,.84165621,.43847916,.92064053,.2690196,.013062233,.1826081,.52306432,.13817395,.88815761,.44561103,.99781364,.0059759174,.050000001,.0063837157,.49049908,.47902074
"13-1041.01",2016,.92747259,.000023191807,.99997878,.79935777,7.6312809e-08,.091373414,.0006273145,.2943629,.91763598,.000023424287,.9999947,.80124819,2.9646577e-16,.00017692652,.0010881339,.050000001,.4696081,.45901918
"13-1041.02",2016,.63623619,.07471177,.80652809,.541619,.59257692,.9989503,.013062233,.50099999,.6402694,.067719251,.85847932,.54771328,.81870931,.99999994,.050000001,.50099999,.4696081,.45901918
"13-1041.03",2016,.033539262,.99993867,.050000001,.0031367934,.19352305,.99890202,.96888709,7.0737762e-13,.045763653,.99991888,.045505986,.0034200416,.076013036,.99999988,.99902356,0,.4696081,.45901918
"13-1041.04",2016,.58524781,.40003055,.67650503,.2097688,.44647154,.99812973,.013062233,.50099999,.59353191,.36793101,.7384783,.21651551,.54911458,.99999958,.050000001,.50099999,.4696081,.45901918
"13-1041.06",2016,.92747259,.000063653344,.99997878,.5987677,5.1123813e-08,.90910965,.0006273145,.2943629,.91763598,.000063376508,.9999947,.60407138,1.2168894e-16,.97937006,.0010881339,.050000001,.4696081,.45901918
"13-1041.07",2016,.0083848387,.99815083,.9999131,.00054791622,1.0302349e-07,.000056464149,.1181493,1,.01287927,.99767184,.99997473,.0006085753,5.7769939e-16,2.5964617e-13,.50099999,1,.4696081,.45901918
"13-1051.00",2016,.033539262,.99281168,.99929947,.001619156,3.3101038e-08,.19800733,.1181493,1.1000509e-27,.045763653,.99113381,.99974418,.0017778984,4.6303360e-17,.0020277146,.50099999,0,.46148676,.45066011
"13-1071.00",2016,.017468048,.9998787,.093392335,.0080060922,.60599846,.99907452,.96888709,.99780643,.025233125,.99984121,.091206469,.0086401738,.83642608,.99999994,.99902356,1,.3906436,.38129088
"13-1074.00",2016,.58942389,.43132943,.94558758,.071237214,.41495314,.98994023,.013062233,.50099999,.59735841,.39794755,.96723568,.07484173,.47782871,.9999578,.050000001,.50099999,.3906436,.38129088
"13-1075.00",2016,.036966793,.99407601,.9998641,.00052035024,1.0718188e-08,.99999964,.1181493,1.1000509e-27,.050000001,.99267101,.99995846,.00057827216,3.7759306e-18,1,.50099999,0,.3906436,.38129088
"13-1081.00",2016,.11970434,.97972399,.99897951,.0015171175,3.3101038e-08,.19800733,.1181493,4.0648825e-12,.14450701,.97542787,.99961174,.0016670099,4.6303360e-17,.0020277146,.50099999,0,.64016438,.62899387
"13-1081.01",2016,.0083848387,.97972399,.99897951,.020200923,8.0479076e-08,9.9423788e-17,.1181493,1,.01287927,.97542787,.99961174,.021571083,3.3364988e-16,0,.50099999,1,.64016438,.62899387
"13-1081.02",2016,.0083848387,.9995814,.9999131,.00012907512,6.1602954e-08,2.9537076e-12,.1181493,1,.01287927,.99946153,.99997473,.00014556183,1.8418573e-16,4.2399585e-33,.50099999,1,.64016438,.62899387
"13-1111.00",2016,.033539262,.99281168,.99929947,.001619156,3.3101038e-08,.19800733,.1181493,1.1000509e-27,.045763653,.99113381,.99974418,.0017778984,4.6303360e-17,.0020277146,.50099999,0,.75471985,.74577111
"13-1121.00",2016,.42935628,.82125586,.074333817,.28500402,.18200293,.23161775,.30314359,.50099999,.44988045,.79603791,.07076215,.29238969,.065025017,.0034828342,.81728154,.50099999,.18516605,.17976111
"13-1131.00",2016,.0083848387,.96236837,.99952525,.025071839,1.1375088e-08,.73034281,.1181493,1,.01287927,.95495558,.99983382,.026703058,4.3097152e-18,.5768702,.50099999,1,.31595743,.30721802
"13-1141.00",2016,.0083848387,.97248155,.99929947,.022467529,7.2278830e-08,1.5541425e-06,.1181493,1,.01287927,.96684569,.99974418,.023961,2.6275145e-16,1.4938526e-17,.50099999,1,.42556027,.4151471
"13-1151.00",2016,.03515384,.99675417,.99968255,.00047181986,9.1221089e-08,.000056464149,.1181493,1.1000509e-27,.047764335,.9959473,.99989361,.00052488112,4.4080124e-16,2.5964617e-13,.50099999,0,.36850387,.35918945
"13-1161.00",2016,.0083848387,.99895751,.99979073,.00049506617,7.2278830e-08,.000056464149,.1181493,1,.01287927,.99867648,.999933,.00055046263,2.6275145e-16,2.5964617e-13,.50099999,1,.40839034,.39842314
"13-1199.01",2016,.96427691,.000010875788,.99994534,.87083155,5.1123813e-08,.96743846,.0006273145,.2943629,.95686841,.000011103535,.99998486,.87153995,1.2168894e-16,.99890804,.0010881339,.050000001,.53529823,.52421534
"13-1199.02",2016,.0083848387,.77872193,.99961114,.13758501,7.6312809e-08,.00034025338,.050000001,1,.01287927,.75004506,.99986678,.14308193,2.9646577e-16,3.4230955e-11,.23352484,1,.53529823,.52421534
"13-1199.03",2016,.0083848387,.99815083,.9999131,.00054791622,3.2038749e-08,.000056464149,.1181493,1,.01287927,.99767184,.99997473,.0006085753,4.3064859e-17,2.5964617e-13,.50099999,1,.53529823,.52421534
"13-1199.04",2016,.0083848387,.99815083,.9999131,.00054791622,1.8030049e-07,.000056464149,.1181493,1,.01287927,.99767184,.99997473,.0006085753,2.0044546e-15,2.5964617e-13,.50099999,1,.53529823,.52421534
"13-1199.05",2016,.0083848387,.99895751,.99979073,.00049506617,8.5068741e-08,.000056464149,.1181493,1,.01287927,.99867648,.999933,.00055046263,3.7742745e-16,2.5964617e-13,.50099999,1,.53529823,.52421534
"13-1199.06",2016,.032440703,.9998309,.11806978,.0053360164,.79587454,.99831694,.8098492,7.0737762e-13,.044396967,.99977964,.11831165,.0057844324,.97586262,.9999997,.98787141,0,.53529823,.52421534
"13-2011.01",2016,.017697275,.99933398,.33939204,.017816011,.94316876,.15910266,.8098492,.99780643,.025535807,.99914891,.37334818,.019052632,.99901247,.00098488573,.98787141,1,.56918412,.55743694
"13-2011.02",2016,.0083848387,.99920565,.99968255,.00047181986,3.3101038e-08,.000056464149,.1181493,1,.01287927,.99898756,.99989361,.00052488112,4.6303360e-17,2.5964617e-13,.50099999,1,.56918412,.55743694
"13-2021.01",2016,.48343349,.62200123,.56103641,.17313504,.70460069,.99773085,.026958894,.50099999,.50099999,.586487,.62064898,.17933621,.93132538,.99999928,.11870782,.50099999,.3394455,.33137247
"13-2021.02",2016,.077044129,.0022667584,.99999827,.58595169,7.6312809e-08,.81387568,.0006273145,2.6254203e-12,.097244434,.0021454839,.99999964,.5914436,2.9646577e-16,.83364528,.0010881339,0,.3394455,.33137247
"13-2031.00",2016,.035587199,.99989229,.083962291,.0038352208,.44050419,.99845475,.83407956,7.0737762e-13,.048299763,.99985874,.081029303,.0041724732,.53577572,.99999976,.99015474,0,.62981594,.61854464
"13-2041.00",2016,.0083848387,.97248155,.99929947,.022467529,7.2278830e-08,6.5404756e-06,.1181493,1,.01287927,.96684569,.99974418,.023961,2.6275145e-16,7.4187873e-16,.50099999,1,.61943984,.60915631
"13-2051.00",2016,.017143996,.99998951,.21271458,.00046089326,.63775986,.86927307,.8098492,1.1000509e-27,.024804614,.99998575,.22614856,.00051285233,.87349874,.93995404,.98787141,0,.78226966,.77491218
"13-2052.00",2016,.0083848387,.99920565,.99968255,.00047181986,3.3101038e-08,.000056464149,.1181493,1,.01287927,.99898756,.99989361,.00052488112,4.6303360e-17,2.5964617e-13,.50099999,1,.78226966,.77491218
"13-2053.00",2016,.0083848387,.97248155,.99929947,.022467529,9.1221089e-08,1.5541425e-06,.1181493,1,.01287927,.96684569,.99974418,.023961,4.4080124e-16,1.4938526e-17,.50099999,1,.78226966,.77491218
"13-2061.00",2016,.0083848387,.99967897,.99791169,.00052035024,2.3648706e-08,.000056464149,.51110023,1,.01287927,.99958551,.99914068,.00057827216,2.1927855e-17,2.5964617e-13,.93171287,1,.75761944,.74919814
"13-2071.00",2016,.0083848387,.99990815,.95454842,.00078058842,1.8705893e-07,.000056464149,.48999572,1,.01287927,.9998793,.97327352,.00086377305,2.1753106e-15,2.5964617e-13,.92455494,1,.51228577,.50311702
"13-2071.01",2016,.069098279,.99965405,.0053009288,.026519248,.44600838,.59810442,.89417076,1.9588268e-07,.088146597,.99955374,.0037518512,.028225336,.54808283,.21127613,.99488962,2.5626328e-23,.51228577,.50311702
"13-2072.00",2016,.016841622,.9995262,.15862221,.022467529,.46803278,.44986492,.8098492,.99780643,.024404101,.99939162,.16395633,.023961,.59634256,.050000001,.98787141,1,.51228577,.50311702
"13-2081.00",2016,.016651051,.99962944,.13026692,.020200923,.56914759,.47964692,.8098492,.99780643,.024151344,.99952245,.13191733,.021571083,.78476703,.067925714,.98787141,1,.30106115,.29418346
"13-2082.00",2016,.0083848387,.99895751,.95686841,.0080060922,2.3648706e-08,9.5732258e-09,.50205582,1,.01287927,.99867648,.97480947,.0086401738,2.1927855e-17,1.4707403e-23,.9287256,1,.30106115,.29418346
"13-2099.02",2016,.0083848387,.99926656,.99996626,.00013631373,7.3820971e-08,2.9537076e-12,.1181493,1,.01287927,.99906409,.99999112,.00015363695,2.7537581e-16,4.2399585e-33,.50099999,1,.53142434,.5208559
"13-2099.04",2016,.034323718,.86475521,.99952525,.025071839,3.2038749e-08,.73034281,.1181493,1.1000509e-27,.046736866,.84389538,.99983382,.026703058,4.3064859e-17,.5768702,.50099999,0,.53142434,.5208559
"15-1111.00",2016,.030793527,.99873894,.072715007,.050000001,.67674839,.94747591,.8098492,7.0737762e-13,.042339176,.99840337,.069049492,.052787889,.91029882,.99577582,.98787141,0,.96192563,.9593178
"15-1121.00",2016,.016380353,.99815083,.09709546,.10629348,.90814871,.94473666,.8098492,.99780643,.023791859,.99767184,.095232725,.1110042,.99688381,.99511498,.98787141,1,.78550428,.77672732
"15-1121.01",2016,.0083848387,.9252882,.99591476,.13758501,5.1123813e-08,.00015316131,.1181493,1,.01287927,.91207391,.99818981,.14308193,1.2168894e-16,3.9100320e-12,.50099999,1,.78550428,.77672732
"15-1122.00",2016,.016209269,.99924856,.080017693,.052863762,.81729078,.92367333,.8098492,.99780643,.023564385,.99904144,.076806948,.055769522,.98210126,.98760402,.98787141,1,.78550428,.77672732
"15-1131.00",2016,.017143996,.99965405,.21271458,.013615736,.85425746,.2690196,.8098492,.99780643,.024804614,.99955374,.22614856,.014606302,.99010509,.0059759174,.98787141,1,.71828026,.70988011
"15-1132.00",2016,.017357484,.99955344,.25763601,.015121292,.62497795,.04541374,.8098492,1.1000509e-27,.025087001,.99942613,.27834257,.016201796,.85938215,.000023148066,.98787141,0,.71828026,.70988011
"15-1133.00",2016,.017040903,.99992359,.06133081,.0066351173,.93032402,.029467452,.96888709,.99780643,.024668133,.99989933,.057128169,.0071755219,.99839956,6.8313852e-06,.99902356,1,.71828026,.70988011
"15-1134.00",2016,.031426851,.64088029,.99791169,.17313504,2.3648706e-08,.0048030238,.1181493,1.1000509e-27,.04313162,.60574126,.99914068,.17933621,2.1927855e-17,4.6131838e-08,.50099999,0,.71828026,.70988011
"15-1141.00",2016,.031426851,.99689585,.088116184,.10021625,.66490483,.93041843,.8098492,7.0737762e-13,.04313162,.99612159,.085498378,.10475374,.90007472,.9905206,.98787141,0,.73441833,.72512108
"15-1142.00",2016,.032440703,.66948098,.11806978,.92634714,.4833518,.59810442,.8098492,.99961758,.044396967,.63513243,.11831165,.92633176,.62873447,.21127613,.98787141,1,.73441833,.72512108
"15-1143.00",2016,.016380353,.99903792,.09709546,.059218425,.82817173,.000076171011,.8098492,.99780643,.023791859,.99877715,.095232725,.062376667,.98479563,5.8576234e-13,.98787141,1,.73441833,.72512108
"15-1143.01",2016,.97858018,.0030219802,.98617429,.23517314,3.9198721e-08,8.7267327e-10,.1181493,.2943629,.97299963,.002848766,.99296844,.24220319,6.7427820e-17,2.1918579e-26,.50099999,.050000001,.73441833,.72512108
"15-1151.00",2016,.47533259,.52167916,.016490053,.75364989,.83328217,.59810442,.8098492,.50099999,.4925192,.48600861,.013238597,.75635016,.98595911,.21127613,.98787141,.50099999,.28552207,.27809826
"15-1152.00",2016,.055578478,.93524182,.0548345,.62896097,.84896243,.056908902,.8098492,.99978644,.072392471,.92348874,.050432097,.63379937,.98914957,.000044166791,.98787141,1,.28552207,.27809826
"15-1199.01",2016,.029072899,.66285956,.99233544,.28821892,5.1123813e-08,.0048030238,.1181493,1.1000509e-27,.040178116,.62830377,.99635619,.29561913,1.2168894e-16,4.6131838e-08,.50099999,0,.72376347,.71421558
"15-1199.02",2016,.0083848387,.82380617,.99853158,.1945004,5.0978255e-08,2.3012934e-11,.1181493,1,.01287927,.79882008,.99941862,.20104034,1.2092012e-16,1.1227016e-30,.50099999,1,.72376347,.71421558
"15-1199.03",2016,.0083848387,.98193312,.99979073,.0080060922,1.3464275e-07,9.5732258e-09,.1181493,1,.01287927,.97805876,.999933,.0086401738,1.0473800e-15,1.4707403e-23,.50099999,1,.72376347,.71421558
"15-1199.04",2016,.030793527,.90042073,.99706334,.050000001,2.2376867e-08,.00015316131,.1181493,1.1000509e-27,.042339176,.88382185,.99874538,.052787889,1.9392290e-17,3.9100320e-12,.50099999,0,.72376347,.71421558
"15-1199.05",2016,.032093812,.99789065,.10704726,.062743582,.58472002,.9083572,.8098492,7.0737762e-13,.043964468,.99734938,.1061282,.066036783,.80775666,.97886604,.98787141,0,.72376347,.71421558
"15-1199.06",2016,.11970434,.46396485,.99897951,.070586413,3.2038749e-08,.00018698986,.1181493,4.0648825e-12,.14450701,.42950755,.99961174,.074167743,4.3064859e-17,6.7257385e-12,.50099999,0,.72376347,.71421558
"15-1199.08",2016,.0083848387,.99815083,.9999131,.00054791622,1.0302349e-07,.000056464149,.1181493,1,.01287927,.99767184,.99997473,.0006085753,5.7769939e-16,2.5964617e-13,.50099999,1,.72376347,.71421558
