onetsoccode,year,m_fsG_pct_physical,m_fsG_pct_cognitive,m_fsG_pct_sensory,m_fsG_pct_psychomotor,m_fsG_zavg_degree_cognitive,m_fsG_zavg_degree_psychomotor,m_fsG_zavg_degree_sensory,m_fsG_zavg_degree_physical,m_fsY_pct_physical,m_fsY_pct_cognitive,m_fsY_pct_sensory,m_fsY_pct_psychomotor,m_fsY_zavg_degree_cognitive,m_fsY_zavg_degree_psychomotor,m_fsY_zavg_degree_sensory,m_fsY_zavg_degree_physical,m_fsY2_salary,m_fsG2_salary
"11-1011.00",2018,.0083848387,.99997461,.13026692,.0029077213,.79437935,.52161509,.9790796,1,.0069286856,.99997562,.12514645,.0023319689,.79330158,.86478454,.95379764,1,.99365938,.99463832
"11-1011.03",2018,.0083848387,.94818902,.99968255,.0280749,2.2662610e-07,.0064636166,.69279987,1,.0069286856,.94901514,.99948531,.024427805,4.8756915e-15,.041579783,.50099999,1,.99365938,.99463832
"11-1021.00",2018,.56870657,.34488082,.62714523,.28500402,.7415089,.99461985,.10562037,.00074384094,.55323023,.346389,.59090459,.27428058,.67518318,.99895233,.050000001,.50099999,.93095267,.94156969
"11-2011.00",2018,.031106135,.99960518,.080017693,.015699646,.49140885,.06100696,.9790796,7.0387262e-13,.026680257,.99961734,.078407228,.013367377,.1809705,.2902717,.95379764,9.4326076e-16,.91951245,.92944634
"11-2021.00",2018,.032796998,.99995041,.13026692,.0015171175,.64111996,.99803239,.9790796,7.0387262e-13,.028175861,.9999522,.12514645,.0011896206,.4393467,.9996081,.95379764,9.4326076e-16,.97406232,.9787429
"11-2022.00",2018,.029072899,.14612982,.99921471,.57030267,1.5536490e-07,.000090090216,.42911908,4.7750000e-28,.024885504,.14655638,.99877679,.56732351,2.2403219e-15,.00066838117,.25034091,0,.97406232,.9787429
"11-2031.00",2018,.032093812,.9998489,.10704726,.005119097,.44097459,.99979657,.9790796,7.0387262e-13,.027553547,.99985397,.10363739,.0041873911,.12701602,.99995714,.95379764,9.4326076e-16,.93193239,.94238067
"11-3011.00",2018,.57694364,.43741846,.65206921,.19991623,.59195143,.91813642,.10562037,.00074384094,.56174731,.43933824,.61564648,.18907817,.33790314,.9841404,.050000001,.50099999,.86475861,.8827213
"11-3021.00",2018,.055578478,.98052144,.0548345,.3347989,.91902769,.00052672968,.9790796,1.9394543e-07,.048554793,.98089743,.054613035,.32479313,.97247624,.0037288391,.95379764,1.0776457e-06,.97881758,.98259515
"11-3031.01",2018,.0083848387,.99920565,.99968255,.00047181986,1.5536490e-07,.000011968024,.69279987,1,.0069286856,.99922854,.99948531,.00035541027,2.2403219e-15,.000093443443,.50099999,1,.96513247,.97060543
"11-3031.02",2018,.01758128,.99993366,.10395391,.004176917,.90634066,.023658844,.98233277,.99903715,.014829505,.99993604,.10076196,.0033924209,.96217906,.13521546,.96081376,1,.96513247,.97060543
"11-3051.00",2018,.31736174,.7496419,.013075978,.70779002,.68496257,.13982065,.9790796,.21994065,.29828483,.75183165,.013881985,.70952523,.5401212,.50099999,.95379764,.99994904,.95527095,.96326232
"11-3051.01",2018,.49165654,.71403831,.019342497,.541619,.64258492,.061373003,.9790796,.55043471,.4739826,.71631485,.020178029,.53761506,.44258258,.2915532,.95379764,.99999559,.95527095,.96326232
"11-3051.02",2018,.046526045,.91236949,.76697582,.2542676,.33544326,.22859253,.10562037,2.6042687e-07,.040410653,.9135859,.73292649,.24332164,.05482411,.64232284,.050000001,1.7603729e-06,.95527095,.96326232
"11-3051.03",2018,.6105212,.7960273,.042321231,.24234781,.58771104,.96087176,.91181749,.00074384094,.59654486,.79804444,.042633716,.23136726,.32987362,.99255002,.82056296,.50099999,.95527095,.96326232
"11-3051.04",2018,.46735534,.69029033,.042321231,.48743054,.49754781,.031411689,.91181749,.55043471,.4491646,.69260448,.042633716,.48155242,.18859001,.17200318,.82056296,.99999559,.95527095,.96326232
"11-3051.06",2018,.1246692,.57287443,.65206921,.55080998,.36712089,.080837153,.10562037,.0051805717,.11216599,.57516712,.61564648,.54713297,.071706958,.35460517,.050000001,.96227187,.95527095,.96326232
"11-3061.00",2018,.03515384,.99675417,.99968255,.00047181986,5.7306090e-07,.000011968024,.69279987,4.7750000e-28,.030264964,.9968344,.99948531,.00035541027,3.2955535e-14,.000093443443,.50099999,0,.96493417,.97093385
"11-3071.01",2018,.015382799,.99870348,.083962291,.088502862,.45888668,.21455215,.93569136,.99903715,.012926104,.99873894,.082105733,.080650799,.14448749,.62388581,.86542952,1,.88319206,.8996954
"11-3071.02",2018,.97325802,8.4496123e-06,.99997878,.79935777,2.0484269e-07,.054426584,.0071007246,.00012697624,.97382885,8.2385232e-06,.9999612,.80340111,3.9594132e-15,.26655948,.0031924758,.050000001,.88319206,.8996954
"11-3071.03",2018,.099243119,.58495671,.99944443,.040294975,3.4648036e-07,2.2075911e-10,.42911908,2.6516324e-12,.088498503,.58726609,.99912119,.035553284,1.1689794e-14,2.2650892e-09,.25034091,8.5841436e-15,.88319206,.8996954
"11-3111.00",2018,.11970434,.92670161,.9875859,.020200923,8.9240416e-08,1.2096025e-13,.65691465,2.6516324e-12,.10752395,.92777252,.98295379,.017360609,7.1501984e-16,1.4980109e-12,.4592444,8.5841436e-15,.97262603,.97753292
"11-3121.00",2018,.11071949,.86730814,.99791169,.016486529,1.5536490e-07,1.5329836e-09,.69279987,2.6516324e-12,.099148177,.8689068,.9968859,.014062556,2.2403219e-15,1.4983694e-08,.50099999,8.5841436e-15,.94628382,.95491064
"11-3131.00",2018,.032093812,.94590831,.99853158,.018221334,1.5536490e-07,1.2096025e-13,.69279987,4.7750000e-28,.027553547,.94676208,.99777544,.015599649,2.2403219e-15,1.4980109e-12,.50099999,0,.9424597,.95115227
"11-9013.01",2018,.39452329,.2801578,.50099999,.57588804,.52521926,.13982065,.10562037,.55043471,.37537068,.28132769,.46768856,.57310939,.22600186,.50099999,.050000001,.99999559,.75138515,.77698034
"11-9013.02",2018,.40807837,.22268912,.55080992,.60944217,.68850482,.13982065,.10562037,.55043471,.38903373,.22353956,.51638234,.60786611,.54853344,.50099999,.050000001,.99999559,.75138515,.77698034
"11-9013.03",2018,.96427691,.000010875788,.99994534,.87083155,2.3698595e-07,9.0497551e-06,.0071007246,.00012697624,.9647733,.000010611842,.99990427,.87563241,5.3459303e-15,.000071156195,.0031924758,.050000001,.75138515,.77698034
"11-9021.00",2018,.51703954,.044971567,.99976522,.079634324,3.4648036e-07,3.5646287e-06,.17407992,.00024642184,.50099999,.044957731,.99961424,.072242118,1.1689794e-14,.000028690853,.08579129,.1370184,.87282848,.89032167
"11-9031.00",2018,.61905056,.9698509,.016490053,.061711032,.40956399,.26150548,.9790796,.00074384094,.60540283,.97038943,.017325686,.055389307,.10043341,.68116152,.95379764,.50099999,.7113955,.72995061
"11-9032.00",2018,.64488119,.98548198,.02098011,.024611881,.40716398,.94775748,.9790796,.00074384094,.63227022,.98577577,.021806898,.02130821,.098599784,.99001718,.95379764,.50099999,.7113955,.72995061
"11-9033.00",2018,.033539262,.99999207,.050000001,.00043061547,.68915248,.68538302,.98233277,7.0387262e-13,.028833257,.99999237,.050000001,.00032335758,.55007434,.92624426,.96081376,9.4326076e-16,.7113955,.72995061
"11-9039.01",2018,.0083848387,.97248155,.99929947,.022467529,4.2198710e-07,1.2096025e-13,.69279987,1,.0069286856,.97298151,.99890321,.019385241,1.7545744e-14,1.4980109e-12,.50099999,1,.7113955,.72995061
"11-9039.02",2018,.97825199,.00022269944,.97533613,.84298384,2.3698595e-07,.00030241074,.42911908,.00012697624,.97883129,.00021920371,.96727586,.84763783,5.3459303e-15,.0021737169,.25034091,.050000001,.7113955,.72995061
"11-9041.00",2018,.016209269,.99857014,.080017693,.094538249,.70187569,.16195519,.9790796,.99903715,.013640729,.99860889,.078407228,.086396955,.58047855,.54207367,.95379764,1,.99236995,.99399525
"11-9041.01",2018,.5345313,.67267138,.029335337,.49334988,.93294996,.02343783,.9790796,.55043471,.51798189,.67500371,.03003771,.48767045,.981736,.1341234,.95379764,.99999559,.99236995,.99399525
"11-9051.00",2018,.56870657,.60864747,.010457672,.6593622,.29268992,.13982065,.9790796,.00074384094,.55323023,.61098051,.011213762,.65952945,.037093781,.50099999,.95379764,.50099999,.30719972,.33307087
"11-9061.00",2018,.46735534,.42095143,.74565923,.24234781,.52802414,.89400363,.10562037,.55043471,.4491646,.42280573,.71072108,.23136726,.23008171,.97916669,.050000001,.99999559,.82736361,.84792709
"11-9071.00",2018,.6105212,.87234157,.11199545,.097140089,.56259966,.95772034,.73478776,.00074384094,.59654486,.87390256,.10823163,.088879742,.28485784,.99194473,.55118382,.50099999,.81716484,.84130877
"11-9081.00",2018,.57694364,.20716181,.65206921,.41913855,.7037133,.033410158,.10562037,.00074384094,.56174731,.20792492,.61564648,.41113499,.58488518,.18103543,.050000001,.50099999,.39416298,.4211387
"11-9111.00",2018,.10664901,.71585929,.99706334,.050000001,1.5536490e-07,2.7013899e-10,.69279987,2.6516324e-12,.095364511,.71813232,.99568766,.044495869,2.2403219e-15,2.7577669e-09,.50099999,8.5841436e-15,.93753266,.94785726
"11-9121.00",2018,.02961861,.9995814,.050000001,.022467529,.61592722,.99994498,.9790796,7.0387262e-13,.0253668,.99959421,.050000001,.019385241,.38553116,.99998802,.95379764,9.4326076e-16,.969109,.97469819
"11-9121.01",2018,.017249495,.99995261,.234236,.0018567019,.81190675,.99640059,.9790796,.99903715,.01454176,.99995434,.22064647,.0014660904,.82827044,.99929297,.95379764,1,.969109,.97469819
"11-9121.02",2018,.0083848387,.99031782,.99952525,.0066351173,3.9321367e-07,.00082929956,.69279987,1,.0069286856,.99052584,.9992438,.0054773344,1.5170336e-14,.0057940953,.50099999,1,.969109,.97469819
"11-9131.00",2018,.6105212,.87234157,.015248213,.24234781,.61272448,.97413045,.9790796,.00074384094,.59654486,.87390256,.016077166,.23136726,.37895629,.99507666,.95379764,.50099999,.77331221,.80421507
"11-9141.00",2018,.032093812,.98494065,.99853158,.005119097,3.4648036e-07,.00082929956,.69279987,4.7750000e-28,.027553547,.98524362,.99777544,.0041873911,1.1689794e-14,.0057940953,.50099999,0,.40029097,.42566749
"11-9151.00",2018,.091176145,.99735647,.031981152,.054489095,.55518419,.091460481,.9790796,.00010179564,.08104717,.99742335,.032620944,.048659284,.27240577,.38529179,.95379764,.035144925,.50600272,.54021108
"11-9161.00",2018,.074901074,.0011187036,.99999744,.7797913,3.4648036e-07,.016854621,.0071007246,2.6516324e-12,.066108033,.0011063146,.99999487,.78344029,1.1689794e-14,.10038102,.0031924758,8.5841436e-15,.75787568,.77860767
"11-9199.01",2018,.0083848387,.9995814,.9999131,.00012907512,2.5075590e-07,.96087176,.69279987,1,.0069286856,.99959421,.99985087,.000093009156,6.0054877e-15,.99255002,.50099999,1,.86786705,.88222915
"11-9199.02",2018,.11970434,.99461412,.13026692,.038064402,.85060745,.0029357332,.9790796,.00010179564,.10752395,.99473929,.12514645,.033510372,.89509201,.019635467,.95379764,.035144925,.86786705,.88222915
"11-9199.03",2018,.0083848387,.99999285,.54616439,.00028863587,.95714629,.4927915,.9790796,1,.0069286856,.99999315,.51190245,.00021379243,.99303049,.8510868,.95379764,1,.86786705,.88222915
"11-9199.04",2018,.034323718,.99756151,.99952525,.00045039834,2.0484269e-07,.000011968024,.69279987,4.7750000e-28,.029528571,.9976238,.9992438,.00033873401,3.9594132e-15,.000093443443,.50099999,0,.86786705,.88222915
"11-9199.07",2018,.97825199,9.9768849e-06,.99998915,.66235089,3.9321367e-07,.0097888801,.0071007246,.00012697624,.97883129,9.7323236e-06,.99997956,.66261923,1.5170336e-14,.061240867,.0031924758,.050000001,.86786705,.88222915
"11-9199.08",2018,.98913604,.00049964426,.95980561,.62116432,1.1029881e-07,.00082929956,.69279987,.00012697624,.98961586,.00049295538,.94804889,.62000477,1.1062230e-15,.0057940953,.50099999,.050000001,.86786705,.88222915
"11-9199.09",2018,.55244875,.19682442,.57637632,.49900028,.6508314,.080837153,.10562037,.00074384094,.53644359,.19752949,.54114532,.49351212,.4609949,.35460517,.050000001,.50099999,.86786705,.88222915
"11-9199.10",2018,.030191496,.99971944,.060191609,.013615736,.70907068,.99994791,.9790796,7.0387262e-13,.025872389,.99972832,.059705362,.011532979,.5977428,.99998868,.95379764,9.4326076e-16,.86786705,.88222915
"11-9199.11",2018,.0083848387,.98494065,.99987555,.005119097,3.4648036e-07,.00082929956,.42911908,1,.0069286856,.98524362,.99978971,.0041873911,1.1689794e-14,.0057940953,.25034091,1,.86786705,.88222915
"13-1011.00",2018,.031426851,.99689585,.088116184,.10021625,.72891122,.084007874,.9790796,7.0387262e-13,.026963726,.99697298,.085993707,.091819383,.64529216,.36401534,.95379764,9.4326076e-16,.60617721,.6325525
"13-1021.00",2018,.50099999,.98548198,.02098011,.042310875,.60325307,.084007874,.9790796,.55043471,.48252425,.98577577,.021806898,.037403774,.35989019,.36401534,.95379764,.99999559,.3876023,.41884866
"13-1022.00",2018,.29056466,.98052144,.0548345,.075296342,.93427914,.70511758,.9790796,.044084366,.2718125,.98089743,.054613035,.068145119,.98251152,.93221426,.95379764,.998963,.3876023,.41884866
"13-1023.00",2018,.0083848387,.99675417,.99557066,.0072768838,3.1814082e-07,3.2044851e-17,.68517584,1,.0069286856,.9968344,.99361634,.0060267905,9.8055202e-15,4.8780162e-16,.49112117,1,.3876023,.41884866
"13-1031.01",2018,.016380353,.99986476,.09709546,.0092449272,.61947882,.000035122011,.9790796,.99903715,.013788801,.99986935,.094376668,.0077222763,.39289573,.00026688635,.95379764,1,.46692255,.50133115
"13-1031.02",2018,.01646865,.9998489,.033698324,.018221334,.78596622,.00057678984,.9848116,.99903715,.01386524,.99985397,.034292441,.015599649,.77563524,.0040727416,.9661994,1,.46692255,.50133115
"13-1032.00",2018,.50846177,.15273061,.84165621,.43847916,.96543682,.012928854,.10562037,.000081608567,.49119744,.15319249,.81271416,.43104142,.9955917,.079044297,.050000001,.024589265,.46692255,.50133115
"13-1041.01",2018,.92747259,.000023191807,.99997878,.79935777,3.4648036e-07,.00018258971,.0071007246,.31848523,.9271602,.000022678645,.9999612,.80340111,1.1689794e-14,.0013301115,.0031924758,.99997807,.4493992,.48174158
"13-1041.02",2018,.63623619,.07471177,.80652809,.541619,.77757955,.97297198,.10562037,.00074384094,.62327158,.074797489,.77476722,.53761506,.75752169,.99485701,.050000001,.50099999,.4493992,.48174158
"13-1041.03",2018,.033539262,.99993867,.050000001,.0031367934,.38568097,.99923939,.98233277,7.0387262e-13,.028833257,.99994087,.050000001,.0025223263,.08333616,.99984503,.96081376,9.4326076e-16,.4493992,.48174158
"13-1041.04",2018,.58524781,.40003055,.67650503,.2097688,.69638729,.91261923,.10562037,.00074384094,.57034177,.40179649,.64012378,.19885819,.56733626,.98301899,.050000001,.50099999,.4493992,.48174158
"13-1041.06",2018,.92747259,.000063653344,.99997878,.5987677,2.3698595e-07,.0097888801,.0071007246,.31848523,.9271602,.000062427192,.9999612,.59681016,5.3459303e-15,.061240867,.0031924758,.99997807,.4493992,.48174158
"13-1041.07",2018,.0083848387,.99815083,.9999131,.00054791622,4.9811069e-07,.000011968024,.69279987,1,.0069286856,.99819952,.99985087,.00041485342,2.4690824e-14,.000093443443,.50099999,1,.4493992,.48174158
"13-1051.00",2018,.033539262,.99281168,.99929947,.001619156,1.5536490e-07,.11430717,.69279987,4.7750000e-28,.028833257,.99297255,.99890321,.0012724877,2.2403219e-15,.4440057,.50099999,0,.44474578,.4781839
"13-1071.00",2018,.017468048,.9998787,.093392335,.0080060922,.78212535,.99956638,.98233277,.99903715,.014731284,.99988288,.09092284,.0066532572,.76739895,.99991041,.96081376,1,.37493873,.40344977
"13-1074.00",2018,.58942389,.43132943,.94558758,.071237214,.63229036,.37151319,.10562037,.55043471,.57466674,.43322545,.93087983,.064321592,.42007998,.77880305,.050000001,.99999559,.37493873,.40344977
"13-1075.00",2018,.036966793,.99407601,.9998641,.00052035024,4.3572861e-08,.99999988,.69279987,4.7750000e-28,.031875331,.99421203,.99977124,.00039328501,1.6330343e-16,.99999994,.50099999,0,.37493873,.40344977
"13-1081.00",2018,.11970434,.97972399,.99897951,.0015171175,1.5536490e-07,.11430717,.69279987,2.6516324e-12,.10752395,.98011273,.99842876,.0011896206,2.2403219e-15,.4440057,.50099999,8.5841436e-15,.6227994,.6561923
"13-1081.01",2018,.0083848387,.97972399,.99897951,.020200923,2.8281511e-07,1.7558238e-20,.69279987,1,.0069286856,.98011273,.99842876,.017360609,7.6944592e-15,3.2260535e-19,.50099999,1,.6227994,.6561923
"13-1081.02",2018,.0083848387,.9995814,.9999131,.00012907512,2.2774483e-07,5.8328455e-12,.69279987,1,.0069286856,.99959421,.99985087,.000093009156,4.9253988e-15,6.5551425e-11,.50099999,1,.6227994,.6561923
"13-1111.00",2018,.033539262,.99281168,.99929947,.001619156,1.5536490e-07,.11430717,.69279987,4.7750000e-28,.028833257,.99297255,.99890321,.0012724877,2.2403219e-15,.4440057,.50099999,0,.74277604,.76945567
"13-1121.00",2018,.42935628,.82125586,.074333817,.28500402,.36387536,.010590562,.79798537,.55043471,.41054848,.82314777,.073066033,.27428058,.069811612,.065852888,.63634676,.99999559,.16697843,.18261899
"13-1131.00",2018,.0083848387,.96236837,.99952525,.025071839,4.6528434e-08,.0064636166,.69279987,1,.0069286856,.96301174,.9992438,.021721581,1.8694148e-16,.041579783,.50099999,1,.30058822,.32683283
"13-1141.00",2018,.032093812,.94590831,.99853158,.018221334,1.5536490e-07,1.2096025e-13,.69279987,4.7750000e-28,.027553547,.94676208,.99777544,.015599649,2.2403219e-15,1.4980109e-12,.50099999,0,.39986122,.43067053
"13-1151.00",2018,.03515384,.99675417,.99968255,.00047181986,4.3203710e-07,.000011968024,.69279987,4.7750000e-28,.030264964,.9968344,.99948531,.00035541027,1.8417354e-14,.000093443443,.50099999,0,.3448509,.37264964
"13-1161.00",2018,.034323718,.99756151,.99952525,.00045039834,1.5536490e-07,.000011968024,.69279987,4.7750000e-28,.029528571,.9976238,.9992438,.00033873401,2.2403219e-15,.000093443443,.50099999,0,.35370409,.38247156
"13-1199.01",2018,.96427691,.000010875788,.99994534,.87083155,2.3698595e-07,.054426584,.0071007246,.00012697624,.9647733,.000010611842,.99990427,.87563241,5.3459303e-15,.26655948,.0031924758,.050000001,.51864511,.5527336
"13-1199.02",2018,.0083848387,.77872193,.99961114,.13758501,3.4648036e-07,2.3805512e-06,.42911908,1,.0069286856,.78081179,.9993751,.12785988,1.1689794e-14,.000019355439,.25034091,1,.51864511,.5527336
"13-1199.03",2018,.036033448,.99563724,.99979073,.00049506617,2.5075590e-07,.000011968024,.69279987,4.7750000e-28,.031045927,.99574131,.99965441,.00037353655,6.0054877e-15,.000093443443,.50099999,0,.51864511,.5527336
"13-1199.04",2018,.03515384,.99675417,.99968255,.00047181986,5.7306090e-07,.000011968024,.69279987,4.7750000e-28,.030264964,.9968344,.99948531,.00035541027,3.2955535e-14,.000093443443,.50099999,0,.51864511,.5527336
"13-1199.05",2018,.0083848387,.99895751,.99979073,.00049506617,3.9321367e-07,.000011968024,.69279987,1,.0069286856,.99898666,.99965441,.00037353655,1.5170336e-14,.000093443443,.50099999,1,.51864511,.5527336
"13-1199.06",2018,.032440703,.9998309,.11806978,.0053360164,.90713269,.98801672,.9790796,7.0387262e-13,.027860487,.9998365,.11386309,.0043712016,.96287489,.99770087,.95379764,9.4326076e-16,.51864511,.5527336
"13-2011.01",2018,.035587199,.99815083,.25763601,.02974843,.94578171,.0005110284,.9790796,7.0387262e-13,.03064964,.99819952,.24210016,.025941141,.9884572,.003620767,.95379764,9.4326076e-16,.54776406,.58328873
"13-2011.02",2018,.0083848387,.99920565,.99968255,.00047181986,1.5536490e-07,.000011968024,.69279987,1,.0069286856,.99922854,.99948531,.00035541027,2.2403219e-15,.000093443443,.50099999,1,.54776406,.58328873
"13-2021.01",2018,.48343349,.62200123,.56103641,.17313504,.86670405,.90175754,.20962155,.55043471,.46557447,.62434214,.5262652,.16262831,.91813636,.98078442,.10557476,.99999559,.36057177,.38603422
"13-2021.02",2018,.077044129,.0022667584,.99999827,.58595169,3.4648036e-07,.0021823898,.0071007246,2.6516324e-12,.068067603,.0022462697,.99999648,.58353448,1.1689794e-14,.014767763,.0031924758,8.5841436e-15,.36057177,.38603422
"13-2031.00",2018,.035587199,.99989229,.083962291,.0038352208,.64310259,.99909586,.9848116,7.0387262e-13,.03064964,.99989599,.082105733,.0031056243,.44372874,.99981654,.9661994,9.4326076e-16,.62315077,.65709835
"13-2041.00",2018,.0083848387,.97248155,.99929947,.022467529,3.1814082e-07,1.3635350e-12,.69279987,1,.0069286856,.97298151,.99890321,.019385241,9.8055202e-15,1.5892124e-11,.50099999,1,.58402437,.61629909
"13-2051.00",2018,.017143996,.99998951,.21271458,.00046089326,.82799947,.79966718,.9790796,4.7750000e-28,.0144503,.99998993,.2009218,.00034690081,.85791516,.95774263,.95379764,0,.77570403,.79837596
"13-2052.00",2018,.0083848387,.99920565,.99968255,.00047181986,1.5536490e-07,.000011968024,.69279987,1,.0069286856,.99922854,.99948531,.00035541027,2.2403219e-15,.000093443443,.50099999,1,.77570403,.79837596
"13-2053.00",2018,.032796998,.92670161,.99897951,.020200923,4.3203710e-07,1.2096025e-13,.69279987,4.7750000e-28,.028175861,.92777252,.99842876,.017360609,1.8417354e-14,1.4980109e-12,.50099999,0,.77570403,.79837596
"13-2061.00",2018,.0083848387,.99967897,.99791169,.00052035024,8.9240416e-08,.000011968024,.65691465,1,.0069286856,.99968904,.9968859,.00039328501,7.1501984e-16,.000093443443,.4592444,1,.72751069,.75389886
"13-2071.00",2018,.0083848387,.99990815,.95454842,.00078058842,8.3516625e-07,.000011968024,.64233953,1,.0069286856,.99991137,.94165885,.00059824402,7.1591509e-14,.000093443443,.44341436,1,.47987637,.50820392
"13-2071.01",2018,.069098279,.99965405,.0053009288,.026519248,.67847431,.00073476986,.93696409,1.9394543e-07,.060814295,.99966478,.0058590393,.023024367,.52478808,.0051520807,.86789221,1.0776457e-06,.47987637,.50820392
"13-2072.00",2018,.016841622,.9995262,.15862221,.022467529,.67550468,.00057678984,.9790796,.99903715,.01418826,.99954051,.15127958,.019385241,.5178076,.0040727416,.95379764,1,.47987637,.50820392
"13-2081.00",2018,.016651051,.99962944,.13026692,.020200923,.76791888,.00057678984,.9790796,.99903715,.014023185,.99964088,.12514645,.017360609,.73610246,.0040727416,.95379764,1,.2911284,.31194139
"13-2082.00",2018,.0083848387,.99895751,.95686841,.0080060922,8.9240416e-08,3.2044851e-17,.64233953,1,.0069286856,.99898666,.94447237,.0066532572,7.1501984e-16,4.8780162e-16,.44341436,1,.2911284,.31194139
"13-2099.01",2018,.034323718,.615188,.99952525,.090091683,1.5674211e-06,2.7013899e-10,.69279987,4.7750000e-28,.029528571,.61752534,.9992438,.082161672,2.6184811e-13,2.7577669e-09,.50099999,0,.50246799,.53303605
"13-2099.02",2018,.033539262,.99281168,.99929947,.001619156,2.0484269e-07,.079350121,.69279987,4.7750000e-28,.028833257,.99297255,.99890321,.0012724877,3.9594132e-15,.35011473,.50099999,0,.50246799,.53303605
"13-2099.04",2018,.03515384,.94818902,.99968255,.0072768838,1.3187871e-07,.00082929956,.69279987,4.7750000e-28,.030264964,.94901514,.99948531,.0060267905,1.5984332e-15,.0057940953,.50099999,0,.50246799,.53303605
"15-1111.00",2018,.030793527,.99873894,.072715007,.050000001,.8496443,.072282493,.9790796,7.0387262e-13,.026404049,.99877352,.071542054,.044495869,.89362073,.32806683,.95379764,9.4326076e-16,.94864029,.95691991
"15-1121.00",2018,.031755969,.99815083,.09709546,.059218425,.97313428,2.2507596e-08,.9790796,7.0387262e-13,.027254729,.99819952,.094376668,.053062208,.99741429,2.0567354e-07,.95379764,9.4326076e-16,.77607721,.80216926
"15-1121.01",2018,.0083848387,.9252882,.99591476,.13758501,2.3698595e-07,2.2075911e-10,.69279987,1,.0069286856,.92637408,.9940905,.12785988,5.3459303e-15,2.2650892e-09,.50099999,1,.77607721,.80216926
"15-1122.00",2018,.09425851,.9795258,.03812632,.27400458,.92244321,.00013489487,.9790796,.00010179564,.083890818,.97991771,.03858602,.26318043,.97494262,.00099044119,.95379764,.035144925,.77607721,.80216926
"15-1131.00",2018,.032796998,.9992758,.13026692,.020200923,.9367547,.0005110284,.9790796,7.0387262e-13,.028175861,.99929678,.12514645,.017360609,.98390639,.003620767,.95379764,9.4326076e-16,.72309726,.74682522
"15-1132.00",2018,.017357484,.99955344,.25763601,.015121292,.83227766,3.0638234e-06,.9790796,4.7750000e-28,.014635395,.99956703,.24210016,.012857279,.86536437,.000024753786,.95379764,0,.72309726,.74682522
"15-1133.00",2018,.017040903,.99992359,.06133081,.0066351173,.97432047,2.2633919e-06,.98233277,.99903715,.014360943,.99992627,.060785837,.0054773344,.99764931,.000018426153,.96081376,1,.72309726,.74682522
"15-1134.00",2018,.02961861,.82953334,.994376,.12289711,2.3698595e-07,5.6045973e-08,.69279987,4.7750000e-28,.0253668,.83137894,.99198323,.11362556,5.3459303e-15,5.0057270e-07,.50099999,0,.72309726,.74682522
"15-1141.00",2018,.031426851,.99689585,.088116184,.10021625,.8448416,.04945961,.9790796,7.0387262e-13,.026963726,.99697298,.085993707,.091819383,.88613212,.24776728,.95379764,9.4326076e-16,.73473686,.76193106
"15-1142.00",2018,.04938326,.90042073,.024757972,.82194459,.83307219,.080837153,.9790796,1.9394543e-07,.042975135,.90174896,.02554368,.82635528,.86672705,.35460517,.95379764,1.0776457e-06,.73473686,.76193106
"15-1143.00",2018,.092694499,.19682442,.98965645,.53144974,1.3133902e-07,1.7117779e-11,.69279987,2.6516324e-12,.082447387,.19752949,.9856717,.5270862,1.5849883e-15,1.8725570e-10,.50099999,8.5841436e-15,.73473686,.76193106
"15-1143.01",2018,.97858018,.0030219802,.98617429,.23517314,1.4768635e-07,7.2291226e-14,.69279987,.31848523,.97915912,.0029971795,.98111463,.22418675,2.0182178e-15,9.0689858e-13,.50099999,.99997807,.73473686,.76193106
"15-1151.00",2018,.54343867,.22606216,.031981152,.8570295,.90145171,.080837153,.9790796,.55043471,.52715462,.22693157,.032620944,.86178488,.95772582,.35460517,.95379764,.99999559,.26775539,.2904394
"15-1152.00",2018,.055578478,.93524182,.0548345,.62896097,.93478268,.0017506498,.9790796,.99977928,.048554793,.93621951,.054613035,.62807649,.98280042,.011941013,.95379764,1,.26775539,.2904394
"15-1199.01",2018,.029072899,.66285956,.99233544,.28821892,2.3698595e-07,5.6045973e-08,.69279987,4.7750000e-28,.024885504,.66519845,.98923093,.27752912,5.3459303e-15,5.0057270e-07,.50099999,0,.69288045,.72281754
"15-1199.02",2018,.029072899,.3671158,.99233544,.57030267,3.4648036e-07,9.7856558e-14,.69279987,4.7750000e-28,.024885504,.36873186,.98923093,.56732351,1.1689794e-14,1.2183399e-12,.50099999,0,.69288045,.72281754
"15-1199.03",2018,.02961861,.58495671,.994376,.31861275,3.4648036e-07,5.6045973e-08,.69279987,4.7750000e-28,.0253668,.58726609,.99198323,.3083297,1.1689794e-14,5.0057270e-07,.50099999,0,.69288045,.72281754
"15-1199.04",2018,.030793527,.90042073,.99706334,.050000001,1.0720566e-07,2.2075911e-10,.69279987,4.7750000e-28,.026404049,.90174896,.99568766,.044495869,1.0432713e-15,2.2650892e-09,.50099999,0,.69288045,.72281754
"15-1199.05",2018,.032093812,.99789065,.10704726,.062743582,.79053926,.027612986,.9790796,7.0387262e-13,.027553547,.99794543,.10363739,.056354564,.78530377,.15433767,.95379764,9.4326076e-16,.69288045,.72281754
