onetsoccode,year,m_fsG_pct_physical,m_fsG_pct_cognitive,m_fsG_pct_sensory,m_fsG_pct_psychomotor,m_fsG_zavg_degree_cognitive,m_fsG_zavg_degree_psychomotor,m_fsG_zavg_degree_sensory,m_fsG_zavg_degree_physical,m_fsY_pct_physical,m_fsY_pct_cognitive,m_fsY_pct_sensory,m_fsY_pct_psychomotor,m_fsY_zavg_degree_cognitive,m_fsY_zavg_degree_psychomotor,m_fsY_zavg_degree_sensory,m_fsY_zavg_degree_physical,m_fsY2_salary,m_fsG2_salary
"11-3031.02",2017,.01758128,.99993366,.10395391,.004176917,.87426394,.78544784,.97612625,.99903715,.016956721,.99993366,.097848885,.0036479174,.96868706,.89090574,.99964893,.99999958,.96470356,.96752858
"11-3051.00",2017,.31736174,.7496419,.013075978,.70779002,.60562813,.44970456,.84597409,.24237664,.31584567,.7496419,.011442248,.71879035,.53636348,.50099999,.9934991,.038241085,.9550758,.95945513
"11-3051.01",2017,.49165654,.71403831,.019342497,.541619,.59644073,.25539717,.84597409,.57760721,.49158022,.71403831,.017147563,.54964519,.51557946,.22867633,.9934991,.50099999,.9550758,.95945513
"11-3051.02",2017,.046526045,.91236949,.76697582,.2542676,.29063764,.68538302,.022546595,3.4969548e-07,.045315612,.91236949,.77356315,.25337529,.061265942,.79787987,.050000001,2.3196006e-15,.9550758,.95945513
"11-3051.03",2017,.6105212,.7960273,.042321231,.24234781,.50513852,.99408686,.59195644,.57760721,.61149859,.7960273,.038542137,.24113484,.32235053,.99942434,.95646113,.50099999,.9550758,.95945513
"11-3051.04",2017,.46735534,.69029033,.042321231,.48743054,.44464612,.16195519,.59195644,.57760721,.46705756,.69029033,.038542137,.493902,.2190018,.11719633,.95646113,.50099999,.9550758,.95945513
"11-3051.06",2017,.1246692,.57287443,.65206921,.55080998,.29063764,.31089872,.022546595,.0061765397,.12273648,.57287443,.65650928,.55907905,.061265942,.30323705,.050000001,6.3058892e-06,.9550758,.95945513
"11-3061.00",2017,.0083848387,.99980599,.99968255,.0001197736,1.2840920e-07,5.8328455e-12,.14824101,1,.0080294712,.99980599,.99975318,.000094026465,4.5966233e-16,2.4561425e-16,.50099999,1,.95941049,.96301991
"11-3071.01",2017,.015382799,.99870348,.083962291,.088502862,.37996972,.78544784,.67120045,.99903715,.01481701,.99870348,.078394242,.085157759,.13549325,.89090574,.97307056,.99999958,.89427787,.90248221
"11-3071.02",2017,.97325802,8.4496123e-06,.99997878,.79935777,1.0262402e-07,.56806576,.0011461247,.34650829,.97410065,8.4496123e-06,.9999848,.81014127,2.8223762e-16,.66068786,.00066393492,.1087896,.89427787,.90248221
"11-3071.03",2017,.099243119,.58495671,.99944443,.040294975,1.2840920e-07,1.1525214e-07,.06972108,4.1259097e-12,.097453818,.58495671,.99956036,.037774738,4.5966233e-16,2.5476912e-10,.22661202,2.6606673e-26,.89427787,.90248221
"11-3111.00",2017,.11970434,.92670161,.9875859,.020200923,4.4041620e-08,2.2075911e-10,.5816043,4.1259097e-12,.11779421,.92670161,.98915553,.018522901,4.4791539e-17,3.9826723e-14,.95379573,2.6606673e-26,.96578127,.96851307
"11-3121.00",2017,.0083848387,.9986186,.9998641,.00052035024,2.8281511e-07,.000021929263,.14824101,1,.0080294712,.9986186,.99989712,.00042683043,2.5620752e-15,3.9650544e-07,.50099999,1,.9480139,.95248288
"11-3131.00",2017,.032093812,.94590831,.99853158,.018221334,5.6376653e-08,2.2075911e-10,.14824101,1.1560765e-27,.031139726,.94590831,.99880201,.016653484,7.6654536e-17,3.9826723e-14,.50099999,0,.94007432,.94478941
"11-9013.01",2017,.39452329,.2801578,.50099999,.57588804,.43940422,.44970456,.022546595,.57760721,.39358762,.2801578,.50099999,.58478314,.21119457,.50099999,.050000001,.50099999,.74434179,.75669831
"11-9013.02",2017,.40807837,.22268912,.55080992,.60944217,.60878855,.44970456,.022546595,.57760721,.40725678,.22268912,.55238622,.61907917,.54352564,.50099999,.050000001,.50099999,.74434179,.75669831
"11-9013.03",2017,.96427691,.000010875788,.99994534,.87083155,8.5752255e-08,.00013489487,.0011461247,.34650829,.96530104,.000010875788,.99995977,.88002545,1.9093343e-16,5.0490485e-06,.00066393492,.1087896,.74434179,.75669831
"11-9021.00",2017,.51703954,.044971567,.99976522,.079634324,1.2840920e-07,.000080275524,.025260568,.00030736678,.51719528,.044971567,.99981916,.076353312,4.5966233e-16,2.4406468e-06,.058702029,7.9661149e-09,.8790009,.88803488
"11-9031.00",2017,.58005011,.98523211,.045634884,.021398647,.23089388,.75193316,.84597409,.57760721,.58076972,.98523211,.04167103,.019656923,.032108683,.86243862,.9934991,.50099999,.72823697,.73776305
"11-9032.00",2017,.67095387,.97854185,.026935883,.028345359,.46165499,.95689553,.84597409,.57760721,.67239136,.97854185,.024148611,.026272422,.24561758,.99028289,.9934991,.50099999,.72823697,.73776305
"11-9033.00",2017,.016745282,.99989164,.14374733,.0058095939,.72534454,.99972463,.84597409,.99903715,.016142728,.99989164,.1370189,.0051250751,.79008323,.99999219,.9934991,.99999958,.72823697,.73776305
"11-9039.01",2017,.0083848387,.97248155,.99929947,.022467529,1.8082557e-07,2.2075911e-10,.14824101,1,.0080294712,.97248155,.99944162,.020670723,9.6811313e-16,3.9826723e-14,.50099999,1,.72823697,.73776305
"11-9039.02",2017,.97825199,.00022269944,.97533613,.84298384,8.5752255e-08,.006209447,.06972108,.34650829,.9789806,.00022269944,.97795469,.85297704,1.9093343e-16,.0010850021,.22661202,.1087896,.72823697,.73776305
"11-9041.00",2017,.016209269,.99857014,.080017693,.094538249,.64111996,.74233222,.84597409,.99903715,.015621042,.99857014,.074576773,.091167167,.61652869,.85377479,.9934991,.99999958,.99251717,.99340868
"11-9041.01",2017,.5345313,.67267138,.029335337,.49334988,.91741776,.12129784,.84597409,.57760721,.53484619,.67267138,.026376858,.50099999,.98847342,.076532669,.9934991,.50099999,.99251717,.99340868
"11-9051.00",2017,.56870657,.60864747,.010457672,.6593622,.22966869,.44970456,.84597409,.57760721,.56932706,.60864747,.0090842228,.66986114,.031644527,.50099999,.9934991,.50099999,.31329179,.326345
"11-9061.00",2017,.46735534,.42095143,.74565923,.24234781,.48165423,.98620683,.022546595,.57760721,.46705756,.42095143,.75198108,.24113484,.2793943,.99809635,.050000001,.50099999,.80337191,.81498355
"11-9071.00",2017,.6105212,.87234157,.11199545,.097140089,.4802236,.98594606,.29469916,.57760721,.61149859,.87234157,.10572027,.093761943,.27689058,.99804515,.78177261,.50099999,.72967136,.74416369
"11-9081.00",2017,.57694364,.20716181,.65206921,.41913855,.6589886,.16195519,.022546595,.57760721,.57763624,.20716181,.65650928,.42344379,.6560607,.11719633,.050000001,.50099999,.38140777,.39539933
"11-9111.00",2017,.10664901,.71585929,.99706334,.050000001,5.6376653e-08,1.1525214e-07,.14824101,4.1259097e-12,.10481055,.71585929,.99755102,.047204766,7.6654536e-17,2.5476912e-10,.50099999,2.6606673e-26,.93775743,.94325316
"11-9121.00",2017,.02961861,.9995814,.050000001,.022467529,.53529882,.99994498,.84597409,1.0952178e-12,.028714785,.9995814,.045805991,.020670723,.38225943,.99999917,.9934991,1.4003656e-27,.96546435,.96834582
"11-9121.01",2017,.017249495,.99995261,.234236,.0018567019,.74146974,.99559897,.84597409,.99903715,.01663362,.99995261,.22766174,.0015822783,.81830823,.99962008,.9934991,.99999958,.96546435,.96834582
"11-9121.02",2017,.0083848387,.99031782,.99952525,.0066351173,1.2118902e-07,.12492984,.14824101,1,.0080294712,.99031782,.99962616,.005877167,4.0527572e-16,.079929866,.50099999,1,.96546435,.96834582
"11-9131.00",2017,.6105212,.87234157,.015248213,.24234781,.53268975,.99157774,.84597409,.57760721,.61149859,.87234157,.013411053,.24113484,.37688676,.99905229,.9934991,.50099999,.76909715,.78542024
"11-9141.00",2017,.032093812,.98494065,.99853158,.005119097,1.2840920e-07,.12492984,.14824101,1.1560765e-27,.031139726,.98494065,.99880201,.0044985334,4.5966233e-16,.079929866,.50099999,0,.43096846,.44380373
"11-9151.00",2017,.54343867,.99520802,.01068996,.017725533,.55583912,.25101376,.8599835,.57760721,.54383403,.99520802,.0092926752,.016186286,.42563924,.22300063,.99447078,.50099999,.50962323,.52715737
"11-9161.00",2017,.074901074,.0011187036,.99999744,.7797913,1.2840920e-07,.31801867,.0011461247,4.1259097e-12,.073323101,.0011187036,.99999827,.79077071,4.5966233e-16,.31309786,.00066393492,2.6606673e-26,.72772801,.73913956
"11-9199.01",2017,.0083848387,.9995814,.9999131,.00012907512,1.2479188e-07,.98801672,.14824101,1,.0080294712,.9995814,.99993515,.0001015551,4.3195210e-16,.99844021,.50099999,1,.88241082,.88970745
"11-9199.02",2017,.11970434,.99461412,.13026692,.038064402,.79691893,.074150287,.84597409,.00012697624,.11779421,.99461412,.12369106,.035617691,.89908957,.03722506,.9934991,1.1187863e-09,.88241082,.88970745
"11-9199.03",2017,.0083848387,.99999285,.54616439,.00028863587,.94638199,.4927915,.84597409,1,.0080294712,.99999285,.54759842,.00023262328,.99576008,.5602836,.9934991,1,.88241082,.88970745
"11-9199.04",2017,.034323718,.99756151,.99952525,.00045039834,1.0262402e-07,.000021929263,.14824101,1.1560765e-27,.033326097,.99756151,.99962616,.00036785763,2.8223762e-16,3.9650544e-07,.50099999,0,.88241082,.88970745
"11-9199.07",2017,.97825199,9.9768849e-06,.99998915,.66235089,1.2118902e-07,.25101376,.0011461247,.34650829,.9789806,9.9768849e-06,.99999237,.67289096,4.0527572e-16,.22300063,.00066393492,.1087896,.88241082,.88970745
"11-9199.08",2017,.98913604,.00049964426,.95980561,.62116432,5.4434285e-08,.038482793,.14824101,.34650829,.98957074,.00049964426,.96346122,.63103151,7.1023977e-17,.014424643,.50099999,.1087896,.88241082,.88970745
"11-9199.09",2017,.55244875,.19682442,.57637632,.49900028,.56752849,.31089872,.022546595,.57760721,.55292499,.19682442,.57872403,.50581914,.45107076,.30323705,.050000001,.50099999,.88241082,.88970745
"11-9199.10",2017,.030191496,.99971944,.060191609,.013615736,.63573802,.99993366,.84597409,1.0952178e-12,.029275851,.99971944,.05551314,.012331097,.6044656,.99999893,.9934991,1.4003656e-27,.88241082,.88970745
"11-9199.11",2017,.0083848387,.98494065,.99987555,.005119097,1.2840920e-07,.12492984,.06972108,1,.0080294712,.98494065,.99990606,.0044985334,4.5966233e-16,.079929866,.22661202,1,.88241082,.88970745
"13-1011.00",2017,.031426851,.99689585,.088116184,.10021625,.68830985,.60011542,.84597409,1.0952178e-12,.030486103,.99689585,.082422189,.096832819,.71832079,.70081711,.9934991,1.4003656e-27,.6396237,.6514852
"13-1021.00",2017,.50099999,.98548198,.02098011,.042310875,.52278686,.60011542,.84597409,.57760721,.50099999,.98548198,.018650251,.039727695,.35680783,.70081711,.9934991,.50099999,.39847404,.41469002
"13-1022.00",2017,.29056466,.98052144,.0548345,.075296342,.91241139,.89808697,.84597409,.050729118,.28888416,.98052144,.0504019,.072058804,.98676449,.96545118,.9934991,.00074789289,.39847404,.41469002
"13-1023.00",2017,.0083848387,.99675417,.99557066,.0072768838,9.8051451e-08,2.8239105e-13,.11504485,1,.0080294712,.99675417,.9962576,.0064638904,2.5558870e-16,3.5371703e-18,.39530218,1,.39847404,.41469002
"13-1031.01",2017,.016380353,.99986476,.09709546,.0092449272,.5718767,.0017368707,.84597409,.99903715,.015787534,.99986476,.091155529,.0082727568,.46064442,.00018124191,.9934991,.99999958,.47940767,.49710628
"13-1031.02",2017,.01646865,.9998489,.033698324,.018221334,.73231846,.018983606,.8599835,.99903715,.015873469,.9998489,.03044536,.016653484,.80253476,.0052618757,.99447078,.99999958,.47940767,.49710628
"13-1032.00",2017,.50846177,.15273061,.84165621,.43847916,.95505571,.079350121,.022546595,.24237664,.5085392,.15273061,.8484903,.44341314,.99716479,.0410899,.050000001,.038241085,.47940767,.49710628
"13-1041.01",2017,.92747259,.000023191807,.99997878,.79935777,1.2840920e-07,.0045946925,.0011461247,.34650829,.92902535,.000023191807,.9999848,.81014127,4.5966233e-16,.00071028987,.00066393492,.1087896,.46068537,.47723758
"13-1041.02",2017,.63623619,.07471177,.80652809,.541619,.74377334,.99564528,.022546595,.57760721,.63741904,.07471177,.81339443,.54964519,.82217491,.99962568,.050000001,.50099999,.46068537,.47723758
"13-1041.03",2017,.033539262,.99993867,.050000001,.0031367934,.31048265,.99892521,.97612625,1.0952178e-12,.032556772,.99993867,.045805991,.002715833,.074203581,.99994749,.99964893,1.4003656e-27,.46068537,.47723758
"13-1041.04",2017,.58524781,.40003055,.67650503,.2097688,.61918157,.98801672,.022546595,.57760721,.5860123,.40003055,.68152982,.20775667,.56708485,.99844021,.050000001,.50099999,.46068537,.47723758
"13-1041.06",2017,.92747259,.000063653344,.99997878,.5987677,8.5752255e-08,.25101376,.0011461247,.34650829,.92902535,.000063653344,.9999848,.60818154,1.9093343e-16,.22300063,.00066393492,.1087896,.46068537,.47723758
"13-1041.07",2017,.0083848387,.99815083,.9999131,.00054791622,1.4914720e-07,.000021929263,.14824101,1,.0080294712,.99815083,.99993515,.00045013725,6.3667523e-16,3.9650544e-07,.50099999,1,.46068537,.47723758
"13-1051.00",2017,.033539262,.99281168,.99929947,.001619156,5.6376653e-08,.11430717,.14824101,1.1560765e-27,.032556772,.99281168,.99944162,.0013741666,7.6654536e-17,.070133291,.50099999,0,.45757085,.47463459
"13-1071.00",2017,.017468048,.9998787,.093392335,.0080060922,.74731177,.99949557,.97612625,.99903715,.016846446,.9998787,.087549604,.0071325204,.82803142,.99998182,.99964893,.99999958,.37666512,.39125022
"13-1074.00",2017,.58942389,.43132943,.94558758,.071237214,.59406114,.90630341,.022546595,.57760721,.59022421,.43132943,.94999999,.068048105,.5102101,.96954846,.050000001,.50099999,.37666512,.39125022
"13-1075.00",2017,.036966793,.99407601,.9998641,.00052035024,2.1343432e-08,.99999976,.14824101,1.1560765e-27,.035919569,.99407601,.99989712,.00042683043,9.2606013e-18,1,.50099999,0,.37666512,.39125022
"13-1081.00",2017,.11970434,.97972399,.99897951,.0015171175,5.6376653e-08,.11430717,.14824101,4.1259097e-12,.11779421,.97972399,.99917692,.0012850481,7.6654536e-17,.070133291,.50099999,2.6606673e-26,.64345461,.66026103
"13-1081.01",2017,.0083848387,.97972399,.99897951,.020200923,1.1783732e-07,4.0936716e-19,.14824101,1,.0080294712,.97972399,.99917692,.018522901,3.8128211e-16,2.3547942e-26,.50099999,1,.64345461,.66026103
"13-1081.02",2017,.0083848387,.9995814,.9999131,.00012907512,9.5770581e-08,5.8328455e-12,.14824101,1,.0080294712,.9995814,.99993515,.0001015551,2.4282823e-16,2.4561425e-16,.50099999,1,.64345461,.66026103
"13-1111.00",2017,.033539262,.99281168,.99929947,.001619156,5.6376653e-08,.11430717,.14824101,1.1560765e-27,.032556772,.99281168,.99944162,.0013741666,7.6654536e-17,.070133291,.50099999,0,.74878579,.76226628
"13-1121.00",2017,.42935628,.82125586,.074333817,.28500402,.31749502,.061782327,.39194393,.57760721,.42871875,.82125586,.069089651,.28499377,.079219379,.028554641,.87075639,.50099999,.18589139,.19452494
"13-1131.00",2017,.0083848387,.96236837,.99952525,.025071839,2.2604883e-08,.33742234,.14824101,1,.0080294712,.96236837,.99962616,.023147352,1.0493092e-17,.34022021,.50099999,1,.30035323,.31371459
"13-1141.00",2017,.032093812,.94590831,.99853158,.018221334,5.6376653e-08,2.2075911e-10,.14824101,1.1560765e-27,.031139726,.94590831,.99880201,.016653484,7.6654536e-17,3.9826723e-14,.50099999,0,.41667253,.43264616
"13-1151.00",2017,.03515384,.99675417,.99968255,.00047181986,1.5700778e-07,.000021929263,.14824101,1.1560765e-27,.034140408,.99675417,.99975318,.00038588964,7.1195941e-16,3.9650544e-07,.50099999,0,.37031516,.38484204
"13-1161.00",2017,.0083848387,.99895751,.99979073,.00049506617,9.8051451e-08,.000021929263,.14824101,1,.0080294712,.99895751,.99983943,.00040548548,2.5558870e-16,3.9650544e-07,.50099999,1,.38923407,.40428668
"13-1199.01",2017,.96427691,.000010875788,.99994534,.87083155,8.5752255e-08,.56806576,.0011461247,.34650829,.96530104,.000010875788,.99995977,.88002545,1.9093343e-16,.66068786,.00066393492,.1087896,.52766079,.54479295
"13-1199.02",2017,.0083848387,.77872193,.99961114,.13758501,1.2840920e-07,.000090090216,.06972108,1,.0080294712,.77872193,.99969572,.1343689,4.5966233e-16,2.8685615e-06,.22661202,1,.52766079,.54479295
"13-1199.03",2017,.036033448,.99563724,.99979073,.00049506617,1.2479188e-07,.000021929263,.14824101,1.1560765e-27,.035003498,.99563724,.99983943,.00040548548,4.3195210e-16,3.9650544e-07,.50099999,0,.52766079,.54479295
"13-1199.04",2017,.0083848387,.99815083,.9999131,.00054791622,2.8281511e-07,.000021929263,.14824101,1,.0080294712,.99815083,.99993515,.00045013725,2.5620752e-15,3.9650544e-07,.50099999,1,.52766079,.54479295
"13-1199.05",2017,.0083848387,.99895751,.99979073,.00049506617,1.2118902e-07,.000021929263,.14824101,1,.0080294712,.99895751,.99983943,.00040548548,4.0527572e-16,3.9650544e-07,.50099999,1,.52766079,.54479295
"13-1199.06",2017,.032440703,.9998309,.11806978,.0053360164,.89059711,.99803239,.84597409,1.0952178e-12,.031479742,.9998309,.11168188,.0046950942,.97757649,.99987733,.9934991,1.4003656e-27,.52766079,.54479295
"13-2011.01",2017,.017697275,.99933398,.33939204,.017816011,.97092247,.0017368707,.84597409,.99903715,.017069694,.99933398,.3347415,.016271511,.99893761,.00018124191,.9934991,.99999958,.56384706,.58186263
"13-2011.02",2017,.0083848387,.99920565,.99968255,.00047181986,5.6376653e-08,.000021929263,.14824101,1,.0080294712,.99920565,.99975318,.00038588964,7.6654536e-17,3.9650544e-07,.50099999,1,.56384706,.58186263
"13-2021.01",2017,.48343349,.62200123,.56103641,.17313504,.82482022,.98801672,.044397183,.57760721,.48328206,.62200123,.56292391,.17039499,.92980003,.99844021,.12738809,.50099999,.3713724,.38431287
"13-2021.02",2017,.077044129,.0022667584,.99999827,.58595169,1.2840920e-07,.085452862,.0011461247,4.1259097e-12,.075444169,.0022667584,.99999887,.59508151,4.5966233e-16,.045783941,.00066393492,2.6606673e-26,.3713724,.38431287
"13-2031.00",2017,.035587199,.99989229,.083962291,.0038352208,.60340255,.99892521,.86603969,1.0952178e-12,.034565601,.99989229,.078394242,.0033408264,.53132266,.99994749,.99486643,1.4003656e-27,.63045478,.64750814
"13-2041.00",2017,.0083848387,.97248155,.99929947,.022467529,9.8051451e-08,1.9531692e-09,.14824101,1,.0080294712,.97248155,.99944162,.020670723,2.5558870e-16,8.4357722e-13,.50099999,1,.62191671,.63790977
"13-2051.00",2017,.017143996,.99998951,.21271458,.00046089326,.77166206,.79966718,.84597409,1.1560765e-27,.016530897,.99998951,.20594652,.00037668881,.86552984,.90213567,.9934991,0,.78131086,.79254639
"13-2052.00",2017,.0083848387,.99920565,.99968255,.00047181986,5.6376653e-08,.000021929263,.14824101,1,.0080294712,.99920565,.99975318,.00038588964,7.6654536e-17,3.9650544e-07,.50099999,1,.78131086,.79254639
"13-2053.00",2017,.0083848387,.97248155,.99929947,.022467529,1.5700778e-07,2.2075911e-10,.14824101,1,.0080294712,.97248155,.99944162,.020670723,7.1195941e-16,3.9826723e-14,.50099999,1,.78131086,.79254639
"13-2061.00",2017,.0083848387,.99967897,.99791169,.00052035024,4.4041620e-08,.000021929263,.5816043,1,.0080294712,.99967897,.99827725,.00042683043,4.4791539e-17,3.9650544e-07,.95379573,1,.76418996,.77688438
"13-2071.00",2017,.0083848387,.99990815,.95454842,.00078058842,3.2273991e-07,.000021929263,.56069237,1,.0080294712,.99990815,.95850223,.00064812333,3.4149448e-15,3.9650544e-07,.9479928,1,.50473249,.5190596
"13-2071.01",2017,.069098279,.99965405,.0053009288,.026519248,.59527683,.024061745,.91519076,2.6042687e-07,.067583501,.99965405,.0045046192,.024527548,.51295227,.0073713399,.99755991,1.2057208e-15,.50473249,.5190596
"13-2072.00",2017,.016841622,.9995262,.15862221,.022467529,.63561833,.021375664,.84597409,.99903715,.01623651,.9995262,.15178666,.020670723,.60419667,.0062284828,.9934991,.99999958,.50473249,.5190596
"13-2081.00",2017,.016651051,.99962944,.13026692,.020200923,.72711408,.018983606,.84597409,.99903715,.016051004,.99962944,.12369106,.018522901,.79327708,.0052618757,.9934991,.99999958,.30573261,.31648454
"13-2082.00",2017,.0083848387,.99895751,.95686841,.0080060922,4.4041620e-08,2.8239105e-13,.57267326,1,.0080294712,.99895751,.96069348,.0071325204,4.4791539e-17,3.5371703e-18,.95138824,1,.30573261,.31648454
"13-2099.01",2017,.034323718,.615188,.99952525,.090091683,4.4500004e-07,1.1525214e-07,.14824101,1.1560765e-27,.033326097,.615188,.99962616,.086738408,6.8698476e-15,2.5476912e-10,.50099999,0,.52449286,.54023689
"13-2099.02",2017,.0083848387,.99926656,.99996626,.00013631373,1.1714531e-07,5.8328455e-12,.14824101,1,.0080294712,.99926656,.9999755,.00010742529,3.7642674e-16,2.4561425e-16,.50099999,1,.52449286,.54023689
"13-2099.04",2017,.03515384,.94818902,.99968255,.0072768838,6.4598566e-08,.12492984,.14824101,1.1560765e-27,.034140408,.94818902,.99975318,.0064638904,1.0308342e-16,.079929866,.50099999,0,.52449286,.54023689
"15-1111.00",2017,.030793527,.99873894,.072715007,.050000001,.7877295,.54314953,.84597409,1.0952178e-12,.029865585,.99873894,.067529924,.047204766,.88751566,.62831825,.9934991,1.4003656e-27,.94835025,.95284498
"15-1121.00",2017,.031755969,.99815083,.09709546,.059218425,.96242666,4.9121121e-07,.84597409,1.0952178e-12,.030808624,.99815083,.091155529,.056220867,.99811,1.9403512e-09,.9934991,1.4003656e-27,.77433813,.78779995
"15-1121.01",2017,.0083848387,.9252882,.99591476,.13758501,8.5752255e-08,1.1525214e-07,.14824101,1,.0080294712,.9252882,.9965573,.1343689,1.9093343e-16,2.5476912e-10,.50099999,1,.77433813,.78779995
"15-1122.00",2017,.016209269,.99924856,.080017693,.052863762,.88760227,.4927915,.84597409,.99903715,.015621042,.99924856,.074576773,.050000001,.97608101,.5602836,.9934991,.99999958,.77433813,.78779995
"15-1131.00",2017,.017143996,.99965405,.21271458,.013615736,.91805023,.0058077434,.84597409,.99903715,.016530897,.99965405,.20594652,.012331097,.98867929,.00098753197,.9934991,.99999958,.72450489,.73701072
"15-1132.00",2017,.017357484,.99955344,.25763601,.015121292,.7620796,.00024714542,.84597409,1.1560765e-27,.016738774,.99955344,.25136164,.013739537,.85136616,.000011790336,.9934991,0,.72450489,.73701072
"15-1133.00",2017,.017040903,.99992359,.06133081,.0066351173,.95994645,.00021242915,.97612625,.99903715,.016430521,.99992359,.056602426,.005877167,.99781638,9.5377154e-06,.99964893,.99999958,.72450489,.73701072
"15-1134.00",2017,.02961861,.82953334,.994376,.12289711,8.5752255e-08,.000010066551,.14824101,1.1560765e-27,.028714785,.82953334,.99521178,.11956828,1.9093343e-16,1.3325955e-07,.50099999,0,.72450489,.73701072
"15-1141.00",2017,.031426851,.99689585,.088116184,.10021625,.78846741,.44257933,.84597409,1.0952178e-12,.030486103,.99689585,.082422189,.096832819,.88847196,.48990574,.9934991,1.4003656e-27,.73482275,.74898046
"15-1142.00",2017,.04938326,.90042073,.024757972,.82194459,.77849662,.31089872,.84597409,2.6042687e-07,.048128475,.90042073,.022132317,.83238381,.87515336,.30323705,.9934991,1.2057208e-15,.73482275,.74898046
"15-1143.00",2017,.016380353,.99903792,.09709546,.059218425,.90803164,3.9432093e-06,.84597409,.99903715,.015787534,.99903792,.091155529,.056220867,.98515135,3.5865696e-08,.9934991,.99999958,.73482275,.74898046
"15-1143.01",2017,.97858018,.0030219802,.98617429,.23517314,6.0627919e-08,7.8955939e-12,.14824101,.34650829,.97930092,.0030219802,.9878794,.23377392,8.9792580e-17,3.7533171e-16,.50099999,.1087896,.73482275,.74898046
"15-1151.00",2017,.54343867,.22606216,.031981152,.8570295,.86222714,.31089872,.84597409,.57760721,.54383403,.22606216,.028841624,.86665118,.96094,.30323705,.9934991,.50099999,.27993166,.29150334
"15-1152.00",2017,.055578478,.93524182,.0548345,.62896097,.90532911,.012728288,.84597409,.99977928,.054233741,.93524182,.0504019,.63897228,.98409951,.0029863555,.9934991,1,.27993166,.29150334
"15-1199.01",2017,.029072899,.66285956,.99233544,.28821892,8.5752255e-08,.000010066551,.14824101,1.1560765e-27,.028180443,.66285956,.99340898,.28830487,1.9093343e-16,1.3325955e-07,.50099999,0,.70827979,.72296977
"15-1199.02",2017,.0083848387,.82380617,.99853158,.1945004,9.1366275e-08,1.2962827e-13,.14824101,1,.0080294712,.82380617,.99880201,.19215994,2.1918402e-16,1.1887792e-18,.50099999,1,.70827979,.72296977
"15-1199.03",2017,.0083848387,.98193312,.99979073,.0080060922,2.2111686e-07,2.8239105e-13,.14824101,1,.0080294712,.98193312,.99983943,.0071325204,1.4997639e-15,3.5371703e-18,.50099999,1,.70827979,.72296977
