onetsoccode,year,m_fsG_pct_physical,m_fsG_pct_cognitive,m_fsG_pct_sensory,m_fsG_pct_psychomotor,m_fsG_zavg_degree_cognitive,m_fsG_zavg_degree_psychomotor,m_fsG_zavg_degree_sensory,m_fsG_zavg_degree_physical,m_fsY_pct_physical,m_fsY_pct_cognitive,m_fsY_pct_sensory,m_fsY_pct_psychomotor,m_fsY_zavg_degree_cognitive,m_fsY_zavg_degree_psychomotor,m_fsY_zavg_degree_sensory,m_fsY_zavg_degree_physical,m_fsY2_salary,m_fsG2_salary
"11-3051.00",2016,.31736174,.7496419,.013075978,.70779002,.72563618,.70723355,.62857634,.93711746,.34411442,.71902192,.010228825,.71130311,.94133508,.54831707,.99552387,.69478232,.95153213,.94828665
"11-3051.01",2016,.49165654,.71403831,.019342497,.541619,.63102841,.61544353,.62857634,.94350767,.50758535,.68147725,.015809206,.54771328,.82220614,.38899949,.99552387,.72740149,.95153213,.94828665
"11-3051.02",2016,.046526045,.91236949,.76697582,.2542676,.58554649,.67082572,.050000001,.90350223,.06161787,.89735144,.8235817,.26146385,.72833353,.48183253,.050000001,.54351103,.95153213,.94828665
"11-3051.03",2016,.6105212,.7960273,.042321231,.24234781,.47590679,.87128526,.39680505,.60901666,.61669081,.76866674,.037794232,.24944486,.43162385,.85924155,.95816898,.088954292,.95153213,.94828665
"11-3051.04",2016,.46735534,.69029033,.042321231,.48743054,.63279426,.62177914,.39680505,.94350767,.48514417,.65669036,.037794232,.49414074,.82535106,.39904985,.95816898,.72740149,.95153213,.94828665
"11-3051.06",2016,.1246692,.57287443,.65206921,.55080998,.57439828,.64207387,.050000001,.92838252,.14986387,.53690803,.7143451,.556786,.70173711,.43226165,.050000001,.65206903,.95153213,.94828665
"11-3061.00",2016,.0083848387,.99980599,.99968255,.0001197736,.000024313076,4.6542343e-09,.0087897545,1,.01287927,.99974763,.99989361,.00013517836,6.8038830e-14,2.6491687e-14,.00072495837,1,.95797139,.95537293
"11-3071.01",2016,.015382799,.99870348,.083962291,.088502862,.52502334,.83012801,.92381924,.98181176,.022462396,.99835914,.081029303,.092685498,.57098526,.78554136,.9999606,.93196535,.88119006,.87505323
"11-3071.02",2016,.93339294,.000042503976,.99998474,.63073051,.000025609879,.68098515,.0010947164,.93388218,.9237923,.000042562435,.9999963,.63554078,7.8914888e-14,.50099999,4.7447224e-06,.67869818,.88119006,.87505323
"11-3071.03",2016,.041340418,.99901342,.99961114,.0001403045,.000013891698,4.6542343e-09,.0054702451,.29078478,.055349272,.99874645,.99986678,.00015808696,1.3774049e-14,2.6491687e-14,.00022990193,.014954916,.88119006,.87505323
"11-3111.00",2016,.0083848387,.99967897,.99791169,.00052035024,.000020137637,.00027011245,.11948443,1,.01287927,.99958551,.99914068,.00057827216,3.9740397e-14,7.7696205e-07,.33939269,1,.96431357,.96244907
"11-3121.00",2016,.0083848387,.9986186,.9998641,.00052035024,.000016301236,.00027011245,.0087897545,1,.01287927,.99825329,.99995846,.00057827216,2.1741784e-14,7.7696205e-07,.00072495837,1,.94549519,.94231707
"11-3131.00",2016,.031426851,.95990348,.99791169,.016486529,.000024313076,.04463895,.0087897545,.29078478,.04313162,.95207214,.99914068,.017646866,6.8038830e-14,.002495771,.00072495837,.014954916,.95114881,.9482736
"11-9013.01",2016,.39452329,.2801578,.50099999,.57588804,.53509808,.70723355,.050000001,.94350767,.41732055,.25506052,.55486119,.5815236,.59899825,.54831707,.050000001,.72740149,.64332944,.63447589
"11-9013.02",2016,.40807837,.22268912,.55080992,.60944217,.59329921,.70723355,.050000001,.94350767,.43002123,.20200057,.60977978,.61458468,.74604046,.54831707,.050000001,.72740149,.64332944,.63447589
"11-9013.03",2016,.96427691,.000010875788,.99994534,.87083155,.00003641759,.17871684,.0010947164,.50099999,.95686841,.000011103535,.99998486,.87153995,2.1553034e-13,.027141212,4.7447224e-06,.050000001,.64332944,.63447589
"11-9021.00",2016,.51703954,.044971567,.99976522,.079634324,.000024313076,.29079375,.065803215,.90074021,.53095448,.040939782,.99992388,.083528683,6.8038830e-14,.07003703,.095921881,.5326696,.87207568,.86593211
"11-9031.00",2016,.58005011,.98523211,.045634884,.021398647,.33148971,.81763411,.62857634,.94350767,.58876908,.98200095,.041104149,.022834383,.11902261,.76192075,.99552387,.72740149,.735241,.72908616
"11-9032.00",2016,.67095387,.97854185,.026935883,.028345359,.52646858,.86527967,.62857634,.60901666,.6721648,.97402269,.02285303,.030144291,.57503217,.84898734,.99552387,.088954292,.735241,.72908616
"11-9033.00",2016,.016745282,.99989164,.14374733,.0058095939,.5920307,.84137982,.62857634,.98181176,.024276357,.9998579,.14708498,.0062919473,.74318904,.80639976,.99552387,.93196535,.735241,.72908616
"11-9039.01",2016,.0083848387,.97248155,.99929947,.022467529,.000011091025,.04463895,.0087897545,1,.01287927,.96684569,.99974418,.023961,7.2446313e-15,.002495771,.00072495837,1,.735241,.72908616
"11-9039.02",2016,.97825199,.00022269944,.97533613,.84298384,.00003641759,.53972024,.13740155,.50099999,.97262067,.0002178242,.98656648,.84413201,2.1553034e-13,.28108835,.43034989,.050000001,.735241,.72908616
"11-9041.00",2016,.016209269,.99857014,.080017693,.094538249,.63336724,.81710112,.62857634,.98181176,.023564385,.99819297,.076806948,.098907262,.82636344,.76090401,.99552387,.93196535,.99197972,.99130839
"11-9041.01",2016,.5345313,.67267138,.029335337,.49334988,.6398868,.57813191,.62857634,.94350767,.54702556,.63842797,.02513025,.50099999,.83760232,.33298677,.99552387,.72740149,.99197972,.99130839
"11-9051.00",2016,.43670267,.69821715,.011255844,.67572564,.56749815,.70723355,.62857634,.94350767,.4567169,.66494179,.0086591095,.67979318,.68464482,.54831707,.99552387,.72740149,.30570692,.29762802
"11-9061.00",2016,.46735534,.42095143,.74565923,.24234781,.58348262,.8871972,.050000001,.94350767,.48514417,.38796797,.8041662,.24944486,.72350848,.88536197,.050000001,.72740149,.76552594,.75710481
"11-9071.00",2016,.6105212,.87234157,.11199545,.097140089,.54735214,.89477336,.10764634,.60901666,.61669081,.85233349,.11158342,.10158711,.63230848,.89720297,.27906129,.088954292,.72502971,.7161119
"11-9081.00",2016,.44417608,.66651118,.033162773,.56834894,.5416764,.64207387,.92381924,.94350767,.46366173,.63206786,.028806595,.57408953,.61699879,.43226165,.9999606,.72740149,.3550851,.34662411
"11-9111.00",2016,.10664901,.71585929,.99706334,.050000001,.000016125343,.10163809,.0087897545,.76370949,.13029099,.68338621,.99874538,.052787889,2.1078982e-14,.0099078333,.00072495837,.21271464,.9366436,.93279177
"11-9121.00",2016,.02961861,.9995814,.050000001,.022467529,.57801974,.87189579,.62857634,.82470071,.040864825,.99946153,.045505986,.023961,.71051872,.86027259,.99552387,.31320393,.9748069,.97308987
"11-9121.01",2016,.017249495,.99995261,.234236,.0018567019,.54722518,.55026257,.62857634,.98181176,.024944201,.99993712,.25112164,.0020357624,.63196862,.29474956,.99552387,.93196535,.9748069,.97308987
"11-9121.02",2016,.0083848387,.99031782,.99952525,.0066351173,.000010280237,.048018735,.0087897545,1,.01287927,.98811501,.99983382,.0071755219,5.8335650e-15,.0028129625,.00072495837,1,.9748069,.97308987
"11-9131.00",2016,.6105212,.87234157,.015248213,.24234781,.64399046,.90136474,.62857634,.60901666,.61669081,.85233349,.012134738,.24944486,.84441388,.90715897,.99552387,.088954292,.74821132,.73686975
"11-9141.00",2016,.032093812,.98494065,.99853158,.005119097,.000024313076,.048018735,.0087897545,.29078478,.043964468,.98165196,.99941862,.0055518006,6.8038830e-14,.0028129625,.00072495837,.014954916,.42703497,.418805
"11-9151.00",2016,.54343867,.99520802,.01068996,.017725533,.4621042,.78832763,.66131806,.94350767,.55520147,.99405205,.0081767049,.018957006,.39331496,.70525044,.99682307,.72740149,.5264523,.51521647
"11-9161.00",2016,.97325802,.000023191807,.99985945,.79935777,.000024313076,.70723355,.00069499627,.50099999,.9669112,.000023424287,.99995691,.80124819,6.8038830e-14,.54831707,1.5889582e-06,.050000001,.72185695,.71393925
"11-9199.01",2016,.0083848387,.9995814,.9999131,.00012907512,.000016852489,.94006479,.0087897545,1,.01287927,.99946153,.99997473,.00014556183,2.3906324e-14,.95796055,.00072495837,1,.88924295,.88461286
"11-9199.02",2016,.11970434,.99461412,.13026692,.038064402,.49537483,.81763411,.62857634,.91630542,.14450701,.9933269,.13191733,.040330559,.48680401,.76192075,.99552387,.59690636,.88924295,.88461286
"11-9199.03",2016,.0083848387,.99999285,.54616439,.00028863587,.54982841,.033259287,.62857634,1,.01287927,.99999022,.60482109,.00032276171,.63891757,.0015460686,.99552387,1,.88924295,.88461286
"11-9199.04",2016,.0083848387,.99815083,.9999131,.00054791622,.00001041798,.00027011245,.0087897545,1,.01287927,.99767184,.99997473,.0006085753,6.0593980e-15,7.7696205e-07,.00072495837,1,.88924295,.88461286
"11-9199.07",2016,.97825199,9.9768849e-06,.99998915,.66235089,.000010280237,.68098515,.0010947164,.50099999,.97262067,.000010198291,.9999975,.66664422,5.8335650e-15,.50099999,4.7447224e-06,.050000001,.88924295,.88461286
"11-9199.08",2016,.98913604,.00049964426,.95980561,.62116432,.000010620204,.62430191,.0087897545,.50099999,.98551846,.0004831359,.97673684,.62612563,6.4011212e-15,.40309444,.00072495837,.050000001,.88924295,.88461286
"11-9199.09",2016,.55244875,.19682442,.57637632,.49900028,.67081875,.64207387,.050000001,.60901666,.56346714,.17831323,.63682979,.50559127,.88406467,.43226165,.050000001,.088954292,.88924295,.88461286
"11-9199.10",2016,.030191496,.99971944,.060191609,.013615736,.56573939,.86822557,.62857634,.82470071,.041584413,.99963707,.055947948,.014606302,.6802156,.85404247,.99552387,.31320393,.88924295,.88461286
"11-9199.11",2016,.0083848387,.98494065,.99987555,.005119097,.000024313076,.048018735,.13740155,1,.01287927,.98165196,.99996233,.0055518006,6.8038830e-14,.0028129625,.43034989,1,.88924295,.88461286
"13-1011.00",2016,.031426851,.99689585,.088116184,.10021625,.44904393,.8285408,.62857634,.82470071,.04313162,.99612159,.085498378,.10475374,.3580879,.78256506,.99552387,.31320393,.59091282,.58290732
"13-1021.00",2016,.50099999,.98548198,.02098011,.042310875,.52594018,.8285408,.62857634,.94350767,.51527399,.98230028,.017305169,.044768631,.5735535,.78256506,.99552387,.72740149,.40343478,.39343619
"13-1022.00",2016,.29056466,.98052144,.0548345,.075296342,.63073224,.85945785,.62857634,.93164003,.31824702,.97637683,.050432097,.079043098,.821675,.83886182,.99552387,.66773129,.40343478,.39343619
"13-1023.00",2016,.0083848387,.99675417,.99557066,.0072768838,.000010620204,.010798126,.0054702451,1,.01287927,.9959473,.99801964,.007861536,6.4011212e-15,.00025605166,.00022990193,1,.40343478,.39343619
"13-1031.01",2016,.016380353,.99986476,.09709546,.0092449272,.62619722,.56424797,.62857634,.98181176,.023791859,.99982321,.095232725,.0099611189,.81340855,.31355163,.99552387,.93196535,.49049908,.47902074
"13-1031.02",2016,.01646865,.9998489,.033698324,.018221334,.75301981,.72452492,.68691599,.98181176,.023909176,.99980277,.029325033,.019480942,.96012139,.58106893,.99759811,.93196535,.49049908,.47902074
"13-1032.00",2016,.50846177,.15273061,.84165621,.43847916,.60017461,.60551161,.050000001,.51172948,.52306432,.13817395,.88815761,.44561103,.76117617,.37355587,.050000001,.053201232,.49049908,.47902074
"13-1041.01",2016,.92747259,.000023191807,.99997878,.79935777,.000024313076,.63224471,.0010947164,.93388218,.91763598,.000023424287,.9999947,.80124819,6.8038830e-14,.41598514,4.7447224e-06,.67869818,.4696081,.45901918
"13-1041.02",2016,.63623619,.07471177,.80652809,.541619,.56341213,.90164518,.050000001,.60901666,.6402694,.067719251,.85847932,.54771328,.67431074,.90757507,.050000001,.088954292,.4696081,.45901918
"13-1041.03",2016,.033539262,.99993867,.050000001,.0031367934,.45369175,.62087673,.96208197,.82470071,.045763653,.99991888,.045505986,.0034200416,.3704907,.39760897,.99999332,.31320393,.4696081,.45901918
"13-1041.04",2016,.58524781,.40003055,.67650503,.2097688,.56000382,.89016604,.050000001,.60901666,.59353191,.36793101,.7384783,.21651551,.66557539,.89005089,.050000001,.088954292,.4696081,.45901918
"13-1041.06",2016,.92747259,.000063653344,.99997878,.5987677,.00003641759,.68098515,.0010947164,.93388218,.91763598,.000063376508,.9999947,.60407138,2.1553034e-13,.50099999,4.7447224e-06,.67869818,.4696081,.45901918
"13-1041.07",2016,.0083848387,.99815083,.9999131,.00054791622,.000010069595,.00027011245,.0087897545,1,.01287927,.99767184,.99997473,.0006085753,5.4989032e-15,7.7696205e-07,.00072495837,1,.4696081,.45901918
"13-1051.00",2016,.033539262,.99281168,.99929947,.001619156,.000016125343,.0087483404,.0087897545,.29078478,.045763653,.99113381,.99974418,.0017778984,2.1078982e-14,.00018350358,.00072495837,.014954916,.46148676,.45066011
"13-1071.00",2016,.017468048,.9998787,.093392335,.0080060922,.52367759,.72452492,.96208197,.98181176,.025233125,.99984121,.091206469,.0086401738,.56720936,.58106893,.99999332,.93196535,.3906436,.38129088
"13-1074.00",2016,.58942389,.43132943,.94558758,.071237214,.33807477,.8394056,.050000001,.94350767,.59735841,.39794755,.96723568,.07484173,.12815882,.8027724,.050000001,.72740149,.3906436,.38129088
"13-1075.00",2016,.036966793,.99407601,.9998641,.00052035024,6.7713622e-06,.94006479,.0087897545,.29078478,.050000001,.99267101,.99995846,.00057827216,1.7720775e-15,.95796055,.00072495837,.014954916,.3906436,.38129088
"13-1081.00",2016,.11970434,.97972399,.99897951,.0015171175,.000016125343,.0087483404,.0087897545,.76370949,.14450701,.97542787,.99961174,.0016670099,2.1078982e-14,.00018350358,.00072495837,.21271464,.64016438,.62899387
"13-1081.01",2016,.0083848387,.97972399,.99897951,.020200923,.000017185657,.00018900733,.0087897545,1,.01287927,.97542787,.99961174,.021571083,2.5279898e-14,4.4389313e-07,.00072495837,1,.64016438,.62899387
"13-1081.02",2016,.0083848387,.9995814,.9999131,.00012907512,6.8658492e-06,4.6542343e-09,.0087897545,1,.01287927,.99946153,.99997473,.00014556183,1.8435577e-15,2.6491687e-14,.00072495837,1,.64016438,.62899387
"13-1111.00",2016,.033539262,.99281168,.99929947,.001619156,.000016125343,.0087483404,.0087897545,.29078478,.045763653,.99113381,.99974418,.0017778984,2.1078982e-14,.00018350358,.00072495837,.014954916,.75471985,.74577111
"13-1121.00",2016,.42935628,.82125586,.074333817,.28500402,.45301405,.59189266,.81331581,.94350767,.44988045,.79603791,.07076215,.29238969,.36867246,.35300604,.99953789,.72740149,.18516605,.17976111
"13-1131.00",2016,.0083848387,.96236837,.99952525,.025071839,6.7901551e-06,.13716634,.0087897545,1,.01287927,.95495558,.99983382,.026703058,1.7861483e-15,.016768832,.00072495837,1,.31595743,.30721802
"13-1141.00",2016,.0083848387,.97248155,.99929947,.022467529,.000010620204,.04463895,.0087897545,1,.01287927,.96684569,.99974418,.023961,6.4011212e-15,.002495771,.00072495837,1,.42556027,.4151471
"13-1151.00",2016,.03515384,.99675417,.99968255,.00047181986,.000024745319,.00027011245,.0087897545,.29078478,.047764335,.9959473,.99989361,.00052488112,7.1547904e-14,7.7696205e-07,.00072495837,.014954916,.36850387,.35918945
"13-1161.00",2016,.0083848387,.99895751,.99979073,.00049506617,.000010620204,.00027011245,.0087897545,1,.01287927,.99867648,.999933,.00055046263,6.4011212e-15,7.7696205e-07,.00072495837,1,.40839034,.39842314
"13-1199.01",2016,.96427691,.000010875788,.99994534,.87083155,.00003641759,.075424835,.0010947164,.50099999,.95686841,.000011103535,.99998486,.87153995,2.1553034e-13,.0059575927,4.7447224e-06,.050000001,.53529823,.52421534
"13-1199.02",2016,.0083848387,.77872193,.99961114,.13758501,.000024313076,.00043373008,.13740155,1,.01287927,.75004506,.99986678,.14308193,6.8038830e-14,1.6327018e-06,.43034989,1,.53529823,.52421534
"13-1199.03",2016,.0083848387,.99815083,.9999131,.00054791622,.00001041798,.00027011245,.0087897545,1,.01287927,.99767184,.99997473,.0006085753,6.0593980e-15,7.7696205e-07,.00072495837,1,.53529823,.52421534
"13-1199.04",2016,.0083848387,.99815083,.9999131,.00054791622,.000010536766,.00027011245,.0087897545,1,.01287927,.99767184,.99997473,.0006085753,6.2586494e-15,7.7696205e-07,.00072495837,1,.53529823,.52421534
"13-1199.05",2016,.0083848387,.99895751,.99979073,.00049506617,.000010280237,.00027011245,.0087897545,1,.01287927,.99867648,.999933,.00055046263,5.8335650e-15,7.7696205e-07,.00072495837,1,.53529823,.52421534
"13-1199.06",2016,.032440703,.9998309,.11806978,.0053360164,.54969656,.7116155,.62857634,.82470071,.044396967,.99977964,.11831165,.0057844324,.63856673,.55655557,.99552387,.31320393,.53529823,.52421534
"13-2011.01",2016,.017697275,.99933398,.33939204,.017816011,.50615275,.56424797,.62857634,.98181176,.025535807,.99914891,.37334818,.019052632,.5175516,.31355163,.99552387,.93196535,.56918412,.55743694
"13-2011.02",2016,.0083848387,.99920565,.99968255,.00047181986,.000016125343,.00027011245,.0087897545,1,.01287927,.99898756,.99989361,.00052488112,2.1078982e-14,7.7696205e-07,.00072495837,1,.56918412,.55743694
"13-2021.01",2016,.48343349,.62200123,.56103641,.17313504,.50944155,.90119791,.081669167,.94350767,.50099999,.586487,.62064898,.17933621,.52692014,.90691108,.15676019,.72740149,.3394455,.33137247
"13-2021.02",2016,.077044129,.0022667584,.99999827,.58595169,.000024313076,.53760749,.0010947164,.76370949,.097244434,.0021454839,.99999964,.5914436,6.8038830e-14,.27840319,4.7447224e-06,.21271464,.3394455,.33137247
"13-2031.00",2016,.035587199,.99989229,.083962291,.0038352208,.44493344,.70217788,.69931239,.82470071,.048299763,.99985874,.081029303,.0041724732,.34725517,.53886902,.99791169,.31320393,.62981594,.61854464
"13-2041.00",2016,.0083848387,.97248155,.99929947,.022467529,.000010620204,.049198337,.0087897545,1,.01287927,.96684569,.99974418,.023961,6.4011212e-15,.0029273806,.00072495837,1,.61943984,.60915631
"13-2051.00",2016,.017143996,.99998951,.21271458,.00046089326,.4967767,.09782134,.62857634,.29078478,.024804614,.99998575,.22614856,.00051285233,.49080265,.009274995,.99552387,.014954916,.78226966,.77491218
"13-2052.00",2016,.0083848387,.99920565,.99968255,.00047181986,.000016125343,.00027011245,.0087897545,1,.01287927,.99898756,.99989361,.00052488112,2.1078982e-14,7.7696205e-07,.00072495837,1,.78226966,.77491218
"13-2053.00",2016,.0083848387,.97248155,.99929947,.022467529,.000024745319,.04463895,.0087897545,1,.01287927,.96684569,.99974418,.023961,7.1547904e-14,.002495771,.00072495837,1,.78226966,.77491218
"13-2061.00",2016,.0083848387,.99967897,.99791169,.00052035024,.000010971398,.00027011245,.11948443,1,.01287927,.99958551,.99914068,.00057827216,7.0238657e-15,7.7696205e-07,.33939269,1,.75761944,.74919814
"13-2071.00",2016,.0083848387,.99990815,.95454842,.00078058842,6.0875127e-06,.00027011245,.086148329,1,.01287927,.9998793,.97327352,.00086377305,1.3077937e-15,7.7696205e-07,.17619763,1,.51228577,.50311702
"13-2071.01",2016,.069098279,.99965405,.0053009288,.026519248,.45393401,.58777827,.75684226,.89202797,.088146597,.99955374,.0037518512,.028225336,.3711414,.34694165,.99896294,.50099999,.51228577,.50311702
"13-2072.00",2016,.016841622,.9995262,.15862221,.022467529,.51045895,.72452492,.62857634,.98181176,.024404101,.99939162,.16395633,.023961,.5298152,.58106893,.99552387,.93196535,.51228577,.50311702
"13-2081.00",2016,.016651051,.99962944,.13026692,.020200923,.57183444,.72452492,.62857634,.98181176,.024151344,.99952245,.13191733,.021571083,.69544041,.58106893,.99552387,.93196535,.30106115,.29418346
"13-2082.00",2016,.0083848387,.99895751,.95686841,.0080060922,.000010971398,.010798126,.10401021,1,.01287927,.99867648,.97480947,.0086401738,7.0238657e-15,.00025605166,.26084745,1,.30106115,.29418346
"13-2099.02",2016,.0083848387,.99926656,.99996626,.00013631373,6.5969052e-06,4.6542343e-09,.0087897545,1,.01287927,.99906409,.99999112,.00015363695,1.6448788e-15,2.6491687e-14,.00072495837,1,.53142434,.5208559
"13-2099.04",2016,.034323718,.86475521,.99952525,.025071839,.00001041798,.13716634,.0087897545,.29078478,.046736866,.84389538,.99983382,.026703058,6.0593980e-15,.016768832,.00072495837,.014954916,.53142434,.5208559
"15-1111.00",2016,.030793527,.99873894,.072715007,.050000001,.56164241,.80763125,.62857634,.82470071,.042339176,.99840337,.069049492,.052787889,.6697877,.74273658,.99552387,.31320393,.96192563,.9593178
"15-1121.00",2016,.016380353,.99815083,.09709546,.10629348,.61984289,.81710112,.62857634,.98181176,.023791859,.99767184,.095232725,.1110042,.80140585,.76090401,.99552387,.93196535,.78550428,.77672732
"15-1121.01",2016,.0083848387,.9252882,.99591476,.13758501,.00003641759,.00037492011,.0087897545,1,.01287927,.91207391,.99818981,.14308193,2.1553034e-13,1.2991943e-06,.00072495837,1,.78550428,.77672732
"15-1122.00",2016,.016209269,.99924856,.080017693,.052863762,.54728574,.80093944,.62857634,.98181176,.023564385,.99904144,.076806948,.055769522,.63213074,.72979808,.99552387,.93196535,.78550428,.77672732
"15-1131.00",2016,.017143996,.99965405,.21271458,.013615736,.50576794,.61896861,.62857634,.98181176,.024804614,.99955374,.22614856,.014606302,.51645452,.39457247,.99552387,.93196535,.71828026,.70988011
"15-1132.00",2016,.017357484,.99955344,.25763601,.015121292,.41288057,.0042059328,.62857634,.29078478,.025087001,.99942613,.27834257,.016201796,.26802036,.000057812478,.99552387,.014954916,.71828026,.70988011
"15-1133.00",2016,.017040903,.99992359,.06133081,.0066351173,.57945293,.4080019,.96208197,.98181176,.024668133,.99989933,.057128169,.0071755219,.71395689,.14527941,.99999332,.93196535,.71828026,.70988011
"15-1134.00",2016,.031426851,.64088029,.99791169,.17313504,.000010971398,.19754289,.0087897545,.29078478,.04313162,.60574126,.99914068,.17933621,7.0238657e-15,.032740761,.00072495837,.014954916,.71828026,.70988011
"15-1141.00",2016,.031426851,.99689585,.088116184,.10021625,.56449002,.081083968,.62857634,.82470071,.04313162,.99612159,.085498378,.10475374,.67705166,.0067323046,.99552387,.31320393,.73441833,.72512108
"15-1142.00",2016,.032440703,.66948098,.11806978,.92634714,.32252482,.64207387,.62857634,.96849281,.044396967,.63513243,.11831165,.92633176,.10736237,.43226165,.99552387,.86201119,.73441833,.72512108
"15-1143.00",2016,.016380353,.99903792,.09709546,.059218425,.63188195,.20240147,.62857634,.98181176,.023791859,.99877715,.095232725,.062376667,.82373106,.034282383,.99552387,.93196535,.73441833,.72512108
"15-1143.01",2016,.97858018,.0030219802,.98617429,.23517314,.000010937073,.010798126,.0087897545,.93388218,.97299963,.002848766,.99296844,.24220319,6.9613373e-15,.00025605166,.00072495837,.67869818,.73441833,.72512108
"15-1151.00",2016,.47533259,.52167916,.016490053,.75364989,.69761091,.18258956,.62857634,.94350767,.4925192,.48600861,.013238597,.75635016,.91571593,.02824541,.99552387,.72740149,.28552207,.27809826
"15-1152.00",2016,.055578478,.93524182,.0548345,.62896097,.57822508,.087127939,.62857634,.96652663,.072392471,.92348874,.050432097,.63379937,.7110126,.0076070223,.99552387,.85130221,.28552207,.27809826
"15-1199.01",2016,.029072899,.66285956,.99233544,.28821892,.00003641759,.0013289216,.0087897545,.29078478,.040178116,.62830377,.99635619,.29561913,2.1553034e-13,9.4571069e-06,.00072495837,.014954916,.72376347,.71421558
"15-1199.02",2016,.0083848387,.82380617,.99853158,.1945004,.000021030381,.0041386387,.0087897545,1,.01287927,.79882008,.99941862,.20104034,4.4977199e-14,.00005636326,.00072495837,1,.72376347,.71421558
"15-1199.03",2016,.0083848387,.98193312,.99979073,.0080060922,5.3367276e-06,.010798126,.0087897545,1,.01287927,.97805876,.999933,.0086401738,8.9827410e-16,.00025605166,.00072495837,1,.72376347,.71421558
"15-1199.04",2016,.030793527,.90042073,.99706334,.050000001,.000024567067,.11825171,.0087897545,.29078478,.042339176,.88382185,.99874538,.052787889,7.0086908e-14,.012895502,.00072495837,.014954916,.72376347,.71421558
"15-1199.05",2016,.032093812,.99789065,.10704726,.062743582,.49321002,.80093944,.62857634,.82470071,.043964468,.99734938,.1061282,.066036783,.48063219,.72979808,.99552387,.31320393,.72376347,.71421558
"15-1199.06",2016,.11970434,.46396485,.99897951,.070586413,.00001041798,.10163809,.0087897545,.76370949,.14450701,.42950755,.99961174,.074167743,6.0593980e-15,.0099078333,.00072495837,.21271464,.72376347,.71421558
"15-1199.08",2016,.0083848387,.99815083,.9999131,.00054791622,.000010069595,.00027011245,.0087897545,1,.01287927,.99767184,.99997473,.0006085753,5.4989032e-15,7.7696205e-07,.00072495837,1,.72376347,.71421558
"15-1199.09",2016,.0083848387,.99944878,.99906999,.00057804596,.00001041798,.00027011245,.006797499,1,.01287927,.99929368,.9996497,.00064167823,6.0593980e-15,7.7696205e-07,.00038888739,1,.72376347,.71421558
